ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56
3806,323,247,709,677,390,493,677,52,52,52,206,206,206,206,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326
3807,174,331,37,37,37,37,255,255,255,255,87,87,87,87,87,340,340,340,318,318,318,318,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
3808,53,381,372,155,363,363,363,363,155,155,298,298,298,298,298,298,298,401,401,401,401,401,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3809,53,41,351,351,653,804,804,804,804,356,356,102,102,283,283,283,399,399,399,251,251,251,251,251,251,251,251,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375
3810,185,291,102,206,431,643,299,174,297,297,297,297,281,231,224,224,256,19,19,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,263,263,263,263,263,263,263,263,263,263,263,263
3811,259,346,98,53,346,260,601,601,601,601,601,601,339,295,34,149,362,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346
3812,342,196,234,3,9,683,161,161,488,488,452,452,452,452,452,5,378,196,196,196,130,130,130,130,130,130,196,196,196,196,196,196,196,207,207,207,207,207,207,207,207,207,399,123,123,123,123,123,123,5,5,5,5,5,5,5,5
3813,53,9,289,580,580,379,379,237,597,446,446,347,347,347,347,347,347,347,360,360,360,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
3814,207,367,571,571,571,422,422,422,747,747,747,747,747,77,77,77,10,266,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
3815,28,337,714,714,714,650,650,650,650,650,650,650,697,697,759,664,664,692,692,692,249,249,249,249,249,249,249,249,249,249,249,249,249,253,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,33
3816,347,342,45,317,403,317,317,56,317,317,317,126,126,126,402,402,305,402,402,107,107,402,402,402,402,305,305,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,305,305,305,305
3817,53,323,401,569,569,401,401,471,155,155,126,126,126,126,126,126,74,74,74,74,74,320,320,167,167,167,167,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
3818,347,207,346,601,149,149,207,207,207,207,207,207,207,49,49,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
3819,261,46,95,666,666,666,666,666,487,454,264,264,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
3820,231,357,323,758,407,321,733,733,733,414,143,143,143,143,143,143,143,143,143,143,143,143,134,134,134,134,134,134,134,134,134,134,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,134,134,134,134,134,134,134,134,134,134
3821,261,27,329,658,129,575,520,575,575,575,575,575,575,476,476,476,476,727,727,752,752,752,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,54,54,54,54,54,54,54,54,54,54,104,104,104,104,104,104
3822,170,9,759,759,759,450,754,754,754,237,237,237,237,340,340,340,340,340,340,379,379,245,245,245,245,245,245,245,245,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,274,274,274,274
3823,95,35,768,24,21,360,360,360,360,360,360,360,360,220,268,268,268,268,268,366,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
3824,261,240,381,156,156,736,58,58,58,515,609,329,329,573,573,613,139,139,139,203,203,203,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381
3825,261,86,241,321,321,107,626,800,308,303,303,149,149,149,241,190,190,225,225,225,225,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
3826,12,387,231,215,215,696,696,696,801,309,6,6,6,6,0,0,0,0,0,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
3827,88,41,356,356,375,195,195,66,66,5,5,690,690,690,690,690,690,690,690,690,690,513,690,690,690,421,421,421,421,345,345,345,345,345,345,345,345,345,345,421,421,421,421,345,345,345,345,345,345,345,345,345,345,345,345,345,345
3828,12,276,19,12,190,190,190,413,667,478,478,203,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
3829,28,256,136,682,274,274,170,551,24,79,137,137,308,308,308,158,84,84,306,306,306,306,306,14,14,14,22,323,323,323,323,323,323,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,136,136,136,136,136,136
3830,347,80,231,102,104,171,762,762,729,729,729,729,459,459,136,66,216,216,75,339,339,339,339,117,117,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
3831,261,681,435,17,17,17,17,17,17,17,17,17,332,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271
3832,161,393,391,312,312,312,688,6,6,63,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
3833,393,401,173,139,139,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
3834,53,231,320,493,621,320,520,621,162,162,162,153,122,122,55,55,74,298,298,74,74,397,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
3835,140,143,355,355,355,143,338,159,657,657,657,14,14,143,306,213,213,213,213,213,248,248,248,248,248,248,248,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,309,309,309,309,309,150,150,150,150,150,150,150,150,150,150
3836,270,74,143,143,156,114,114,133,651,676,227,227,227,313,313,313,313,321,330,330,222,222,222,222,222,222,353,353,353,353,353,353,353,3,194,194,194,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313
3837,245,140,77,659,659,437,437,437,437,437,437,437,437,0,0,0,366,6,6,6,224,224,224,224,224,224,224,224,245,245,245,245,245,245,245,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
3838,130,168,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
3839,368,53,373,776,170,170,182,182,653,653,653,653,390,40,40,356,356,356,356,356,356,356,3,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,254,254,254,254,254,254,87,87,87,87,87,254,254,254,254,254,254,254
3840,53,171,382,293,592,317,317,317,689,689,689,382,689,689,689,253,253,253,253,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382
3841,261,179,36,184,473,473,663,687,687,687,806,607,607,607,607,607,607,607,594,594,36,177,177,177,177,177,177,177,177,177,177,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
3842,245,98,55,55,55,138,138,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
3843,176,68,68,659,151,681,7,7,128,128,419,419,148,148,148,148,148,68,210,210,210,210,210,7,7,7,7,7,7,7,7,7,7,250,250,250,250,250,40,40,68,68,68,68,68,68,68,68,40,40,40,40,40,68,68,68,68
3844,176,245,352,600,600,650,187,187,187,586,586,586,197,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271
3845,368,662,689,689,689,247,132,132,616,68,630,630,14,14,14,133,278,278,278,278,278,278,229,229,229,229,229,229,324,324,324,324,324,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
3846,174,235,14,14,14,206,129,311,89,159,159,159,742,742,742,742,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
3847,53,5,345,564,564,205,32,17,17,17,394,72,107,107,77,180,180,180,38,38,38,38,38,85,85,85,85,85,85,2,2,2,2,56,56,56,56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3848,16,311,49,801,348,701,805,372,287,665,255,255,11,11,11,12,12,12,220,237,237,237,237,237,237,237,237,237,3,3,3,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
3849,12,244,244,419,631,631,496,62,62,62,62,234,108,108,285,555,555,396,396,396,396,396,396,135,135,135,135,135,135,135,217,217,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
3850,69,339,377,429,429,676,676,676,676,132,683,683,683,776,776,191,230,230,230,230,230,230,230,230,230,230,230,579,579,579,579,624,624,624,624,624,624,624,624,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196
3851,53,251,344,147,3,3,115,115,264,264,264,264,139,139,139,139,139,139,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
3852,12,202,92,197,121,220,220,220,220,7,7,7,360,360,231,231,6,6,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
3853,368,374,771,9,491,491,387,344,209,85,85,85,739,739,652,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
3854,261,368,760,419,419,753,323,323,438,141,233,233,233,25,544,544,544,401,401,401,401,401,332,332,332,332,332,332,332,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
3855,53,52,601,751,509,509,528,528,528,463,463,691,691,576,650,650,650,51,51,51,51,51,51,555,555,555,543,412,671,671,671,671,671,671,671,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321
3856,53,53,160,782,623,499,569,569,181,181,196,196,763,763,551,49,49,49,319,319,49,49,288,288,288,288,288,288,288,288,288,288,288,288,288,160,160,160,160,160,288,288,288,160,160,160,160,288,288,288,160,160,160,160,160,160,160
3857,53,5,327,5,87,5,308,308,319,139,139,139,139,225,182,400,400,400,400,400,400,400,400,400,400,400,400,400,400,310,310,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327
3858,80,174,401,584,401,150,150,150,150,722,190,190,190,109,109,49,49,107,107,107,107,107,107,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168
3859,347,376,107,8,795,354,66,66,66,380,380,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403
3860,367,86,86,750,750,167,176,176,38,38,38,531,531,531,624,624,652,735,375,375,375,167,167,167,167,167,167,167,167,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,153,153,153,153,153,153,153,153,153,153,153
3861,16,209,482,419,419,419,419,697,704,530,530,530,732,159,159,159,159,159,159,159,159,159,159,159,181,181,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
3862,347,8,145,145,225,5,5,109,109,371,371,345,345,20,20,49,49,347,347,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
3863,207,69,93,93,98,131,197,761,268,268,104,0,795,795,795,24,24,24,24,24,24,24,24,24,24,287,287,287,287,106,106,106,106,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
3864,176,293,374,293,761,332,450,450,488,488,243,762,762,804,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,347,62,177,6,6,6,370,268,268,237,357,357,357,34,34,34,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
3866,347,51,432,432,66,33,33,379,379,301,214,343,55,233,233,233,153,153,153,282,282,282,282,282,282,282,282,204,204,204,204,204,204,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253
3867,95,174,147,98,200,625,480,174,131,400,400,400,400,400,206,206,23,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147
3868,38,186,578,258,258,229,229,640,388,388,208,208,208,729,729,303,303,303,303,208,208,269,269,269,223,223,224,224,224,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,347,347
3869,261,109,299,299,528,609,327,508,211,211,211,45,809,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327
3870,347,252,293,284,379,379,379,734,72,72,72,72,163,163,163,102,102,102,102,102,102,223,223,223,223,223,223,223,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
3871,67,99,174,234,4,133,133,133,133,133,133,133,133,126,126,126,126,126,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355
3872,166,331,170,637,272,272,272,272,360,360,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213
3873,261,245,55,403,469,469,469,320,320,320,320,401,401,401,401,401,530,9,9,9,363,363,363,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
3874,376,93,93,599,599,245,132,132,132,71,10,10,98,98,184,184,184,184,184,184,184,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
3875,95,33,499,110,14,633,499,499,88,88,171,171,171,171,171,171,171,187,187,187,187,187,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239
3876,130,8,35,19,19,580,737,645,401,264,104,340,340,322,576,576,576,576,121,189,189,78,78,95,95,95,95,95,95,147,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
3877,321,208,356,356,208,280,280,51,161,308,308,353,353,353,338,338,338,338,353,353,197,197,197,197,197,197,197,307,307,307,307,145,145,145,145,145,145,145,145,248,143,143,143,143,143,143,143,143,338,338,338,338,338,143,143,143,143
3878,176,361,180,449,449,97,97,97,140,600,600,408,110,640,640,640,110,141,141,141,332,332,332,332,271,271,271,271,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,155,155,155,155,155,155,155,155
3879,8,143,729,729,729,252,420,420,481,136,136,471,75,75,75,4,715,381,200,200,200,200,200,200,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
3880,66,383,555,555,37,37,37,37,341,341,341,341,1,1,1,1,240,240,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383
3881,76,465,650,650,173,173,670,670,670,670,562,427,537,427,427,427,427,427,427,130,130,348,348,348,348,348,10,10,10,10,10,10,10,10,229,229,229,229,229,229,229,229,229,57,57,57,57,57,57,57,57,57,57,57,57,57,57
3882,66,20,70,459,459,13,345,345,345,345,345,345,345,345,345,345,20,506,506,506,506,506,506,506,506,506,205,205,205,205,205,205,205,205,734,734,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373
3883,367,103,404,110,766,562,110,729,729,729,208,208,208,231,287,231,231,68,68,68,68,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
3884,261,215,251,205,205,663,318,318,318,636,699,699,699,699,699,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
3885,207,278,71,206,255,213,213,213,213,213,23,23,10,265,265,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
3886,53,100,781,723,578,578,798,798,798,211,211,211,64,312,312,312,30,30,194,194,194,194,194,194,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312
3887,152,398,250,250,422,422,422,166,96,96,96,96,34,754,379,379,379,379,379,98,98,98,98,98,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379
3888,352,283,283,333,333,333,262,111,93,366,366,366,366,31,75,119,119,136,136,68,68,68,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
3889,53,256,742,742,742,633,622,622,191,191,191,399,399,399,399,399,399,399,622,622,622,622,622,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,314,314,314,314,314
3890,347,130,321,51,613,319,521,521,521,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196
3891,53,367,385,88,345,345,345,345,345,345,345,665,665,665,400,400,400,385,385,385,385,385,385,385,400,400,400,179,179,179,179,179,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,385,385,385,23,23,23,23,23,23
3892,16,233,188,287,345,345,363,363,729,729,729,729,130,555,555,800,800,389,389,389,389,389,389,389,389,379,379,379,379,379,379,392,392,392,392,392,392,247,247,189,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,119
3893,261,352,192,192,35,234,234,234,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
3894,343,197,320,85,22,55,137,137,137,92,92,92,309,309,309,174,174,174,111,111,111,111,111,388,388,388,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
3895,375,20,375,375,709,421,549,549,293,293,476,376,376,382,190,190,188,188,339,339,241,188,188,188,188,188,70,70,70,70,70,206,206,206,206,206,206,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,318,318,318,318
3896,53,7,577,206,523,515,515,477,477,477,364,257,712,385,385,385,23,23,23,23,179,179,179,179,179,179,179,179,140,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179
