ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62
2122,105,798,221,225,73,225,125,225,125,208,225,225,57,57,225,57,194,57,57,225,225,225,543,152,225,225,431,384,581,225,225,225,225,54,342,225,225,225,225,435,225,225,377,331,453,225,137,283,283,435,225,225,225,225,426,426,283,225,225,225,225,225,225
2123,720,644,43,240,240,358,358,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,640,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,42,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2124,175,795,264,97,264,264,264,264,264,264,264,264,264,264,264,264,264,214,264,264,264,264,264,264,264,489,264,264,264,264,264,264,264,264,264,264,264,264,264,264,406,17,264,264,264,264,264,264,264,17,264,264,264,264,264,264,264,264,264,264,264,264,264
2125,580,408,690,280,348,207,148,148,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,294,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375
2126,3,180,273,58,77,185,185,95,54,174,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
2127,848,292,496,496,496,87,156,156,87,87,87,87,87,87,87,87,87,87,297,156,156,156,203,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,32,156,156,156,156,156,156,156,156,156,156,156,156
2128,479,833,69,396,111,238,238,437,238,238,238,238,238,238,238,306,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,172,238,238,159,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,268,238,238
2129,190,444,178,35,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
2130,351,592,130,261,269,287,229,363,363,363,229,229,363,229,229,229,229,229,229,229,229,229,229,229,229,229,363,229,229,229,229,229,229,229,614,229,726,83,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
2131,7,393,203,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
2132,144,578,523,72,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
2133,800,384,257,143,77,66,27,10,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,216,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,192,812,456,72,474,27,27,27,27,27,27,27,27,27
2134,471,166,415,6,415,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,330,209,209,209,209,209,209,209,209,209,698,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,317,209
2135,75,282,334,651,282,282,282,282,282,282,282,282,282,282,113,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282
2136,430,369,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,849,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,1,181
2137,458,253,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,690,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,483,158,158,607,158,158,158,158,158,158,158,158,158,158
2138,608,329,416,6,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,254,379,416
2139,576,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,441,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2140,108,787,412,254,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,628,76,770,76,76
2141,299,796,384,45,656,79,813,571,571,296,32,305,305,26,305,42,305,305,874,305,179,461,375,416,179,179,305,179,179,179,179,179,179,179,251,251,75,319,179,7,179,179,179,179,445,179,179,179,179,179,179,179,179,251,7,179,179,179,179,179,179,179,251
2142,22,654,367,70,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
2143,617,602,238,138,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232
2144,22,290,640,148,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,597,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
2145,557,562,697,212,88,88,88,88,88,88,88,88,88,88,88,88,206,88,88,88,88,88,88,206,88,88,88,88,88,88,88,88,88,88,206,113,88,88,88,88,88,88,88,88,88,88,92,317,596,88,88,88,88,88,88,88,88,88,88,88,88,88,88
2146,439,592,570,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425
2147,424,190,143,287,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,192,516,121,121,121,121,121,121,121,121,121,121
2148,45,356,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,362,45,45,45,45,45,45,45,45,45,45,45,45,709,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2149,424,371,687,86,202,202,160,257,349,257,107,107,361,287,107,361,107,361,361,361,107,257,361,107,257,361,361,311,311,361,361,311,311,311,361,361,107,383,107,257,107,311,257,311,257,257,257,189,350,382,361,361,361,311,311,235,311,361,361,361,361,383,361
2150,582,77,15,204,37,204,406,344,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
2151,331,250,413,414,414,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376
2152,279,158,437,433,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
2153,314,437,343,361,3,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383
2154,398,859,45,353,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,577,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321
2155,395,57,212,265,424,256,436,273,25,25,25,25,25,25,25,25,25,482,25,25,436,25,25,436,207,25,237,207,25,25,25,207,25,25,25,25,25,25,637,436,57,858,207,25,226,226,25,226,226,403,207,226,226,25,226,226,207,226,25,25,392,226,226
2156,405,18,158,63,430,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
2157,753,131,71,78,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2158,569,737,347,375,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,569,295,295,295,295,295,295,295,295,295,295,295
2159,7,505,55,7,237,237,221,204,249,204,260,249,249,144,369,249,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,15,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,39,144,144,144,144,144,144,144
2160,859,190,436,59,143,143,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
2161,770,48,377,358,677,384,434,382,382,382,382,382,382,859,18,555,382,278,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,146,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382
2162,10,398,564,50,351,351,398,398,385,382,62,385,398,351,385,385,38,422,422,38,264,38,264,38,38,422,38,38,38,38,38,38,38,38,422,38,38,38,38,38,38,38,38,38,38,398,38,260,38,38,38,38,38,38,378,38,378,378,398,378,260,382,7
2163,259,711,330,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,372,76,76,76,76,76,76,76,76
2164,756,202,151,151,631,151,59,151,151,151,637,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,29,151,151,151
2165,786,172,201,385,253,382,382,382,382,382,382,382,863,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382
2166,89,677,322,271,375,375,375,43,43,43,135,359,135,135,359,68,374,68,374,148,68,135,374,68,34,68,68,68,68,34,34,431,68,431,68,68,437,68,68,68,34,68,431,68,253,34,109,109,402,431,68,319,68,402,431,294,431,862,431,831,791,298,431
2167,737,543,309,79,306,364,364,306,306,306,306,306,306,306,306,306,306,179,306,306,306,306,306,488,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306
2168,570,120,260,260,70,70,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,2,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238
2169,608,204,175,365,119,119,119,119,575,119,119,119,119,119,119,308,119,384,55,364,119,364,599,599,287,119,119,119,119,746,295,377,48,119,119,119,601,405,207,599,535,119,119,119,119,119,119,31,119,119,483,119,119,119,119,119,119,119,119,119,119,119,341
2170,835,804,114,161,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
2171,784,566,784,356,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,40,300,232,300,300,300,300,300,300,300,300,300,300,300,300,300,300
2172,777,278,865,275,131,421,361,424,361,287,424,136,41,273,273,273,41,424,424,273,41,41,41,421,41,318,41,41,41,41,41,41,41,41,421,41,41,174,425,131,131,131,41,41,131,131,131,41,131,41,41,41,41,41,41,41,41,41,41,41,41,131,41
2173,152,456,337,239,239,239,239,422,239,239,239,272,338,272,272,71,272,71,272,272,160,160,148,355,160,613,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
2174,333,867,709,709,338,338,338,338,338,338,338,338,793,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,66,338,338,338,338,338,338,338,338,512,338,338,338,338,338,338,338,338,338,338,509,338,338,338
2175,126,819,293,370,370,290,339,370,393,164,164,164,164,164,164,370,164,164,164,577,256,164,256,256,577,413,238,256,256,441,577,577,37,577,577,577,577,577,37,37,32,32,32,37,37,37,37,413,370,164,37,32,37,577,37,577,37,577,577,413,37,577,37
2176,866,526,519,435,203,203,127,127,692,127,355,127,127,208,692,127,127,426,127,127,127,127,127,264,127,127,127,127,127,127,127,127,127,815,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,719,127,127,127,127,127,225,127,127,127,127,127,127
2177,753,782,712,95,95,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272
2178,172,412,325,108,314,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,812,176,176,176,176,176,176,176,176,176,411,176,176
2179,23,670,150,98,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,763,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
2180,12,747,391,193,521,251,47,378,874,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,629,167,167,167,167,167,167,167,629,167,167,167,167
2181,373,831,575,396,415,368,368,400,76,76,76,76,254,76,76,76,76,76,76,76,76,76,76,76,76,88,76,76,76,76,76,76,76,76,76,209,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,133,76,76
2182,590,294,358,422,11,179,369,150,150,150,150,127,22,127,127,127,127,127,127,127,127,127,127,127,127,642,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,380,371,127,127,127,127,127,127,127,127,127,127,127
2183,216,647,225,221,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
2184,644,108,520,326,128,244,380,88,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
2185,267,729,297,364,87,50,426,426,50,82,50,50,50,50,50,50,87,50,50,793,50,137,50,50,50,376,50,389,50,50,50,50,50,50,50,50,50,50,50,50,50,50,380,169,287,50,137,137,50,814,210,67,686,380,50,137,50,50,50,50,0,50,50
2186,406,603,231,351,263,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,252,224,748
2187,615,75,238,415,206,393,393,393,393,393,393,393,493,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,722,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2188,798,710,297,297,297,297,297,210,446,70,273,273,273,273,273,273,427,400,273,273,273,82,137,105,273,358,381,225,358,105,273,105,105,105,105,105,105,105,137,391,436,377,239,358,169,82,105,353,105,105,105,105,105,105,105,105,105,203,105,105,105,219,105
2189,141,420,58,299,127,421,421,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
2190,529,159,392,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307
2191,393,216,160,139,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,170,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
2192,404,478,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2193,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,684,665,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,103,318,318,318,318,318,318,318,318,318,318,318,318,318
2194,48,865,169,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
2195,446,451,445,521,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
2196,620,296,275,594,296,377,296,446,296,125,296,296,377,296,296,273,273,187,296,296,187,273,137,273,187,308,187,187,187,187,187,187,271,187,187,187,271,271,16,187,10,187,271,271,271,187,271,187,187,187,187,271,271,187,187,187,187,187,187,187,187,187,187
2197,465,384,148,17,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
2198,67,102,318,173,546,64,129,129,129,113,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,474,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
2199,716,407,50,87,41,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278
2200,421,95,71,382,423,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,642,275,275,275,275,275,275,275,275,275,275,26,275,26,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,26,79,275
2201,308,857,533,367,24,24,32,265,279,279,279,279,279,421,431,279,67,265,41,619,265,192,290,328,41,41,41,41,41,41,41,421,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
