ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33
2977,823,826,489,624,467,838,838,350,319,554,350,554,90,90,90,838,90,90,90,90,189,90,90,90,450,450,90,90,189,90,90,189,90,90
2978,59,259,748,367,333,22,14,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2979,59,424,269,93,814,26,95,354,95,95,95,157,95,272,202,380,272,132,71,132,272,272,272,272,272,272,272,272,272,272,272,272,272,272
2980,59,415,88,195,317,416,212,344,212,221,221,221,212,651,204,651,101,193,101,318,101,249,249,101,249,249,249,249,196,249,249,249,249,249
2981,415,443,63,187,257,58,287,287,257,257,34,35,148,148,34,34,34,34,34,34,34,34,34,225,34,34,34,34,34,34,34,34,34,34
2982,59,91,322,72,148,148,361,361,58,58,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361
2983,59,423,12,471,391,391,391,342,42,429,391,342,391,429,391,411,391,140,172,411,140,391,566,140,391,140,140,140,391,391,140,391,429,391
2984,59,753,279,199,363,91,150,91,91,91,91,150,150,150,369,150,150,150,150,150,150,150,150,150,150,150,150,150,272,150,150,150,150,150
2985,59,532,618,593,351,294,294,294,17,80,80,80,80,80,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294
2986,59,462,121,95,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
2987,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296
2988,59,138,120,370,290,226,226,394,394,238,238,238,238,290,238,238,238,238,238,394,92,92,238,238,47,40,62,238,238,226,394,62,92,394
2989,144,48,731,519,611,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2990,59,526,101,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
2991,59,268,195,566,222,124,124,668,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292
2992,59,202,192,24,197,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
2993,59,252,22,3,313,233,176,176,76,99,254,233,23,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
2994,59,65,331,546,566,677,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
2995,59,625,105,282,324,384,324,384,384,273,326,326,352,268,352,326,316,326,326,326,326,48,326,48,326,326,326,326,75,326,326,326,326,75
2996,59,483,575,337,22,138,383,331,367,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
2997,59,46,825,350,58,402,282,94,79,421,402,79,402,135,135,383,287,135,135,135,135,135,135,135,135,135,135,135,135,135,257,135,135,135
2998,59,431,439,157,132,135,135,135,135,135,119,64,294,337,64,190,8,190,2,349,431,431,85,165,431,431,431,8,431,431,431,431,431,431
2999,59,268,100,318,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
3000,59,242,96,76,383,185,120,120,120,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
3001,59,422,83,134,91,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
3002,59,278,407,192,192,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292
3003,59,192,382,305,229,27,27,27,27,82,82,82,82,588,588,82,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
3004,59,585,394,191,7,120,185,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
3005,59,517,139,192,245,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
3006,16,278,408,158,292,278,387,278,278,387,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278
3007,59,411,237,280,730,543,187,280,280,646,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280
3008,113,12,136,467,221,746,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,178,221,221
3009,307,129,389,392,130,302,282,128,282,340,340,49,64,282,64,379,294,42,294,42,49,379,42,42,42,42,42,379,379,49,94,196,282,94
3010,736,603,208,845,489,555,555,555,548,628,555,208,208,796,796,208,526,208,208,208,208,208,208,526,628,628,208,628,208,628,628,628,628,208
3011,59,238,854,481,292,78,493,271,868,175,129,289,30,18,129,30,30,431,30,129,129,314,314,30,129,314,30,30,30,30,30,253,289,76
3012,59,158,567,716,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
3013,59,344,332,418,418,15,400,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,411,15
3014,59,515,148,436,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198
3015,59,568,126,136,170,79,190,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
3016,59,22,316,425,425,287,272,272,287,548,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
3017,443,143,19,87,617,555,192,203,687,384,203,203,203,203,203,203,203,265,203,653,203,203,777,203,203,203,203,203,203,203,203,203,203,203
3018,59,179,243,22,229,43,169,286,150,85,43,150,286,150,150,150,134,134,150,134,134,134,134,134,134,134,43,134,134,39,39,134,568,144
3019,59,740,757,127,54,319,197,98,54,45,45,36,45,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,197,36,36,36,36
3020,59,650,755,369,469,469,469,88,418,44,469,68,56,47,345,47,47,101,47,47,47,47,47,47,47,345,416,47,345,47,12,47,47,47
3021,364,620,228,73,73,152,151,405,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,435,324,323,324,324
3022,228,278,228,324,278,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228
3023,59,674,663,278,297,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
3024,59,496,527,199,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
3025,59,82,660,287,223,190,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
3026,202,275,715,601,659,126,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
3027,59,5,105,9,76,254,246,259,154,154,233,254,233,254,254,254,254,254,254,254,254,233,254,233,254,254,254,76,254,254,254,254,254,254
3028,59,421,814,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387
3029,59,190,19,359,83,359,190,190,431,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
3030,59,560,195,140,12,51,88,51,21,188,88,88,345,88,88,262,88,262,88,88,88,88,88,88,262,88,88,307,262,262,262,262,429,562
3031,59,652,585,245,286,236,106,368,233,368,233,432,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
3032,59,369,527,6,367,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315
3033,59,240,446,352,374,401,74,74,401,74,401,401,401,401,74,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401
3034,59,290,34,131,66,264,311,311,311,264,143,54,143,287,54,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
3035,59,116,205,115,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
3036,59,437,300,249,185,713,575,739,713,191,637,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,668,191
3037,431,587,77,174,484,192,135,2,376,752,752,135,376,376,376,107,107,31,677,389,376,107,42,376,42,376,107,376,107,107,358,376,309,376
3038,59,307,110,474,778,243,243,427,55,134,427,243,556,243,243,243,55,243,55,55,243,55,243,243,55,243,55,243,243,243,243,243,243,376
3039,357,386,668,156,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375
3040,59,625,613,814,268,328,25,405,400,410,400,328,328,328,410,814,814,268,268,268,268,814,814,814,814,268,814,814,814,814,814,814,814,326
3041,59,212,367,143,152,152,319,11,64,383,130,252,258,374,64,406,145,145,374,145,130,130,183,354,354,130,130,130,356,130,130,130,130,130
3042,417,428,437,105,341,152,203,203,401,94,82,256,256,82,57,210,401,324,273,282,401,42,42,74,273,578,42,282,324,74,74,401,384,324
3043,59,756,283,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
3044,59,271,124,282,290,22,150,85,85,150,150,150,286,85,150,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286
3045,59,747,575,119,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
3046,59,255,121,268,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
3047,59,599,309,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425
3048,59,329,582,307,637,119,256,431,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
3049,258,351,723,66,33,137,239,136,46,275,390,390,46,390,390,258,148,258,148,71,275,275,258,423,258,275,275,423,258,77,258,275,423,275
3050,59,315,325,53,121,360,127,319,183,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
3051,59,75,499,9,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
3052,403,74,504,103,83,43,305,724,422,422,363,363,229,363,363,305,83,363,363,83,83,24,143,83,305,83,83,22,123,83,22,123,83,363
3053,59,706,491,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
3054,59,330,246,247,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431
3055,59,369,73,418,209,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
3056,144,361,400,163,251,40,40,290,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
3057,59,187,35,81,164,231,79,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
3058,59,226,680,135,129,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
3059,59,371,383,211,58,34,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
3060,59,622,853,290,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
3061,59,40,855,65,385,230,215,40,207,230,230,230,230,115,40,40,40,760,40,40,40,40,40,40,40,40,40,40,40,40,181,114,40,40
3062,59,141,108,372,372,433,370,21,21,90,90,90,90,90,90,838,90,838,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
3063,59,26,373,746,210,134,146,293,273,55,30,273,377,374,253,374,297,433,273,433,273,374,374,73,345,374,328,374,73,279,219,219,67,279
3064,59,679,351,60,305,27,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363
3065,59,415,259,167,418,6,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,112
3066,264,422,382,387,97,338,338,126,126,126,71,71,71,338,71,71,71,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
3067,54,237,265,273,323,48,273,273,73,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,41,273,273
3068,251,488,513,178,188,319,309,367,251,251,295,421,165,309,165,309,309,309,309,423,309,309,309,309,309,309,309,309,309,309,309,309,309,309
3069,59,564,156,231,160,304,162,304,66,162,66,81,10,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
3070,59,193,292,76,349,45,221,205,193,269,42,42,42,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
3071,59,17,143,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272
3072,59,359,595,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
3073,59,282,90,350,90,350,350,350,350,350,350,350,350,251,251,350,251,26,350,350,251,402,251,350,251,199,251,350,350,350,350,350,350,251
3074,59,386,249,362,88,65,88,184,88,88,47,227,88,88,227,47,88,88,88,417,47,47,47,47,47,47,47,47,47,47,47,47,47,47
3075,144,22,679,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
3076,99,569,216,292,375,375,199,335,199,373,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
3077,59,367,43,106,144,290,237,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144
3078,138,316,127,137,198,231,24,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
3079,59,43,150,199,153,48,359,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
3080,59,108,113,635,129,309,833,15,203,833,129,5,309,337,309,203,309,42,337,309,42,337,18,18,833,42,18,42,18,31,18,42,42,18
3081,59,144,32,670,469,167,76,76,317,76,317,317,76,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,197
3082,59,300,347,114,169,291,200,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385
3083,603,210,350,350,469,826,414,31,175,337,24,5,256,288,394,175,70,286,394,212,70,70,70,212,70,70,70,70,70,70,70,70,70,70
3084,207,640,52,468,136,126,126,126,126,126,126,71,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126
3085,341,374,775,366,341,383,212,341,341,341,341,341,106,341,341,106,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341
3086,59,356,252,35,121,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
3087,59,392,100,298,132,30,129,64,271,399,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
3088,59,861,138,378,47,167,167,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
3089,59,261,791,246,406,12,254,9,9,139,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254
3090,59,12,49,574,165,416,535,365,147,119,23,391,178,575,575,575,42,575,708,438,42,438,42,391,396,575,391,438,708,438,378,396,438,438
3091,682,232,404,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
3092,642,760,58,176,273,66,17,27,27,27,27,10,27,27,27,232,27,232,232,232,355,27,232,27,27,27,27,232,27,27,27,27,27,27
3093,489,604,535,515,868,136,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398
3094,59,8,233,585,20,124,124,399,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
3095,59,442,359,47,42,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
3096,59,211,272,314,20,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,163,331,331,331,331,332,163,331,331,331
3097,59,262,623,689,855,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
3098,59,361,663,306,426,288,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,292,426,426,426,426,426
3099,59,422,66,187,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,348,390,390,390,390,390,390,390,390,390,390
3100,59,496,773,269,198,422,422,422,422,382,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422
3101,59,143,17,220,137,239,41,79,148,160,148,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
3102,27,441,424,231,81,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,363,27,27,27,27,27,27,27,27
3103,59,769,655,89,804,708,21,438,101,101,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
3104,211,858,725,435,283,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341
3105,59,190,144,162,34,145,287,423,367,347,287,41,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
3106,59,372,40,8,207,215,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207
3107,59,179,811,181,163,163,163,163,231,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
3108,59,130,370,381,22,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
3109,59,486,109,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
3110,59,49,77,382,305,305,305,192,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305
3111,59,761,151,25,25,25,152,58,58,25,58,58,58,58,58,58,58,58,319,58,58,58,58,58,58,58,273,58,58,58,58,273,58,58
3112,337,389,70,70,87,808,808,808,808,208,808,808,804,804,808,804,105,208,804,808,804,808,101,808,804,804,808,804,804,804,350,804,804,127
3113,741,353,557,531,529,785,414,414,414,414,414,414,226,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396
3114,449,544,690,67,277,405,432,302,336,225,273,377,273,323,237,302,66,302,377,302,237,308,308,253,253,578,210,302,210,302,302,273,253,273
3115,59,849,300,261,166,62,92,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
3116,59,400,200,594,204,437,204,245,249,245,188,400,400,400,400,400,400,400,400,400,400,163,400,400,400,400,400,400,163,400,344,400,344,20
3117,59,192,149,71,32,32,305,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
3118,830,801,699,231,177,428,137,67,152,152,270,67,67,67,67,152,67,270,59,137,421,287,270,270,281,174,270,252,270,131,270,270,252,270
3119,59,387,212,840,106,127,210,210,210,369,210,221,210,55,433,65,433,210,55,55,212,55,212,210,55,203,210,212,203,212,433,39,39,212
3120,283,795,77,401,282,74,74,267,116,116,116,194,90,194,194,111,164,377,377,106,164,392,283,106,267,377,392,332,4,377,377,448,350,4
3121,59,279,65,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
3122,59,203,42,648,247,280,294,82,294,294,124,294,294,203,662,469,203,124,874,874,874,142,142,203,874,874,874,874,874,874,203,874,203,203
3123,59,346,260,332,393,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
