ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31
4515,3472,487,938,1286,2466,2466,2311,2304,1413,1892,3366,3366,2311,2311,2528,485,372,2304,1582,1582,3352,372,1582,1059,1892,1582,3366,3366,3525,1416,2304,3522
4516,4424,2524,739,1168,1645,854,2346,3496,3496,618,3290,3496,3496,1813,3496,3496,3496,3496,3496,3496,1521,1813,1521,1521,1521,3496,1521,1521,744,1521,1521,1521
4517,173,3839,1242,642,1522,3391,164,3121,1135,1135,1135,1769,3079,1154,1154,164,3079,164,1522,1769,1769,164,1522,164,2936,1522,2936,2936,2936,3079,1840,2936
4518,7031,1820,402,1473,3439,1260,249,1157,2444,1842,3491,1842,1842,1842,1842,1842,2743,1842,1842,2743,1362,2544,608,2544,752,752,3235,201,201,2544,3235,201
4519,173,1962,851,2679,4795,2138,2138,8,213,8,2679,3291,3291,8,8,8,2679,6615,1684,258,258,6615,258,2335,6615,1903,1903,258,598,1903,4609,258
4520,173,1962,2525,120,2226,1679,1024,156,65,137,1024,1024,305,137,65,1024,951,951,951,951,2033,2943,951,951,1638,951,951,951,3583,2033,2033,2033
4521,3472,3228,238,5595,2571,157,157,2336,2542,157,157,823,1487,1276,1276,3194,823,1951,778,1389,2542,823,288,1104,288,288,823,823,1104,823,823,823
4522,3472,1466,1006,399,2679,3386,2770,2229,2093,1506,752,1588,1469,1469,1594,2770,1421,2770,2093,1421,1421,2739,1594,1594,2739,2739,1506,2739,2354,2739,1506,3003
4523,3472,1962,497,3420,2289,3484,2852,3484,3484,3484,3484,3484,3484,988,266,3484,3484,3484,3484,3484,3484,266,266,266,3484,266,3484,266,266,266,266,3484
4524,173,133,3456,167,1110,9,2917,1149,321,321,1149,286,518,407,518,2281,3379,333,2158,2673,2673,1149,2281,2673,2673,2673,2281,1811,2281,1333,2281,1811
4525,173,1242,6909,696,2588,4272,345,1978,2893,2792,2771,1460,1460,2771,2764,1460,1460,4114,1460,1460,3045,4114,3045,3045,3045,1706,128,3305,2423,3045,3045,3045
4526,173,1962,4862,396,1061,543,1525,303,3348,543,2247,543,543,543,418,543,543,543,543,2024,543,543,543,2247,2024,2416,2416,543,543,2247,2247,6335
4527,3472,16,2628,2628,2628,1918,1198,2628,1198,1198,163,163,163,1225,2239,163,163,2309,163,3465,3465,1479,2309,2544,2544,1612,3033,3465,736,163,3465,3043
4528,173,1962,2172,3420,3420,1653,1653,2732,2732,1646,1241,2732,2732,2732,2732,3036,170,1653,1973,170,1973,915,1973,915,170,2914,2914,1889,2914,2914,915,2283
4529,7031,1820,2310,3487,3487,2887,6274,2991,2816,6274,1974,6485,2501,2501,2291,1974,3885,4945,3885,3885,5058,5058,3162,1999,1999,1999,1999,1444,946,3589,1999,1999
4530,173,3839,1883,775,3650,3650,824,1231,2388,3527,824,1272,824,2289,824,2289,3527,2588,824,824,1039,824,824,824,824,824,824,824,824,1077,824,824
4531,173,1242,4353,2141,1351,70,301,2617,70,2141,3084,3084,3339,3391,3339,3339,3339,3339,1463,3339,3339,3339,3339,3339,3084,3391,3391,3339,3339,2705,3339,1565
4532,3472,1962,2887,105,494,2067,2067,3448,2694,2067,2254,2694,444,2067,2067,1440,2694,1477,1440,1440,1477,1477,1440,2856,212,212,1477,212,212,212,212,1860
4533,1371,2018,2214,736,736,284,1540,1515,284,690,3091,316,1515,284,284,284,2332,284,284,284,1540,2332,2332,284,284,284,2332,2332,284,284,2332,284
4534,7031,472,2346,1383,1345,1345,1345,1345,562,1345,2120,562,152,562,2268,562,562,2991,2120,3146,2991,1991,2660,2991,6689,3146,6689,1596,2991,675,494,6689
4535,3472,4896,2502,399,533,2299,2770,1805,210,2999,2579,458,2745,3428,3065,458,458,458,828,458,130,2307,1181,2976,7021,2976,875,1805,1805,130,1805,327
4536,7031,1996,839,1277,2019,2019,1234,5732,5732,5732,1251,3286,3232,2555,3234,2333,3286,3286,1613,438,1886,3286,1693,3286,3210,2092,3210,3289,1500,1500,4679,5869
4537,5709,6429,1368,2617,2429,1017,511,2051,1017,1017,3279,3279,3279,3279,3279,3343,3279,413,1674,3343,1321,3316,3279,3316,3316,3316,2440,3316,1796,2440,3316,1624
4538,3472,2524,1691,3131,1969,854,2981,1969,2981,645,645,1173,1173,491,579,1173,1639,2981,2981,1173,645,1173,1173,1173,1173,1173,1173,645,2157,645,645,1173
4539,173,5201,5072,5693,5325,4173,945,362,945,945,959,2139,2967,1097,3062,2967,2711,1560,2499,1675,3317,2070,1211,691,1211,945,1211,1211,2499,778,2044,3192
4540,173,1962,1032,2212,1110,99,225,2803,1396,3142,1238,3142,2740,3142,1126,3142,3142,1104,3142,631,3142,3218,3142,1104,3142,3142,3142,3142,3142,1126,3142,3142
4541,3472,472,161,642,848,848,2252,61,82,848,848,3024,3490,3024,499,2252,1802,3024,848,848,2806,848,848,49,49,238,2231,49,1936,1066,1161,3421
4542,173,2990,160,5624,5401,6042,2216,3906,2592,2509,2917,2592,2687,1097,1658,2152,3006,2644,2152,2152,1937,1658,4718,1389,1389,1389,2687,2152,2542,2644,1389,2542
4543,3472,1962,3354,3353,3353,3353,238,795,3353,781,795,795,327,2164,327,327,720,2164,1653,2435,720,781,781,327,327,2756,327,1653,1511,2435,781,781
4544,3472,487,455,3515,2136,1279,1646,2621,1309,2621,1405,2934,2314,1405,701,1405,3044,2903,524,5040,2903,1602,524,754,701,2934,1405,701,1405,1147,1147,1147
4545,3472,1962,2783,700,312,6,119,363,363,373,363,363,363,703,3120,3444,363,363,1554,363,363,1554,340,363,1063,1554,363,1164,252,1554,363,363
4546,3472,1962,455,2811,3484,3484,832,2195,3383,3484,77,2211,2211,2211,1930,1930,77,2211,77,3184,2195,77,3425,3184,3184,3184,3184,3184,3425,3184,3425,3425
4547,1371,2018,3132,1270,2740,1997,2259,2259,42,373,2259,42,42,42,42,42,2259,2259,3427,42,42,42,42,42,42,42,42,42,212,42,42,42
4548,7031,5574,1834,1421,2120,2062,1805,2576,3094,3094,3433,152,3094,1815,1506,1815,3094,3094,3094,1815,608,608,3094,3094,3094,3094,4799,1298,2809,3094,3094,1626
4549,7031,3529,798,3434,2531,2902,2902,2902,798,2902,798,1107,2902,1107,1107,2902,2818,2818,1107,1107,3029,1107,1107,1107,1107,1107,798,1107,1107,1107,1107,1107
4550,7031,3491,1033,547,1345,2526,562,1345,1345,1032,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345,1032,1345,1345,1345,1345,1345,1345,1345,1345,1345
4551,3472,1962,455,3420,1148,3299,3299,3484,3299,3484,3484,3484,1930,3184,1930,3425,1129,3425,2380,3484,3423,2380,3425,2380,1526,5727,3425,2075,78,78,90,1129
4552,7031,3491,1052,3188,511,163,511,3082,1198,3082,3082,3521,3521,684,423,855,684,790,471,684,3465,684,163,837,684,3521,3521,3521,3521,163,260,3521
4553,3472,487,2310,673,3031,3031,2963,524,3464,3031,2928,2621,3464,2928,2267,2903,3044,3464,3464,3464,735,3263,3263,701,2903,2934,2934,701,735,735,1147,1147
4554,7031,6201,2346,1920,1086,1472,550,137,2754,2170,2207,2550,2754,1086,686,686,3136,3315,1812,1924,3136,3315,455,3369,1812,618,1924,2550,1924,861,2078,861
4555,3472,1962,4408,3420,2530,5595,2307,2307,2840,2840,3420,78,791,78,2191,791,78,791,3036,3036,791,3036,3036,3036,3036,461,791,3036,3036,3036,2819,2819
4556,3472,4896,4862,3515,2061,3393,1179,2479,391,2621,1915,2288,3459,3459,2621,2621,2621,3459,2621,2621,2621,2621,2621,2621,2621,2621,2621,2493,2621,2493,530,1787
4557,5709,1996,3132,963,3030,3341,3341,3341,3341,3341,2552,3341,3341,3341,3341,1172,3341,3341,3341,3341,3341,3341,2019,3341,1687,2555,2019,3341,3341,2019,3341,3341
4558,7031,3491,1368,758,1187,3069,2721,2728,1632,3069,2728,2785,3069,2682,2051,3232,1325,2728,3069,3232,1325,3069,1325,3069,1370,1509,1245,6049,3069,3342,1370,1370
4559,3472,487,455,1304,1304,2377,1286,1943,1413,2795,1908,1908,1908,1829,3155,1908,2398,1908,2795,5754,2795,1062,3124,1062,2779,5754,1062,1908,1062,5754,2096,774
4560,173,133,1883,473,2408,1561,1822,1822,1149,1789,1822,1149,1149,185,638,2658,2974,3093,215,1792,2974,143,3401,2974,2385,2385,2802,4457,2802,2802,4457,4457
4561,3472,487,3783,3008,1285,3447,1285,3447,3447,3609,3447,3394,1560,2944,2944,2944,423,3003,3003,423,423,1560,1560,1560,1560,1560,1560,423,423,1560,423,423
4562,3472,472,161,3131,3154,1800,3405,1637,2497,1753,3497,1753,1414,726,1637,2497,5141,1637,2010,2373,1414,694,1414,2913,2373,2913,1414,1442,1970,2590,5810,1442
4563,4424,16,2346,1759,1935,1935,623,623,623,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516
4564,3472,1962,455,3052,3209,3113,2142,2142,2142,3209,2142,2211,2142,3209,886,886,2620,886,888,2142,886,2620,886,3040,886,3209,2355,2142,2620,888,2355,2355
4565,173,5260,2346,3131,2524,5003,2735,348,348,348,2053,1442,743,348,2053,2262,1442,3501,223,376,223,2262,4831,1442,4831,223,2317,1442,627,2262,3347,490
4566,4424,1820,1052,1888,3404,796,796,3247,3247,3247,1743,388,2952,3255,1619,3511,1934,2494,716,1934,643,3514,18,1844,1844,2432,1619,942,3134,89,89,5651
4567,4424,472,967,1888,2156,76,2068,1512,2464,2214,524,1540,2815,1540,3070,1540,730,1750,2652,1540,1540,1540,2493,1540,1540,1540,1750,1540,1750,1750,2652,3124
4568,3472,1962,1433,1433,593,2532,2907,439,2026,2026,3293,2026,2026,3287,3287,3293,3287,2671,2532,3449,2532,3287,3449,3449,3449,2026,1139,3449,3449,1139,3449,3449
4569,4424,472,1834,547,1053,1082,1106,2214,963,3324,2033,2033,1106,1106,1106,1139,1106,1139,3640,1053,608,608,1139,3029,608,67,608,608,608,2094,608,2094
4570,3472,1962,3354,1892,2820,252,2377,1149,2871,2965,1149,1149,1149,1149,174,1644,3242,174,1018,1722,1434,174,174,1722,2244,174,106,174,1644,174,174,420
4571,173,1962,2372,52,1390,1342,1660,1236,1660,3334,2717,2717,2717,2717,2775,3113,3113,3113,354,4424,3352,745,2465,3113,2465,2465,3113,745,745,469,2682,3113
4572,173,1242,1242,2792,70,2204,1901,155,155,3056,408,1984,2656,155,1922,1982,656,1537,1489,656,656,1982,2556,2325,1210,2577,2577,2325,2325,2259,3257,2325
4573,3472,1962,1032,2568,2834,2634,1345,3485,787,787,3280,1047,3485,787,1047,1047,1200,1200,1047,3485,1047,3280,1047,1047,3280,3280,920,920,1047,3280,1200,1200
4574,1371,6246,2120,3633,218,5403,218,3447,585,3447,2120,1157,3108,2120,1157,2120,1157,1157,2120,2120,2120,2120,2120,6074,2120,2120,2991,1157,1157,109,6296,2120
4575,173,1962,4862,396,2771,2564,2871,1627,3058,137,7022,2653,420,2662,1382,420,7022,3431,3431,7022,217,2653,2653,1841,1127,1650,1298,1298,2832,1511,580,3334
4576,173,770,4862,351,1822,2594,2635,268,3347,2560,2730,584,3252,1024,2730,1024,2730,2730,1004,3075,1024,2730,567,1024,1024,2730,2774,2774,1146,1146,3252,3252
4577,7031,1996,798,3248,289,289,2305,2305,1555,1981,1555,3042,2531,1328,1378,849,1378,2531,828,3521,828,828,1378,1017,828,3521,828,828,1442,2531,828,1040
4578,3472,16,1971,946,2620,2874,2863,2920,914,49,2113,2863,1622,3476,1622,1787,1229,1229,914,1622,4339,914,1229,1229,1229,1229,3086,3086,1229,1229,1229,1229
4579,7031,3529,2602,1371,255,364,758,1371,2360,3124,1319,2356,112,112,2360,1319,2356,112,112,107,758,112,2356,2652,112,1371,1425,6153,107,2356,2356,112
4580,3472,4896,1584,1584,1584,2932,2932,2932,2932,749,2932,2932,2932,1725,2932,2932,2042,2298,1305,1305,1305,1305,1304,4017,1305,2932,2398,2298,2298,1304,737,2298
4581,1687,6510,2346,1888,2442,1472,295,295,2096,2096,2096,2201,3368,3233,3233,3233,3233,1435,2600,3233,1435,2600,274,2600,3233,3233,274,274,3233,3233,1435,1435
4582,3472,16,2346,690,1881,2773,316,1251,3399,58,3176,3450,1735,1735,3176,3176,802,1735,3176,942,802,802,3176,942,942,6340,1210,942,2081,1731,3176,483
4583,3472,1962,2172,3420,3420,2152,1710,3073,3073,1519,3054,1519,1519,62,2111,1599,2111,1843,2382,2111,62,2111,2424,177,2111,2111,2111,451,2168,2111,1471,2111
4584,3472,1962,318,1975,674,674,2827,2498,2827,2498,1575,3130,19,1575,1575,1575,2355,2827,271,1575,2461,2827,1645,2827,214,1228,220,2381,2550,2827,1454,2381
4585,3472,1994,2525,2022,1935,2657,2022,1935,1935,2022,1668,1935,1156,349,7008,1137,3421,1847,1847,1546,2613,1935,2843,1033,1847,1847,3367,560,2613,560,2965,1892
4586,5709,1996,798,5126,2704,1948,684,1786,1786,1998,1948,1786,1786,1538,3169,2119,2945,2997,2945,392,2997,2945,2945,2119,392,3521,392,3905,3169,2997,392,2997
4587,173,1962,2730,3417,3406,3406,165,3406,1664,1723,1935,2523,1935,3106,2523,1935,2383,2523,3106,1723,1935,2383,2383,921,2573,2383,2768,2383,2383,2383,2383,2383
4588,173,2990,4687,696,6302,6247,6247,6080,1209,3125,2679,2930,2679,4398,5405,2679,1030,2705,1030,3373,612,1030,3373,612,3373,3373,612,612,612,612,612,3373
4589,3472,472,798,1888,241,2334,3368,938,3408,3450,3450,3450,1086,358,358,358,358,2323,2323,3408,358,414,3408,358,2700,414,1942,414,414,3408,2700,3043
4590,3472,1962,2172,3477,2965,2377,2377,3406,3352,3256,773,773,773,2843,852,3352,2843,773,3067,1780,1780,3067,3067,3067,1780,3067,3067,352,3067,227,3067,3067
4591,7031,3408,733,1182,1182,540,540,1830,2909,1771,2626,2710,1771,3013,2710,432,2710,3013,2710,1830,432,3484,1509,2710,1771,2710,432,2704,2710,2704,1161,2710
4592,703,2812,568,3487,132,2405,724,2796,1951,1389,925,1951,778,201,3282,3282,201,3062,201,3062,2918,201,925,3062,3062,1615,3062,2918,1005,2918,3062,288
4593,173,1089,6909,4587,3923,6164,345,345,345,330,345,345,345,1483,345,345,345,345,628,2277,1460,345,1460,2277,345,2277,330,2277,628,628,330,2277
4594,7031,472,474,64,1345,2419,3187,2419,2692,2692,453,453,453,453,3453,453,3453,2062,453,1469,225,3453,314,3453,3453,453,3453,1060,3453,3453,373,1862
4595,173,2524,5375,17,1813,2612,2981,1015,491,1895,17,3489,1033,67,75,1895,75,2063,3489,491,67,75,1895,67,1895,75,1895,75,75,75,75,2292
4596,3472,6510,2708,1598,1418,1598,130,1703,130,1929,2374,130,627,1529,400,2145,2071,1598,1598,1116,130,1787,414,393,16,414,1648,2062,659,1232,3488,1787
4597,3472,6201,2502,5711,5344,6527,3959,6527,6527,6527,3657,6527,6527,5325,5460,6527,3966,4002,3643,6527,5729,3919,2113,5325,3259,421,616,616,2073,6527,2522,3259
4598,7031,2018,119,399,3457,2999,1916,1006,2660,3187,1704,2571,2837,1704,1704,1704,1596,1704,1596,1596,3333,1596,1596,2837,1073,3333,2458,1073,3333,1882,778,2837
4599,7031,1996,836,675,733,355,355,355,1714,152,2568,3510,355,355,1322,355,355,3401,525,453,802,1831,3401,525,2735,453,3445,2350,2735,212,1831,3445
4600,173,4150,821,2656,2742,1458,155,2141,155,2656,636,2656,1171,29,29,636,1171,29,301,155,2656,636,636,155,2577,2577,2577,2577,155,155,155,155
4601,7031,472,733,1473,1053,2403,1053,1053,4317,371,2584,1559,3440,1559,1477,978,2174,4704,1559,4287,6627,2484,1559,2202,2584,4287,2484,2584,2584,2484,4287,5587
4602,4424,2018,235,2368,360,3308,238,1259,1259,1259,571,571,3341,3341,1082,1496,3341,3341,571,3341,3341,3341,2174,571,571,2418,1717,3341,1966,2015,2418,571
4603,173,1466,2525,17,2981,2612,3405,1800,2612,854,465,465,481,465,2243,398,1219,465,2300,481,465,465,3068,481,1230,1230,4500,481,481,1780,481,481
4604,173,1466,853,396,2288,427,427,90,2288,2230,1908,2998,26,241,1527,90,241,26,2208,1527,90,853,241,606,2779,1408,2190,164,343,3370,1408,343
4605,173,1466,543,642,1943,1725,2206,2206,705,3308,445,445,1254,796,3008,445,1863,3480,1254,1254,796,2401,1399,1254,2401,3308,1254,1254,2401,3158,5671,1755
4606,3472,1962,1170,52,1474,138,268,1666,3403,1298,730,1298,227,730,3451,730,3451,3403,1833,730,730,730,200,3451,200,2024,200,2024,124,730,1610,124
4607,173,2524,967,1888,2719,2719,3996,2972,2753,957,957,898,898,5569,6315,2998,1025,2998,3346,467,1154,1390,567,3346,2998,3346,3903,775,2906,2906,819,775
4608,173,472,161,642,202,2960,2390,679,70,29,1300,3322,598,49,2161,679,140,140,2390,2897,1872,2897,679,2897,2897,679,2897,2897,949,2607,949,2897
4609,4424,487,1032,1503,370,371,371,470,1409,1409,95,535,535,1136,1409,95,3293,3293,95,1959,3293,2437,1680,2437,702,702,2437,1466,3293,3293,2309,2736
4610,173,1466,4862,3291,1352,3057,2443,978,978,978,776,776,776,1025,2974,3199,1687,957,2936,3028,1687,1287,2233,3028,2936,3199,3199,593,1620,1620,3222,3199
4611,7031,472,474,3487,2945,1385,1404,1141,2385,2198,2704,2704,2571,2704,1972,1575,1972,1404,1404,3049,2798,1110,1972,3049,64,2704,2704,64,3243,2704,64,1094
4612,173,133,2172,3420,1762,1028,2863,459,3073,781,781,583,1901,946,1901,459,1686,1686,419,583,4801,459,4801,4801,946,2479,459,1686,4801,2230,2108,2614
4613,173,133,2444,1768,337,337,1082,2752,2536,6332,2752,2536,2109,2964,337,1482,3035,604,13,13,13,598,13,2008,101,13,2855,2536,2344,2427,2830,966
4614,173,5201,2525,948,1098,2612,901,63,2537,2537,409,409,409,1098,1443,1098,1232,1847,1847,1847,1847,63,2537,372,1847,4718,1461,2041,2618,1847,2041,4718
4615,4424,3491,281,3465,3179,516,516,2143,3311,1208,3279,1685,899,331,1685,1685,3279,2091,331,1378,1378,3358,899,1685,1685,1770,1685,1685,2091,2682,1685,3251
4616,7031,5574,798,2293,917,930,930,2293,555,2293,107,107,107,1956,917,2293,568,1956,107,107,698,3507,1956,490,490,3443,107,698,2890,1422,1956,289
4617,3472,1962,4862,1710,1526,1148,3484,1887,1887,3484,455,1129,455,1129,455,1129,1129,455,455,3484,5477,5477,455,455,455,1579,3484,3305,1579,5477,3484,3484
4618,3472,472,2154,4555,1855,2154,1958,1913,2309,1913,2309,1913,2309,1725,1913,2309,1913,1072,1072,1725,1913,1072,1913,1072,1072,2274,1913,1072,1472,2274,1072,5477
4619,173,1962,3354,1434,1110,252,252,1434,2041,781,286,286,773,1434,1434,1434,1434,1434,4264,2036,4264,4264,1724,4264,3477,3477,3477,3477,3477,773,773,31
4620,173,4786,161,1963,6743,320,1740,865,1963,2605,1963,176,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,865,1963,2605,1963,3265,1963,1963,865,1581,1581
4621,173,1466,2525,2215,1795,479,3706,479,479,479,479,479,46,446,3068,446,446,2162,446,2162,644,1009,446,644,446,446,1009,3225,2162,644,644,1132
4622,3472,487,2452,399,2530,1068,2452,2452,2452,2452,2452,2645,2452,2452,2452,2452,2452,2645,1068,1579,2925,1211,2645,2677,1211,966,966,2062,1068,1211,266,1648
4623,7031,784,798,3248,289,510,859,3065,432,152,1238,432,432,1284,2729,432,1238,945,1864,1238,1864,1864,3004,1238,1864,3004,2271,3318,3318,3318,1864,3318
4624,3472,1962,2444,2562,3509,2427,1695,458,2324,3441,3509,3509,3272,3183,2324,1775,88,2460,2866,3509,2745,3509,3509,5455,2193,2193,5455,2041,108,64,1652,3259
4625,173,1962,4862,2212,1602,1309,2437,2437,3106,3304,2437,3304,1341,3304,3155,2075,3304,910,910,3389,2874,1609,2348,1942,1602,2736,3389,6488,1079,2462,1459,235
4626,173,133,2525,155,1795,3309,2667,2322,4149,3448,3371,2394,153,4317,3062,353,6462,981,5768,3062,3308,1232,724,710,2425,155,3308,4585,2425,2063,3706,3706
4627,173,2739,543,2399,3451,88,1275,65,65,698,65,65,2955,2955,2955,2933,3418,3418,810,6979,2928,3418,65,3016,810,3418,65,3418,1642,3418,4282,1329
4628,7031,6429,3574,3894,5977,4371,4109,5499,111,111,4025,5947,4208,111,111,4039,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
4629,7031,1950,1052,3248,917,2816,3228,2962,2933,1761,3228,877,1761,3228,1760,1761,1761,745,354,1761,1761,745,745,1761,745,510,3228,805,275,877,3228,3228
4630,3472,4150,325,325,6534,41,41,41,41,41,1883,41,41,3305,41,41,41,6624,41,41,41,41,41,41,41,601,41,41,1039,6275,41,4727
4631,7031,1950,474,920,2646,790,790,686,1150,686,686,1182,1150,3409,686,1784,1784,1182,1784,2519,3033,581,686,1784,1784,3100,1150,1784,686,1182,1150,3003
4632,3472,4896,967,1959,1829,2416,3203,955,1666,930,1525,2511,277,2783,908,1593,745,2401,674,1527,1286,2401,2401,1511,2401,2401,674,2401,1128,2401,2758,11
4633,3472,5260,4268,2212,6414,2212,1199,2559,2559,2596,6344,2718,2345,2918,2918,2918,2918,2918,2918,2918,2918,2918,2988,1584,2918,2918,2918,2918,2918,2310,1539,2918
4634,173,1962,3354,1695,2820,252,1695,3112,252,1762,3213,252,554,1137,100,3067,252,3067,3431,3112,2324,3067,3431,252,3431,2386,554,2324,252,623,554,1137
4635,173,2524,2525,1794,1813,1813,3405,1794,1910,46,926,409,409,1794,1794,1794,1794,1794,926,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,2664,273,1794
4636,173,5260,2346,1959,398,398,2077,2435,2435,2435,2435,2435,2435,534,1082,226,1709,1116,1116,1116,1116,1116,1116,1724,2386,2885,1116,755,2386,3318,2386,3318
4637,173,4896,967,967,6126,4268,3724,5128,1224,4813,4813,6486,4813,7053,5978,1650,1650,1650,1650,1650,4301,6047,3497,1650,6041,3710,1798,0,1798,1798,5468,1650
4638,7031,2018,16,2441,898,33,1059,253,253,253,1366,938,1552,253,253,1552,1059,239,1552,2402,1058,239,239,239,239,239,239,2474,1058,239,239,1361
4639,7031,1996,1234,438,2713,1017,1687,2143,2713,1687,3234,1687,3069,2713,2713,3234,924,2682,3069,2713,2713,2019,924,924,1687,2766,2360,3311,3174,4422,2214,924
4640,3472,5260,2372,2958,3145,2775,2402,2402,2402,2402,2072,1196,2072,2958,2072,2402,1953,3418,3418,2402,1953,1953,2575,3418,2072,1953,1719,1953,1953,1059,2072,1196
4641,3472,1962,2172,3420,419,2904,2196,1899,1899,1519,1519,1519,1899,1899,1519,319,606,2039,2330,2355,606,2714,2039,2039,2039,2039,319,2039,2039,2039,319,319
4642,5709,1996,3042,2801,2704,355,476,1948,2273,1594,1017,1017,2410,828,828,828,1996,1017,828,1017,6744,1017,6744,1017,6744,6744,6744,1017,3155,3143,6744,6744
4643,173,1962,1883,3420,77,2105,2105,832,2105,2530,2105,405,2105,3379,2344,266,266,266,266,2886,2886,2886,2886,266,2886,2344,2344,2886,2886,2310,2344,266
4644,3472,444,2338,1695,1715,389,389,389,389,389,363,363,363,363,389,363,363,363,363,363,363,363,363,363,363,2043,363,363,363,363,363,363
4645,7031,472,2497,3141,1813,948,1529,1529,931,645,645,1683,645,1529,579,645,1529,931,1529,1707,1707,1707,2785,2785,1707,1707,1683,1707,1707,1707,645,1847
4646,173,1962,4862,673,898,354,3080,898,427,2689,5497,1279,1501,427,1501,354,898,1279,1231,354,3133,322,606,3113,1279,2061,3113,1279,1279,3468,1326,1279
4647,7031,2018,2432,2093,329,3453,3094,1550,1282,3094,2866,458,187,187,187,1282,1815,2062,2866,120,2866,187,1282,2490,2866,4718,82,3475,2354,2490,1643,3259
4648,7031,1704,798,3291,237,2848,307,3456,1994,1129,307,1994,1994,307,2869,564,307,1566,2318,780,780,780,780,564,780,3766,780,1466,2517,3379,2779,467
4649,4424,472,1834,1060,4037,224,5994,3129,224,1389,6123,1389,1389,2552,2159,1389,2552,823,2159,823,823,6123,5649,5649,2159,329,823,6123,823,823,6123,2806
4650,3472,5260,967,3326,937,418,2774,418,660,2861,660,6773,2236,3684,1273,1084,1273,1273,3141,3435,1084,3141,1084,2974,3435,3435,2774,4433,1084,1084,2974,2949
4651,7031,1996,1475,2561,2561,3191,608,5732,3257,3257,1555,872,828,1555,828,1555,1042,828,828,2093,828,2451,1555,704,828,2354,704,3259,2354,3259,3259,2531
4652,173,1962,2372,88,2249,88,1660,1236,59,3334,2717,2717,2717,3334,2836,3334,2717,2717,2836,2717,2717,1593,2717,182,182,2597,3113,3283,2836,469,2552,3352
