ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45
1615,1077,3680,1678,4268,2708,1989,2192,1120,1120,172,603,1411,2735,3206,1048,3412,2735,2215,884,1572,1800,2913,1637,627,2178,3168,2735,34,659,904,1814,34,884,1232,1414,627,2178,634,1084,309,1814,1065,1455,435,2735,2215
1616,774,1558,2519,3440,2127,1989,655,1560,3509,2768,3183,1485,1932,1387,1027,3072,1027,3440,1387,2646,1958,132,1485,132,2696,1027,1387,2299,1485,3466,1485,2484,3447,2269,3509,1958,1560,1027,423,1975,1975,1027,3064,1027,3509,3509
1617,401,915,1858,3178,1646,1018,2098,2764,327,3421,420,974,2534,1091,2613,3072,2928,2928,3313,1018,3517,1018,1317,750,2613,3233,1868,3242,1018,1340,2311,3233,1052,2534,2943,3367,1317,1642,2943,1868,2311,2943,1052,750,1075,3233
1618,1077,2381,2236,1430,1013,282,282,2208,761,2717,2287,1833,693,693,3461,285,3515,1796,2549,1833,2399,1170,2399,693,770,2249,2399,2399,2110,2381,2249,693,1135,141,1170,693,351,419,2249,619,619,2549,619,2399,3470,2549
1619,1213,280,3427,3254,2237,1989,187,3508,249,3447,3218,3609,3030,1387,2354,3072,1068,1274,1387,2354,157,267,2354,384,3030,384,1477,3508,1274,3508,1560,2484,3508,3030,2484,1609,1560,2007,423,1560,183,3259,36,3030,2007,423
1620,330,1039,1563,4262,3552,6624,128,1474,2277,1180,628,3527,2771,1563,1271,345,1705,41,128,2277,128,12,2006,1563,2277,2006,330,128,2588,2908,1563,12,2289,1204,1883,1039,1039,2006,12,3527,3527,1039,628,1039,41,2006
1621,2925,1975,2519,3056,2301,2301,2920,2301,2498,2427,2301,1490,941,1604,1055,3072,2722,2874,1514,909,2925,1598,2014,1514,135,2779,2677,2779,2925,2925,2057,493,2611,1598,1940,983,1055,1940,2673,2611,909,1940,2321,1787,1598,1940
1622,3069,2426,897,3360,597,3260,1277,331,2984,2356,18,3511,2555,3511,935,331,2143,338,2808,1731,2455,2143,3274,511,836,149,149,2327,2143,338,2356,2455,1530,511,511,331,331,511,1017,2356,1624,331,511,2432,511,3511
1623,3069,2426,897,3360,2829,3274,1479,3236,2984,3274,18,3511,2555,511,764,438,1206,331,3286,2555,2555,2555,3069,3286,1206,438,1687,495,1206,2555,438,2455,2051,1687,2682,3232,3286,3232,2555,3274,1821,1206,3286,3232,1206,3286
1624,2450,976,1179,1769,1646,1752,3106,2208,1833,2717,3220,3133,693,3058,1036,3072,1666,1796,3017,725,1463,164,2260,2401,957,1898,2298,2381,2401,2381,1493,1036,2401,3348,2060,2516,1036,2401,2401,2190,1036,1796,2298,2260,3072,486
1625,774,1558,1678,481,1089,1989,2192,2257,2247,2547,1792,1411,348,348,1048,1792,2090,1242,2774,1590,2774,603,1250,1411,1411,1678,2774,2774,3331,1008,965,2774,1792,3345,1792,1250,1048,1242,480,1753,1678,2774,1250,2774,2774,2547
1626,3054,2930,1858,2152,113,3096,1987,2186,1527,2152,2592,3073,2423,2152,194,1701,467,367,1901,1527,1463,1915,3087,1519,3087,467,3126,2108,3126,113,2211,467,367,1519,2423,1527,1776,2592,1519,467,1527,2717,1527,1776,2939,1915
1627,1408,915,2545,633,1872,1985,2980,2767,1929,265,2554,1478,1932,549,1100,3072,617,985,1725,985,265,1929,1040,411,2863,985,663,2940,663,3322,2539,1929,985,2543,1929,1254,1684,1072,663,2651,985,3322,708,1137,1867,2406
1628,1507,601,1858,1563,2893,3478,1474,1474,2277,1180,628,3527,2771,1483,1271,2289,128,590,128,2277,330,12,2006,1039,2277,2006,330,128,1204,2908,3519,2588,2289,1204,3519,1039,1039,2006,12,3527,3527,1039,628,1039,12,2006
1629,2066,2426,1981,3360,597,35,1479,3013,2273,2555,18,785,2465,2273,1991,35,3032,2682,2808,2512,1991,3032,581,2801,2617,1053,2419,3032,14,3032,2812,2455,2419,2512,35,2512,1916,3232,2465,3032,3343,2617,3032,3032,35,2512
1630,6699,2892,3230,782,778,3162,2709,2241,629,2120,2375,6527,1878,2241,959,2375,3162,1652,2375,1129,2375,2816,505,2375,2241,2636,2241,2709,2241,1652,2375,2241,2542,2241,2241,3162,1652,2241,1911,778,2241,2241,2542,2241,1652,2241
1631,539,33,1179,1769,2377,3472,191,2208,1833,1289,3220,3164,19,1124,1124,2149,1666,1796,3398,908,2399,164,2550,2401,3087,2717,3028,3145,2401,2717,19,908,976,141,2717,2196,3133,1642,3334,2695,3113,2717,3113,3133,2618,938
1632,3141,2823,897,782,1162,3162,2119,163,2823,1106,392,2391,1878,3502,896,959,3162,1864,1864,392,1436,1174,2867,173,2806,3162,1436,3146,2470,3505,3437,471,1497,392,3318,3162,896,1123,471,1436,1079,1864,2873,1864,1123,2470
1633,340,2638,1179,1164,1622,1896,2920,3101,1223,238,170,1603,3218,1333,2796,3002,2856,2047,2386,1535,3439,154,1477,1477,1223,1860,1477,3129,2403,2403,1504,3439,2982,966,2403,3101,2101,1466,3270,3442,2301,1260,1259,2982,2856,1466
1634,1236,3406,2469,1049,2377,3096,2717,1623,2469,252,2196,3164,1049,88,230,3334,1854,1752,1329,909,2399,230,2399,1623,100,1329,3145,1623,1236,1329,202,469,1049,909,956,1049,2836,1642,1329,3256,1329,2756,1329,1049,1236,3022
1635,1259,336,2545,1726,1726,2704,3440,2271,212,1717,3438,2202,799,2271,1161,3465,1310,2202,2271,799,2271,2234,1104,650,2968,2358,2574,2271,560,799,1099,2234,2234,110,2358,1030,2358,2202,2358,1099,1030,2164,2968,2164,2202,2202
1636,1507,601,1179,2152,1875,2413,3066,2792,2792,158,583,3073,2032,2389,1190,2044,49,1190,3184,1527,1746,1190,2563,700,2221,3305,786,1656,158,1190,3184,318,3478,1299,1658,1656,1875,1658,318,467,3305,467,2840,2221,2792,2792
1637,340,619,1179,2479,113,350,1987,946,2479,1760,2614,1304,1410,2741,1760,3342,93,50,93,3342,2479,2585,2934,1592,93,1410,1304,2933,2434,2614,2479,2479,2156,2479,2479,3162,2479,165,2479,165,1304,2156,2122,2434,3342,2479
1638,2542,2638,3427,3440,3188,1238,1219,3182,225,650,2989,235,373,1404,2358,678,2716,144,373,2716,3306,2716,99,3172,373,1030,144,2827,2989,2058,2462,650,703,2462,2462,1030,2737,2569,2737,1099,533,2058,2058,2989,2058,238
1639,548,2910,1179,6617,2377,1989,2920,2920,1686,2910,359,2043,363,2644,173,3342,868,213,2606,3342,2043,286,833,3066,286,286,2554,165,2434,286,2230,286,2542,2930,286,350,1653,2,286,1653,49,2389,2324,1653,3342,3342
1640,1693,1233,1858,237,1013,1989,3155,1789,2673,2786,583,167,1762,670,1661,2620,1666,1796,619,3097,1463,770,319,670,1762,1762,2722,1762,2786,2260,1762,1762,2620,141,1762,2620,1762,1762,2673,578,3155,1762,1985,670,2620,1927
1641,3345,2146,1126,1055,258,2574,2311,1681,322,718,246,3164,16,121,121,3072,3313,121,3313,1018,227,121,2805,1100,2653,2574,121,2805,2805,2805,2311,246,2805,1254,121,420,692,1018,2311,3332,420,121,2805,1018,1254,3022
1642,3066,2389,1923,237,2893,2413,655,1355,2095,3272,840,1945,978,1387,2095,3425,655,2944,2095,1129,3494,177,2563,2944,2944,1560,1387,2563,395,1301,840,1560,1649,1560,1560,1609,1560,3299,1387,1560,1387,1560,1577,840,1387,3299
1643,340,6,1179,2230,113,350,1987,946,2233,2488,2614,3054,1304,2741,3459,1739,2230,50,50,3054,49,1915,946,2230,2230,50,1304,165,2230,50,2230,350,50,2211,350,350,2741,2741,2230,467,350,2741,1410,93,93,1674
1644,1473,3018,1179,1769,1495,530,455,2764,1253,552,138,3164,960,3018,1661,3072,285,1796,1329,708,2399,3070,285,3018,285,1329,1841,2940,3493,1329,2583,3493,708,2543,708,1841,3354,3354,1329,1654,1329,708,1329,1307,1841,708
1645,2234,2885,2545,3031,430,531,807,2266,2435,1717,2800,110,941,2310,430,2338,807,531,3366,1704,3439,2191,3151,2198,2851,1972,3366,3379,3366,2320,2800,2310,2851,1163,2551,2807,3151,2551,430,2029,3151,553,163,2551,1694,531
1646,1236,3018,1179,2832,2978,1644,1841,905,2041,1307,3220,1478,2857,3018,1153,3407,3018,2978,3202,124,2857,3018,2857,3119,3407,3407,2536,2857,3407,2820,1307,2536,3119,1307,3119,124,351,124,1644,1307,3119,63,3407,2857,124,124
1647,1213,3289,3427,633,2812,3287,1479,2692,2824,2738,453,690,547,678,1464,3287,3032,2059,109,153,314,2553,1867,2553,3105,1053,2419,2273,1464,2129,820,1837,933,1464,2059,820,1464,2158,1241,1867,3293,1384,1837,820,1867,2738
1648,340,601,2944,237,2893,1989,1907,3478,3305,601,628,2734,2944,2944,97,1558,5136,528,1907,1129,6595,3102,2563,6099,5136,1746,1649,2944,1649,3425,601,4055,1649,1907,1732,3808,3383,2944,218,5513,2609,5581,2064,1257,237,2714
1649,2451,2146,2545,3440,1872,2574,3440,1766,1664,1717,3438,1554,2569,2899,1447,3072,1766,6,2606,2606,6,3387,225,650,458,6,2554,6,6,6,1404,225,453,1633,6,225,1766,6,1404,1695,1404,6,1404,6,6,1404
1650,3345,3347,1678,1850,3075,1989,3331,2257,967,2598,603,1411,2594,660,3331,1753,2996,1850,2079,2257,1850,10,1590,2996,2373,3168,3345,2598,3331,10,1850,1850,1850,2373,2996,1627,10,232,1620,1753,10,2373,2635,1850,2373,1850
1651,1507,1135,1858,2152,2893,421,3201,3478,1452,2152,2986,3073,2986,2152,3376,2742,3057,367,613,1527,1135,2592,3087,3376,613,2152,3126,613,3126,2152,3153,318,367,613,757,613,1875,367,318,801,2152,367,367,3376,318,1226
1652,2686,2089,1858,237,944,2413,1602,3425,1452,673,3077,3336,1878,367,3346,3425,367,3423,613,2048,613,487,406,3273,613,2967,406,613,673,1615,2689,318,1035,613,2499,613,1875,673,3153,1710,1561,3057,2967,817,2499,406
1653,2602,336,1179,1055,2134,472,1195,1055,472,2731,2731,466,16,393,524,1341,2072,7022,1738,2736,3517,90,2399,2463,1865,2060,2736,1196,3207,1329,1833,957,466,3517,2731,3207,960,1865,524,2463,1681,3418,1341,1865,3222,2731
1654,1595,779,3190,1726,1726,2704,2350,2271,2320,2202,3438,2202,2169,499,2358,1575,864,2403,1791,2202,3306,864,1587,499,2782,2729,2574,2827,2403,2403,1423,2827,1423,3467,2403,2827,2782,1027,1423,2827,535,1423,2968,1099,1423,2350
1655,401,915,2545,526,1872,2574,3440,3438,3509,2184,2183,2335,941,2427,907,462,864,213,385,907,3244,171,171,3244,3244,2602,1396,213,1768,3466,941,3003,907,570,3244,1484,385,213,3003,3244,1768,1784,1768,907,3244,534
1656,1939,2938,2545,2266,3188,3287,2674,3182,3165,58,2743,495,1916,1916,3165,581,1331,1384,3343,581,3165,3032,581,2892,2439,1916,581,495,1308,2129,2837,581,902,581,35,2406,1916,1014,1308,1916,2406,1916,1916,1227,2892,2406
1657,539,2431,1179,2230,2377,530,3155,2764,3155,894,1854,3164,2111,2111,2412,3072,2736,2111,2736,2736,539,2111,319,87,2111,2412,2736,2641,1977,3112,2111,533,674,2111,2111,2412,2111,2111,2111,1710,1681,2412,2412,2412,2111,2111
1658,1236,2249,1833,2832,1544,2597,2347,1623,1666,3370,296,3164,2450,88,230,2469,3515,7022,606,956,182,230,2399,956,606,1329,2775,2641,88,1329,202,3493,1833,3207,956,3207,606,230,3334,1833,1681,2756,2657,1943,956,3022
1659,2925,1975,2519,782,2113,640,1952,2411,2626,2427,2540,495,941,2175,1528,462,1331,640,736,1704,2092,2951,2092,3465,1600,2723,2016,2540,2141,2705,2092,2286,902,3399,3033,1484,902,1014,3150,2092,2092,902,2880,3150,1014,2092
1660,2066,2426,897,3360,597,3260,1612,2429,1107,1981,2713,1716,1136,1540,248,438,2356,1251,2808,2214,1624,1716,3337,1017,3327,2808,1020,3127,1208,2429,1624,281,2051,2895,1426,1426,942,2504,1510,2432,1981,1187,1624,3042,572,1886
1661,2216,2885,1179,526,1872,350,518,3242,174,1160,174,1118,2041,3242,349,1434,1265,1118,1903,3342,174,3387,2924,2843,2554,2554,2554,1149,560,3322,2843,2458,985,2158,1434,3292,2158,2158,3292,3277,2338,781,3292,2554,174,1903
1662,2715,2215,1678,1455,2178,893,5375,2002,1763,67,603,309,379,3206,1445,3489,67,989,1963,1804,1800,2913,1637,3141,2151,2913,129,34,659,904,1350,34,34,2063,2664,1109,2178,634,1797,1800,3489,2913,1797,1804,1800,2735
1663,3195,2885,1179,1164,3172,74,1602,3383,2727,673,3261,125,74,2811,2412,3072,395,2422,1599,565,3517,74,1312,2040,613,2412,2736,774,1896,2040,2111,533,2040,2111,450,16,2285,2111,2111,2040,2609,2412,1312,2995,2111,2111
1664,2531,2146,1303,827,1869,3522,1505,1500,2201,1834,2305,943,858,609,248,849,2691,2091,1555,2872,1303,1805,2091,3372,2374,60,1303,991,2376,609,1303,2374,858,1805,1303,1426,1303,858,1510,431,609,1303,1303,1303,609,800
1665,2214,779,1848,3440,778,1238,2350,2926,1473,1106,3438,1603,1878,1104,2796,752,2011,1652,1791,2386,15,535,1587,2266,2782,1726,2574,1726,1615,2959,398,2518,703,448,1726,2306,170,2959,2011,3442,1487,505,2968,2968,1842,1747
1666,2552,2426,897,3360,2829,3117,2351,2572,3343,1051,3275,495,2576,2273,935,581,1012,1384,2808,2872,1626,1234,1835,1626,2617,2872,889,495,1626,2129,1337,2419,2419,3188,2872,3275,2576,1337,2465,766,1821,2617,2419,1835,2576,1014
1667,1236,3406,1642,526,2377,1752,2832,2507,2469,252,174,167,19,1752,1752,1769,1666,1752,1329,1769,2657,1752,2593,2469,2653,1898,770,1638,2507,1329,19,1752,701,2507,1752,1236,351,252,1329,833,2469,3164,701,3464,1769,701
1668,1473,258,1179,526,2134,350,499,3101,2135,1680,359,3336,526,7022,3016,307,2786,1680,307,2134,2859,2057,3016,499,135,1466,3326,2673,2786,307,33,1125,3055,3016,2134,1680,998,307,3334,1930,3016,3418,2403,499,499,1940
1669,340,6,1179,2210,2068,1989,3155,3101,3139,1503,307,3336,2450,307,2321,307,2786,2874,307,1503,3055,3207,2260,499,3155,3016,1533,2779,2786,3016,1762,1697,3055,3016,1648,3101,3055,3016,2673,3129,3055,1512,1762,2722,2874,1940
1670,2542,2146,2545,153,3188,2055,152,99,453,650,2989,235,2692,678,1837,3072,152,2164,3215,678,3357,453,704,678,2164,2623,371,515,2989,515,2623,678,453,3510,1404,2989,678,707,371,2337,1736,374,1404,2989,678,1404
1671,3031,33,1179,3031,2377,2903,997,908,327,59,2585,466,3263,3263,1914,2042,3044,3263,524,908,2288,3263,2042,3263,680,1179,3263,2288,1264,2042,19,1163,680,1163,3031,2903,720,2136,1751,2136,3031,2732,680,3031,720,2932
1672,1236,1558,1511,1055,3149,2597,3022,1789,1289,2123,3422,3164,2450,88,230,1087,3517,2679,186,956,3517,230,1312,1623,3155,1933,1946,1623,3422,1946,2196,1028,3517,3517,956,2679,1756,230,3334,1933,3332,3418,2843,1933,1495,1623
1673,20,3404,1338,1726,1848,472,2350,3101,774,1604,910,3336,16,393,2321,3072,3486,2301,3366,2437,3460,154,3155,2918,3155,1466,1533,2779,2925,307,2437,1079,1041,2918,1721,1079,3155,2918,1079,1079,3155,2225,1079,2437,2437,1533
1674,2534,2446,1858,3178,1247,2382,1474,1474,1247,55,1705,310,1708,2408,2852,1558,1247,3484,128,346,451,77,2006,77,396,310,2852,722,77,1558,2852,1558,2408,310,1883,2560,2734,2758,346,2408,2852,1247,128,1247,2734,77
1675,3195,911,2545,3440,778,3471,1354,1126,249,2254,1054,1404,799,2545,342,1054,3389,2047,1126,3142,593,1477,1477,1477,1477,3218,1477,1126,1477,515,1126,1126,453,1758,1354,1030,593,593,371,1354,1736,3062,1477,2989,1958,593
1676,4441,601,3373,2389,3192,3478,3201,3478,2315,2315,1108,529,2032,3184,3373,2858,3184,3184,3184,883,1746,1746,2563,3184,883,3305,180,2563,883,1190,3184,2858,3478,3184,3184,2938,3184,1746,1746,3305,3305,1577,2956,2563,1746,180
1677,340,2902,1179,237,2352,1760,2709,1063,2135,1760,2585,1304,1157,499,1592,2314,1760,3099,2291,3162,3099,1760,1760,499,1603,680,1304,2933,1760,2614,934,1760,2291,2314,2790,1760,1760,2933,1760,1304,1304,720,680,2933,720,2479
1678,2963,2628,1567,3031,1913,334,807,667,327,2628,2628,974,875,2628,1317,2628,2928,974,2628,2628,2628,875,2628,1075,2628,3233,2628,2628,974,974,974,974,974,2483,974,974,974,821,1399,2628,2628,974,2628,2628,974,2628
1679,1067,2084,1678,481,2708,1989,2192,2035,2598,2397,1792,1411,480,348,1048,1641,3093,1242,884,860,1048,1411,1678,1411,1411,1411,2774,2774,480,2084,965,1861,884,2084,2996,1250,1048,1242,480,3221,1814,1678,1250,1048,2774,1250
1680,2409,2431,1179,2230,2321,1940,2920,2208,2039,1295,2620,477,2450,909,2321,477,1666,909,3520,477,1738,2186,2424,1514,1762,477,2722,2673,2786,761,2057,957,1514,1721,1721,486,998,477,2673,241,1013,3461,3520,2722,1598,1940
1681,1371,3188,3190,782,3188,3033,2674,163,3465,2184,1182,2490,2801,2490,1479,3465,417,417,3465,3210,234,417,804,3465,417,804,804,3465,163,3466,2490,260,234,3183,417,3514,804,2490,417,804,474,417,260,804,804,260
1682,1236,915,1923,1801,1875,2413,2920,2318,2882,797,1807,2853,978,257,1744,1807,3389,2518,3389,3045,3062,2763,2204,1502,3359,2204,2641,2641,227,2037,1502,246,1035,3149,2047,2853,978,2853,2047,1747,2204,3062,771,3120,2204,2967
1683,3141,2664,315,1850,901,893,32,2002,1763,2981,3193,309,2664,1098,3358,44,3093,2664,1293,1009,75,739,1529,931,2664,2262,2497,2262,1910,2020,1529,2167,931,2664,2664,1015,3141,2475,3141,1794,1529,3496,2981,2981,931,1009
1684,2980,5431,6807,3338,3552,6624,1204,1474,2277,1180,1483,3527,1239,988,1271,1483,1705,590,128,2277,330,1474,2006,1563,2277,2006,330,128,1204,2908,1563,12,2289,1204,1883,1311,2734,2006,2588,988,6826,988,628,1039,41,5201
1685,1077,1135,1025,1055,1737,3509,1737,337,774,3466,2306,1490,774,3494,1518,1490,1490,206,406,3386,3494,1490,406,499,1223,1490,2699,2443,2403,2403,2517,292,917,702,206,206,2737,2946,2737,2946,2946,512,1490,1603,395,1466
1686,3069,5383,897,3360,2801,3274,1479,3236,653,2555,2540,2555,2801,3232,3232,438,3232,2091,2808,653,653,1345,3069,3286,653,2808,2016,495,1821,1771,653,3232,1771,3042,1014,1325,1916,3232,2555,653,1821,3286,3286,3232,3232,3286
1687,1236,915,2545,1769,2377,2783,807,3477,2135,1653,2118,720,2732,1076,2122,3292,868,720,773,3342,3292,2585,1689,2230,2435,2473,2435,1709,2230,1709,2230,2122,868,2230,1410,3243,1653,2230,720,1653,2082,720,2122,1653,720,1438
1688,1939,3082,897,281,3188,3260,2674,1346,2984,2356,3311,3511,2698,338,764,3396,338,338,338,338,764,2143,3396,1735,2143,149,149,338,2143,338,2356,2455,3181,758,2682,2432,2143,338,3396,2356,2003,2698,511,758,511,338
1689,3345,796,1678,2755,1061,1989,3189,1390,1452,2547,1705,1411,1025,660,2852,1668,3518,3435,3189,671,3435,567,2550,1411,1411,2550,1025,3435,1668,1008,660,596,1792,2594,660,584,3026,660,1668,2594,1025,1025,1678,2550,3435,2547
1690,2963,1286,2054,2805,2335,2958,354,2974,2466,797,3438,2335,598,3494,1851,246,2037,531,3249,3400,3494,3400,3273,3273,531,1104,2335,1877,2403,2403,1584,3273,1035,3273,2403,2418,978,367,1851,3442,2256,1260,817,817,1354,2967
1691,1077,2930,1678,965,2708,1989,400,265,1120,2397,2183,400,136,3206,1528,400,3093,1200,400,2505,265,2050,2050,155,1343,3093,481,604,3300,2712,604,352,2217,2802,3093,1250,3300,265,1725,3300,604,63,633,155,301,2228
1692,340,2431,1179,237,2906,2055,3155,2186,2039,2268,3420,3456,1994,914,2321,3072,3162,450,3520,1018,1444,2326,1298,1018,3155,512,2554,3024,2786,2677,3155,1298,61,61,2424,2318,1994,3155,3444,1994,2866,307,2321,1994,2321,3395
1693,717,2823,3230,782,778,2596,2760,2266,1305,403,3438,410,1587,2310,2571,959,2011,1115,631,2044,15,1097,1587,2586,1396,410,144,360,448,799,360,2037,2542,1487,752,2502,752,752,2502,1747,1487,3062,360,2782,799,1487
1694,1529,3347,1678,1850,1678,1989,726,1651,3202,706,1096,1411,526,1008,726,1668,2012,492,706,2511,1893,706,2550,1096,3262,1678,1025,1195,1668,1008,418,3262,886,37,706,1008,706,1008,2916,1195,2916,706,1678,2916,1669,706
1695,401,1076,2545,1259,2377,3472,1479,1126,3215,110,707,110,136,1076,1837,3287,110,110,2067,1440,3292,1440,1241,678,1440,2633,371,3242,110,2368,110,1837,2851,2067,1972,2633,678,2633,1241,110,2067,2633,3242,3242,2191,3242
1696,774,2381,1179,1055,1737,674,1617,1737,327,33,1166,206,941,1617,2223,2752,2928,2077,2624,908,908,3312,2042,665,1511,1179,2903,2381,1264,761,1511,908,976,532,1430,2903,2928,665,761,2136,1511,761,1617,1617,2928,532
1697,1475,3457,3036,633,2406,1634,2406,1560,1929,3368,1040,1692,2099,549,907,954,704,727,1481,197,727,828,431,1040,1684,2160,3368,727,663,2678,2678,2374,727,2678,3368,431,1205,858,663,1205,1718,1205,858,2132,858,274
1698,548,2594,1678,1850,2377,3472,1391,1478,1995,2397,3220,1411,2857,1098,1443,44,3093,726,1443,1098,273,1443,1443,1822,1822,1443,129,1024,1443,3154,1822,1651,2224,1153,584,1024,1822,1024,1644,990,1024,1847,1443,584,1822,1822
1699,3054,180,1858,3985,218,421,455,2771,3305,916,1039,3527,2938,3184,722,1558,3184,916,3184,851,3005,3184,3484,422,2221,2938,1810,422,3794,1412,3184,1810,3184,3184,1810,2938,4454,1412,1412,3305,1810,916,6679,1810,3184,1915
1700,330,1135,1858,2152,2893,421,455,3478,1452,2061,2986,3053,2948,2152,3376,1135,367,367,367,3376,1135,2592,2061,1135,613,3153,367,613,3376,2152,367,1522,367,367,757,613,2592,367,3153,801,613,367,1522,3376,1522,613
1701,2040,1039,1563,1563,3552,6624,128,1474,2277,1180,628,3527,2771,1563,3519,330,961,41,128,346,330,12,2006,1563,2277,2006,330,128,1204,2908,1563,1483,2289,1204,1883,1039,1039,1883,346,988,3527,1180,128,1039,41,2006
1702,2066,2426,897,3360,597,3260,2720,2572,1107,3274,474,3511,2489,3511,764,3144,3274,3491,1481,2489,2987,1912,3274,1594,3105,2808,1912,434,3082,2129,3491,1948,1912,1992,3082,2937,1277,2720,1103,1191,2003,2489,2270,2937,2937,2489
1703,1766,6,3164,526,1872,227,3155,252,3406,252,3164,3164,3406,3058,3406,3164,1666,227,3389,956,2836,1977,1100,956,1977,1977,2641,3189,1977,1329,1610,2597,1833,154,3207,3207,133,1977,154,1100,1977,1977,1985,1977,3067,730
1704,2534,1558,1179,1769,3079,282,282,1390,888,2717,3220,3133,1796,1025,2717,1782,2298,1796,888,3097,2399,770,2399,3220,770,1898,2298,2142,2110,1001,1597,1036,619,2507,3079,1036,1036,1380,351,3079,1036,138,2469,138,1769,138
1705,2980,915,2545,237,1872,1807,560,1766,1664,2173,3438,167,598,985,445,3072,3518,2559,1966,985,837,1966,2260,1966,1966,445,2886,1442,2401,2820,2676,2820,985,1966,2260,1453,985,1966,1966,1966,1966,985,985,985,985,985
1706,2925,2952,6029,2467,2113,1989,2920,2920,493,2182,493,3336,1630,841,2321,2321,3486,2874,1514,477,1738,1598,2014,1514,135,1598,1533,2673,2925,2925,2057,493,2611,1598,1721,1698,998,2057,2673,2611,2057,1598,2321,2459,1598,1940
1707,3066,2089,1567,633,1437,1381,2374,3369,1929,552,1040,2374,3401,609,1880,954,2691,450,1555,3368,1555,3368,1880,1880,2374,2447,1880,1555,2376,881,2583,982,881,1555,82,82,2583,858,2583,2795,881,1435,552,552,1841,274
1708,2686,1558,3208,2953,2301,1989,4902,2764,2882,2173,1705,1945,1932,2967,1100,2967,1788,2518,2882,817,1512,3296,923,1066,3057,2967,2554,3296,407,2686,3284,3296,933,3296,1170,1905,3296,1865,407,2379,3284,1170,817,817,3470,2882
1709,401,915,1858,3178,3057,2204,776,3057,1452,1688,240,1973,978,3423,1744,1561,3057,2204,817,817,3517,1170,636,2719,1135,817,625,70,240,1209,3284,1226,817,3057,2831,2719,817,2719,1851,801,2204,3057,1744,817,2204,2967
1710,6909,3655,4980,1069,4359,3478,3582,4334,3994,4328,2792,4272,2032,2152,4359,2102,1875,2792,6813,1527,1135,1915,318,3201,2221,3305,2792,1965,2792,1190,2221,318,3478,1965,757,3478,158,3478,318,467,3305,318,3478,3201,2792,1915
1711,839,2667,1567,153,1869,1989,2066,1182,1869,2184,2066,850,2066,850,2909,44,3093,1830,3226,1009,3501,2050,1461,931,2664,931,181,1132,2066,1462,2066,1794,931,3501,2020,931,3166,2664,850,931,1461,2066,1132,2066,931,1071
