ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15
3989,5189,1959,3495,2557,727,3061,1684,3003,1010,3048,3404,704,3061,3061,1431,1010
3990,3647,1959,1127,2955,239,2474,336,2285,1681,393,1958,16,1681,1361,1681,940
3991,5189,1816,805,646,678,410,483,959,2368,1427,2310,2368,580,1888,1888,2077
3992,3647,1959,2871,2469,176,3068,1847,1443,101,1847,638,1995,1847,2536,1443,3068
3993,3647,2925,620,562,280,3109,3453,2889,2374,2164,2692,153,280,280,2374,2451
3994,330,242,1127,1035,3249,2627,2469,2466,2466,2466,3348,87,2764,576,3398,612
3995,3647,1959,291,2955,84,285,138,455,3139,2736,3045,2736,2546,2736,2463,3456
3996,3647,1959,1094,2955,2516,795,2283,1326,1326,1855,1326,2736,1326,214,2463,1326
3997,3647,1959,3495,2955,2516,150,420,3507,1925,3326,3507,3388,1956,1361,3463,698
3998,330,4947,3527,1923,12,1376,2114,1239,2893,3392,2588,2388,2764,1789,2172,1471
3999,330,4947,3527,6555,12,2388,1039,1239,3053,2939,3087,2908,2792,2792,2221,73
4000,3647,1959,151,3059,439,795,1935,3334,1396,1195,3222,3312,3222,3156,3222,1595
4001,3647,1959,291,2985,2479,2837,1149,2110,2575,1382,291,1751,3070,2543,1149,1725
4002,3647,1838,4420,1781,370,1450,868,1450,741,3394,1310,1169,1436,2082,1802,3340
4003,7040,3262,151,562,3343,2902,507,241,1063,307,1503,1169,1298,1079,1994,1079
4004,3647,242,2596,646,1855,3136,132,333,1369,3440,2443,3440,580,2100,190,791
4005,5189,3172,1244,562,280,3109,3453,373,3364,2164,1130,3364,3364,2394,1130,2307
4006,5189,187,3495,1335,3118,150,1683,181,1925,2497,1925,1770,181,181,2855,409
4007,3647,242,1263,686,2029,2851,868,1301,1115,993,2310,993,3114,277,220,2223
4008,3647,1959,275,2583,637,3109,1171,2188,750,25,3517,3388,2311,214,1018,3158
4009,330,5908,2147,3231,5896,4813,1460,5431,5371,3923,5371,6775,3878,4414,6585,3619
4010,5189,2490,2240,2557,1515,1107,1742,1107,1368,1530,2270,3255,643,1191,1531,2278
4011,330,2925,518,2175,3056,937,372,372,372,1490,3266,2369,1694,504,1694,1694
4012,5189,1305,1245,686,2909,229,80,337,2909,2839,2106,3388,580,1182,1869,337
4013,3647,242,151,1736,2946,3064,1030,1301,1115,1301,2310,1301,1301,2336,2223,612
4014,3647,1959,1094,3067,439,795,3444,656,1447,911,1447,265,2764,1755,450,3072
4015,3647,1959,3075,457,3134,2088,1181,2188,2723,25,1874,3388,228,849,253,1086
4016,330,1959,1386,1018,84,2088,3444,3334,1063,2036,2226,1919,580,1018,1994,455
4017,3647,848,918,2912,1066,2686,2622,158,2953,1066,158,815,2875,362,918,918
4018,5189,2490,1244,562,3286,2552,1742,3259,355,1555,710,355,2410,2003,1555,608
4019,3647,1816,151,686,3134,575,827,2188,997,3408,1874,3388,806,3368,255,1059
4020,5189,187,1011,474,3286,1911,2823,2540,3384,2018,3384,3286,2427,3286,1821,3177
4021,330,1959,151,743,2516,285,1693,1693,1224,565,3180,1224,1224,1361,1034,2642
4022,5189,187,2864,562,3286,575,1014,2429,790,800,575,1014,3491,1821,60,1185
4023,5189,1914,1127,1914,1163,795,1935,368,1717,3243,2434,2783,3312,2082,532,532
4024,5189,1914,3495,3495,637,3109,2311,420,2311,285,3045,637,397,1361,1146,1361
4025,5189,187,1568,686,1834,575,1181,2188,2723,828,1472,3388,2723,1191,1086,1086
4026,3647,1959,2871,2826,2068,492,507,3139,3139,1382,2653,16,526,393,2068,2068
4027,3647,242,1127,2955,1891,2088,1854,3507,754,285,1275,1660,1852,1361,59,1361
4028,330,2925,2637,2334,1630,2334,2722,841,1929,1101,2416,1929,3418,13,13,1929
4029,330,1959,2871,1018,84,3109,2970,407,2401,985,1380,1903,2843,656,2843,1781
4030,330,2925,1386,686,3056,3136,1511,2523,2523,2523,1511,1511,580,2523,2916,612
4031,5189,1959,151,1335,176,145,376,1963,1804,2178,2192,1445,1847,1794,67,172
4032,330,3575,151,457,4156,4813,739,1963,2140,37,2537,37,37,967,1443,37
4033,3647,1959,2596,118,1882,1073,2740,2530,445,2718,2150,445,1788,445,2676,1301
4034,330,4947,3527,6555,12,330,1923,1923,3053,1923,2577,1923,2764,1923,817,318
4035,3647,187,1245,2557,3286,1422,740,2827,740,3404,3404,1685,150,740,3311,150
4036,3647,3575,5123,4168,6654,4110,6654,6654,6654,6654,6654,3691,6654,5361,4602,4460
4037,5189,3172,1011,1217,2332,2643,212,3259,3183,1591,1958,1388,2337,2490,2655,3466
4038,3647,1959,151,794,1515,758,1500,255,734,3521,380,281,3247,3521,112,1611
4039,3647,1959,2105,2210,818,2947,2422,3172,3067,2422,2947,16,3067,2366,3159,2422
4040,3647,1959,3495,2847,2516,2109,1683,3179,101,2109,2932,3463,3312,3225,2943,1694
4041,5189,187,3236,794,3286,2682,1742,653,511,3232,3232,1169,653,2019,1370,2019
4042,3647,2925,314,562,863,1227,3371,959,1396,3466,3371,3371,3466,2184,1508,3466
4043,3647,1959,1953,686,637,2088,1181,2188,997,1970,1874,3388,1059,3368,2847,1086
4044,3647,1959,1568,562,2999,2851,1182,840,2202,2202,2851,218,580,1182,3462,337
4045,330,2925,2548,128,1311,1883,1039,1239,3441,128,473,3441,3441,1705,346,424
4046,3647,1959,151,627,2247,217,376,1963,1520,1350,3347,1578,376,376,1443,376
4047,3647,1959,1127,2714,84,285,1001,2695,2906,2326,2453,3297,167,23,3297,2469
4048,330,1959,1201,3315,1930,2088,722,1239,3484,832,2758,2758,3484,596,3484,310
4049,3647,1959,685,798,863,3109,1181,25,1942,798,1942,1942,798,2957,1942,1942
4050,3647,1552,151,743,4149,462,2622,2705,1372,2465,986,3165,462,2705,111,2705
4051,3647,5084,2596,3182,1882,795,868,368,4173,1030,3333,2369,462,2886,2379,1689
4052,330,1959,1201,2469,3493,2186,1762,2110,2620,2939,419,619,619,186,419,1762
4053,5189,3172,1244,562,2332,3132,476,3259,3183,3030,36,355,501,112,112,501
4054,3647,1959,1127,1584,3249,3273,3017,1448,3139,1094,1286,2853,3442,2967,1080,2596
4055,330,2925,2580,3231,12,1527,722,1239,4173,832,2388,3484,3484,2758,2758,310
4056,3647,1959,2637,1705,1705,1620,1460,1239,2906,2906,2588,2758,2560,1782,2758,310
4057,5189,187,1577,2315,2502,585,2563,585,1115,2636,2095,3192,2095,2596,2044,612
4058,330,1959,3152,840,292,3201,1129,1526,3152,2636,3087,2636,1931,2075,421,1999
4059,3647,1959,2871,2714,84,1383,961,3369,2906,832,2730,2603,2764,1585,3252,2764
4060,3647,1959,232,1335,1009,1461,379,1462,2140,904,400,1707,3501,400,1015,1015
4061,3647,1959,2620,2714,1807,467,6146,3413,2620,86,3045,1561,3406,186,2038,2874
4062,3647,1959,2560,1705,1705,3315,961,1239,832,3338,424,987,824,1705,473,3315
4063,3647,1853,151,686,1163,1073,2156,2233,2922,2202,2922,2369,580,2886,1669,292
4064,5189,1959,1244,562,280,1345,3024,690,690,1345,3210,690,316,690,690,690
4065,3647,1914,1568,646,414,3136,2073,1448,2095,1199,1498,2380,2380,2380,1431,1498
4066,330,1959,2871,1335,176,2035,379,1462,2140,904,2192,129,3501,2981,67,2167
4067,330,2925,3075,457,2247,2397,1547,965,2140,1350,2192,860,1792,1838,1792,3154
4068,330,2925,3152,1738,841,1940,6146,241,3139,697,3442,1756,1738,2736,2057,673
4069,5189,187,935,1012,3286,6920,1742,495,1916,935,1916,3187,495,1012,1012,130
4070,3647,1959,151,743,1346,3188,1346,785,785,2465,2829,2881,2952,2952,1368,2952
4071,3647,1959,2463,1275,2516,1933,2469,2474,1660,1114,1275,1660,2474,1114,1114,1114
4072,5189,187,1244,2799,163,2552,571,392,1717,2164,2922,2552,580,1423,1516,2552
4073,330,1959,1094,1279,1428,1527,1287,1776,1428,2939,2190,696,1287,2719,1287,853
4074,3647,187,758,794,3069,758,1742,653,3183,3473,758,2003,501,2003,1243,597
4075,5189,5212,5142,1791,1882,2198,868,1549,2266,201,2310,778,778,778,945,2241
4076,3647,1633,1263,2458,637,132,80,2951,1010,2839,337,3388,580,337,1869,337
4077,5189,4694,4004,6269,5728,4169,6277,4854,5103,3611,6357,5547,6757,4815,4260,6277
4078,330,4947,3527,3231,41,1883,961,1239,1883,1883,473,987,2804,1311,473,2265
4079,5189,1959,275,1476,637,3136,132,3440,2782,3440,1958,3440,580,132,814,3307
4080,330,362,1386,840,2879,1527,3727,776,1772,696,2577,696,2499,817,817,1658
4081,330,242,1094,2261,637,2851,2740,3369,2798,2067,2851,2369,1220,3503,1075,1220
4082,3647,2490,151,743,1251,1911,2823,3995,1542,3521,380,2003,2997,3521,1243,1538
4083,330,1959,1263,1241,637,2851,1220,707,2198,1440,2851,3043,1220,2336,1440,2851
4084,3647,1959,3495,3315,637,1874,872,2285,750,2667,1874,3388,2189,1361,600,1361
4085,3647,1838,151,258,848,2761,797,2967,1447,2125,1447,2831,2719,3074,2697,2719
4086,330,1959,151,2821,3249,3273,3846,6224,5274,5269,5362,4779,322,1352,6224,853
4087,330,362,2548,2742,3077,1376,1965,318,1949,2616,2742,696,3157,2747,1965,318
4088,5189,1853,151,1717,1225,1422,2835,3179,3183,2839,1958,3465,1956,688,688,630
4089,3647,6414,3459,2714,1456,467,3017,2904,3139,1269,2517,1269,569,1710,1710,2412
4090,3647,187,314,383,5031,3371,3371,959,3183,234,3371,1735,3030,234,2518,501
4091,3647,242,2034,2955,1833,853,1001,2581,1002,285,932,932,2649,567,2649,853
4092,3647,1959,151,686,637,1422,132,930,790,2696,1958,1726,580,2696,1958,3525
4093,3647,362,2502,3066,3066,955,2313,2530,1211,3342,605,2043,2809,1211,3147,2809
4094,3647,1959,151,794,2723,1167,1327,1327,1881,3495,3495,3495,1327,278,3280,3098
4095,330,1959,2014,743,606,2627,1877,810,2717,285,2453,2627,3418,2627,1002,3304
4096,330,2925,1386,686,637,3136,1854,1409,2462,1775,414,2462,2462,414,450,2556
4097,330,362,1386,2616,9,1376,2930,194,1769,2298,2974,2480,619,2298,164,1463
4098,5189,2490,785,2945,2332,3215,2835,1225,3183,688,1758,1276,2982,3308,3308,3466
4099,330,2925,1688,2714,606,285,2399,2695,2717,285,3087,2717,3133,2399,2381,2399
4100,3647,187,785,2458,3286,2671,444,599,1717,2671,1717,2671,444,2059,3454,2552
4101,330,242,1094,86,2732,2122,2230,2000,2717,2939,2707,635,2825,2825,908,1566
4102,3647,242,2560,1782,2347,285,888,1239,2717,285,3087,26,2764,3160,2038,1400
4103,3647,1959,2067,340,3254,3215,1966,389,126,2164,1758,126,126,126,3386,3287
4104,3647,1959,291,3016,2902,2340,507,2731,2038,81,810,3506,2340,1361,3175,1401
4105,330,2925,1386,2175,1882,2562,868,173,741,640,173,640,2427,1600,1608,640
4106,3647,1959,151,2985,439,795,706,389,1717,688,1958,235,146,1958,146,837
4107,3647,1959,2034,840,2944,3201,2622,840,2944,2944,840,218,2380,2075,1393,395
4108,5189,1853,151,3396,1277,3188,1346,3179,511,516,2309,2309,2092,2309,855,516
4109,3647,1959,1094,1914,1882,1073,1983,3243,1674,3243,2223,2369,1983,2082,2122,2223
4110,3647,1959,2105,1044,370,795,3024,700,1063,2840,2917,1415,585,3182,612,612
4111,3647,242,1127,2955,1610,2627,1610,2593,3139,2627,3370,2627,853,2627,2775,853
4112,3647,1959,1094,576,1882,795,2230,368,3139,1427,1438,1751,720,2082,1309,3263
4113,5189,2490,535,1770,1277,3404,1816,2827,1816,3404,3404,1816,1816,1816,3511,1816
4114,3647,3172,2067,2458,678,2907,3293,3019,1837,2036,2907,2907,2191,3293,1076,3019
4115,330,1959,2067,2422,84,3109,2970,2530,445,985,985,445,985,445,407,445
4116,3647,1959,151,1350,2516,2328,2274,2328,1913,1970,1552,2200,1725,3368,1613,1613
4117,330,2925,1386,3066,2944,6920,2622,840,1068,2636,177,218,2095,218,218,3305
4118,3647,1959,151,743,4156,1620,376,603,2236,1350,3347,1273,418,1794,1242,2086
4119,5189,242,151,743,84,1620,2560,2188,938,285,2550,2550,239,2550,2381,2372
4120,330,3786,1094,1035,2879,467,2114,3413,2559,2559,2416,696,2764,3413,817,3413
4121,330,362,3462,3359,2502,1527,2622,776,2095,2499,3087,3192,2095,2306,1212,612
4122,5189,475,5142,6269,4830,6645,980,980,980,2159,3434,3192,980,980,1421,980
4123,3647,3262,3495,457,850,739,739,46,739,904,561,2361,2361,869,3501,1332
4124,5189,5212,1011,562,3286,417,1182,3259,3183,3318,1958,3216,3378,3132,3378,3132
4125,3647,1959,2105,1820,1097,3109,700,1760,1369,1855,791,3440,791,190,190,791
4126,3647,1959,2014,2714,1621,490,241,241,3139,2038,135,2057,1738,241,2057,2459
4127,330,2925,151,1067,2084,1792,376,2084,2140,1350,2192,1242,1792,1242,1242,1242
4128,330,362,3527,5382,6513,1376,4354,1923,5048,696,1522,696,1135,696,6993,3153
4129,5189,1816,3495,743,735,3404,1990,255,997,1990,1552,255,2557,2402,698,698
4130,3647,1959,151,457,4156,739,739,1963,739,3168,2665,37,418,32,1242,1332
4131,330,1959,333,2469,1225,795,571,2827,1717,254,254,2058,2092,2082,1724,3179
4132,3647,1959,333,2717,932,1642,2717,3133,2717,2756,3087,3133,3133,3087,164,1233
4133,3647,1959,151,743,1196,1620,1001,2581,2649,979,1629,2550,3418,3418,886,886
4134,3647,3262,2014,2714,414,285,2730,2188,1224,832,3517,2550,3418,1361,2060,1366
4135,5189,187,3236,794,3286,3274,1742,653,511,2159,2019,1169,653,2019,2455,784
4136,330,4947,4537,6555,12,330,1039,5397,2908,2221,2588,628,2006,12,6124,2908
4137,3647,1959,2871,2469,1391,2012,2605,1443,2755,1822,2416,2970,2970,3225,1443,1406
4138,3647,3172,2067,118,370,2671,868,703,1396,2671,2357,2234,703,1717,2899,371
4139,3647,2490,785,1717,3286,1972,1972,2059,3384,3318,2059,1972,3378,3013,1972,2059
4140,5189,187,3236,474,3286,2682,1742,2682,511,3232,653,1707,653,2019,1370,2682
4141,330,848,2846,1067,2084,1025,2050,965,2140,1350,2192,1861,1792,965,1242,965
4142,330,2925,620,210,637,3109,1171,2795,408,1555,437,3388,437,1809,3390,437
4143,330,4947,851,2315,3004,1527,1190,2530,422,2840,467,1190,467,1190,3373,612
4144,3647,242,1094,1035,1962,3273,2212,2073,3273,86,3087,1923,2764,367,3346,3178
4145,330,1959,620,686,637,3109,549,433,2851,2198,2851,3388,2749,1675,2749,3158
4146,5189,187,1245,2305,1251,2643,3491,597,790,800,380,3523,3523,184,1243,2396
4147,3647,1959,151,743,2150,1620,3346,2285,486,1788,177,3388,2380,3356,2038,1400
4148,3647,242,1127,1914,1163,1260,2256,776,3139,773,773,1646,776,2335,773,1566
4149,330,362,2548,6555,2777,607,1628,471,1027,1195,3266,1975,171,1893,171,3466
4150,5189,3262,232,1335,1691,1529,479,3154,1637,904,161,1343,884,1293,1065,3154
4151,330,242,1094,1892,84,3109,250,3271,915,781,2534,1646,2679,781,781,2679
4152,3647,1633,2871,118,637,3109,132,3003,2909,2839,2565,3388,3272,2696,1560,132
4153,330,2925,3495,686,3056,1422,1685,255,997,1894,1552,2529,2587,1361,698,1894
4154,330,1959,2871,1651,1391,659,2605,3154,1520,1970,2373,1521,1024,1420,1443,3154
4155,7040,1959,151,1913,1802,1906,706,389,837,837,837,3440,258,1195,1664,3340
4156,3647,1959,3495,2583,414,2583,2274,2188,750,3368,414,3388,239,3368,2583,1086
4157,330,1233,2399,2717,1899,2186,2756,2618,3493,2939,419,1899,1661,419,419,2836
4158,330,4947,1386,840,2318,2358,868,2530,2358,2036,2281,815,3484,2028,1118,292
4159,3647,1959,1127,2955,2516,1644,1935,3334,1925,1669,1925,2369,1450,2954,886,886
4160,330,1959,1723,1035,1758,1795,598,1352,1224,240,2597,1561,3157,186,1034,1561
4161,3647,1552,151,2714,1705,285,2399,2285,1002,565,3045,2642,2764,186,1681,3525
4162,5189,187,758,686,1515,575,1181,2872,997,2465,300,3388,997,899,546,1059
4163,330,3786,6041,6376,5541,6258,3846,6224,6868,5269,2974,5904,1557,2719,1557,2958
4164,3647,2925,2502,2315,370,2502,1129,1570,4173,2840,2369,2369,2571,1073,2044,292
4165,330,1959,724,994,1767,2362,1966,2918,445,2385,2385,445,2018,2385,2870,1689
4166,330,1959,1386,2722,2970,3403,1001,2466,2755,2559,3348,2793,2559,23,3348,2469
4167,5189,187,151,686,850,850,1900,1900,790,3523,1900,2558,1900,2558,999,1900
4168,3647,1959,151,743,863,2761,4231,6029,1336,4146,1630,6402,6280,2113,6280,6280
4169,330,4947,3527,6555,12,1883,1039,3527,3527,1883,2588,628,1180,1705,1883,1563
4170,3647,1959,3075,1461,176,2035,379,1963,1804,1804,2192,1847,1847,1794,67,3154
4171,330,1959,2560,2955,2516,1642,1275,3507,1660,3325,1275,1660,3418,186,1307,1058
4172,3647,1959,2067,2611,1473,795,2230,389,3139,1066,3002,2887,1852,3263,2621,3263
4173,5189,187,1687,794,2909,150,2066,2066,2909,904,1869,3226,1869,1830,3358,1033
4174,3647,34,416,1335,1009,1335,379,689,1601,17,2192,3489,67,2981,67,75
4175,5189,3262,151,562,1515,1046,2274,906,1881,3033,906,906,1327,3034,3280,1881
4176,330,4947,4537,6555,12,330,4515,5397,4272,5227,6624,6555,6624,330,6325,3832
4177,5189,187,1245,562,1515,2851,2835,3259,3364,688,2132,3187,727,2490,2655,355
4178,3647,767,151,743,2932,3404,1346,2932,1949,1894,2932,2932,754,2932,2932,2698
4179,3647,475,1568,1652,1518,3244,132,3003,2782,2574,1958,3440,580,1633,1664,1595
4180,5189,187,3236,562,3286,1337,1742,1821,3275,3275,3210,3320,3275,1821,1017,1185
4181,3647,1959,2502,2962,2028,2552,581,1596,363,547,3244,2369,547,3291,1516,1113
4182,3647,1959,3495,686,3134,1046,1327,1327,1500,906,3495,2847,1327,3233,2847,906
4183,5189,3262,151,743,4156,2052,2050,603,2236,2086,2192,2052,694,1794,1065,2284
4184,3647,1959,307,2424,1807,3271,1298,3334,3139,1222,2423,2378,1466,277,1994,2223
4185,3647,1816,3495,686,637,150,80,2188,1925,2465,300,3388,150,901,2855,150
4186,330,1959,1386,1711,2638,3109,375,3334,3139,407,3266,2783,3312,420,420,2041
4187,3647,2490,535,1717,3286,1911,868,599,3384,3232,3384,3051,20,1245,1370,3294
4188,330,1148,396,1705,1705,1883,961,1239,2289,3338,41,1883,824,1483,1883,1231
4189,3647,2925,685,562,3286,3215,704,656,2205,2465,385,2234,501,710,355,2205
4190,330,1959,1094,1892,3249,2198,1983,1549,2022,773,2261,2022,2335,2335,532,1983
4191,5189,1959,291,2955,1833,285,2469,2110,2469,3045,3045,3297,2469,3045,3297,2469
4192,330,2925,1628,2722,3056,2761,1628,2925,1336,1608,1604,95,1598,1787,493,1934
4193,330,1959,1723,1035,1097,467,426,2466,3139,2959,227,3062,1374,3062,1374,1035
4194,3647,1959,700,2611,1473,1073,868,3172,3139,1427,3442,2887,1652,1073,1000,2542
4195,3647,1552,151,1584,863,4055,507,925,1079,288,1174,288,2380,2518,925,925
4196,3647,1959,805,2611,1473,795,2256,1877,1877,2403,1877,1395,467,2306,467,2403
4197,5189,2490,3236,474,3286,3274,1596,1229,511,3232,2471,1169,3274,3343,2455,1277
4198,3647,1959,1127,2955,2516,2940,2940,3067,2779,2994,1758,1908,2206,186,3390,2779
4199,3647,1959,589,3315,1705,987,961,1239,123,2667,3345,987,2764,2667,999,424
4200,3647,1959,2067,697,3254,585,3457,3163,1068,61,2310,218,2075,2677,1919,3386
4201,5189,242,2463,2469,1264,3439,2940,1448,2013,3044,3002,3002,2474,3256,526,1448
4202,3647,1229,785,794,2909,1337,479,2066,2909,1033,1869,3226,1869,901,3358,1033
4203,5189,1959,2067,2611,1473,795,1473,3172,1717,1433,1717,2887,1252,1717,2926,2542
4204,3647,1633,109,2739,1469,2336,704,2739,1145,688,688,1388,1388,688,688,2354
4205,330,1959,2399,2714,606,3160,2399,3133,74,1734,3121,3133,1661,186,3398,2836
4206,3647,3262,151,743,1084,1620,376,603,2236,1350,2665,603,418,418,2665,418
4207,5189,242,1127,1791,1882,3136,144,15,2782,15,1286,1726,580,2306,2596,2596
4208,330,242,333,1035,3249,3273,2930,333,1428,2139,2190,1751,853,3263,1973,853
4209,3647,2925,2502,562,280,2354,4535,3259,2007,36,1690,685,3030,2093,1555,2354
4210,5189,1816,535,568,2332,795,144,373,2782,144,144,2058,144,144,2619,510
4211,5189,1633,5142,840,3254,467,933,3172,2620,3490,1980,1415,2075,3182,2620,3142
4212,3647,1959,837,1679,370,492,3254,3172,1211,64,3397,3250,1535,3182,2926,2606
4213,330,1959,2147,1781,1758,1260,426,2918,2672,2672,1758,3062,2672,3062,313,2672
4214,3647,1959,2067,1717,1758,795,1126,3142,2782,1477,1126,1126,1126,1126,1477,1477
4215,3647,1959,2014,2826,930,3203,1298,1382,2511,1382,1382,706,3203,3074,1382,1728
4216,330,4947,4537,2742,1915,1527,1190,776,2076,2939,776,696,776,2828,3373,318
4217,3647,1959,151,686,637,3443,1884,255,2421,393,2310,3388,580,1361,568,1595
4218,330,1959,1094,2210,637,795,2422,2819,1919,1269,2534,2378,2378,745,1919,2412
4219,3647,1959,2067,2863,3254,2308,3024,3055,1068,3490,2428,3508,126,3508,3508,3508
4220,3647,3786,151,2288,3249,795,1195,2466,1447,1195,1447,1751,1036,2335,3306,921
4221,3647,1959,151,646,930,1073,2156,2731,3139,393,3442,2887,3203,1073,1994,1877
4222,5189,5524,5094,423,5094,4108,6757,3259,3216,6757,6757,6749,6749,6749,3216,3216
4223,3647,2490,1687,794,3069,355,1742,2829,836,2471,2829,3320,3491,216,3197,2396
4224,5189,1959,3075,1335,2157,1529,379,1963,67,904,67,2157,694,2981,67,1332
4225,5189,1959,1842,2422,1621,1940,426,2967,3139,1477,3149,1477,1477,2967,1477,1477
4226,3647,1959,2620,2424,1807,467,3172,1807,2620,288,2848,2848,2764,2366,1257,3383
4227,3647,5524,4348,6129,1011,2362,1863,1549,1396,2362,2362,3062,2362,3308,3434,2362
4228,330,848,435,2714,848,795,797,173,1949,2125,254,2449,2449,13,2697,1057
4229,3647,1959,805,2456,637,3109,1647,2819,1156,1075,2749,2414,1156,1647,2962,3158
4230,3647,1959,2154,4317,1941,587,2295,2918,4703,1094,1459,1459,2206,3308,3389,1595
4231,5189,1959,151,3315,3134,2088,2316,1239,832,832,3495,3388,861,861,1086,1086
4232,3647,1959,2871,3280,84,1480,2295,3369,3150,2269,1890,1383,2634,3034,1890,2568
4233,3647,242,1094,2714,3348,3273,3017,2466,2466,2466,3348,445,2466,2466,3398,612
4234,5189,1816,535,1914,2332,1972,1972,735,3384,1427,3205,2320,2368,1990,1682,1990
4235,330,4947,2548,2175,3004,1057,1628,368,1265,2125,1486,3056,462,13,1724,2391
4236,3647,1959,232,1335,176,3068,379,1963,67,904,1445,176,3501,869,3358,67
4237,3647,1959,151,2583,3134,1422,132,420,790,2009,2678,355,1956,1361,3228,132
4238,330,4947,2277,2912,3077,1376,2622,1772,155,240,2577,696,1744,2747,918,2102
4239,5189,1816,3236,794,727,575,3450,3408,1368,3523,2270,2864,1510,1191,3450,1991
4240,330,1959,5442,2210,9,1858,2114,3313,1865,1788,2226,3391,1788,2423,908,1788
4241,330,1959,700,3005,370,467,2530,2530,2620,2840,1980,2043,467,1686,2044,1658
4242,3647,362,1386,2210,2879,1604,2616,2210,2672,2616,1561,1561,2189,186,2210,1561
4243,330,1148,5142,86,3254,3386,3508,2499,2687,288,910,1459,3261,2366,1845,3261
4244,5189,1914,535,2352,1264,410,507,930,3139,393,697,2887,429,2518,3044,429
4245,330,1959,1094,576,1962,467,3017,1448,3139,1855,2732,2887,1374,1374,1374,791
4246,330,623,1201,1018,637,1644,3444,3334,1919,133,1919,1715,2679,1715,133,1715
4247,5189,187,3236,1335,3286,2835,2835,1462,2909,1033,579,3226,1033,901,3358,1033
4248,5189,1959,1568,1820,292,2241,2011,3440,2011,2011,2011,3440,580,1902,1130,2011
4249,3647,2925,2846,1067,2084,2035,2050,311,2140,1350,2192,480,1792,1242,1242,311
4250,5189,2490,1245,2557,1515,758,1571,255,1816,107,1552,1378,1816,1816,255,1816
4251,330,1959,2735,457,176,3068,739,1850,739,46,3347,2361,3501,869,3501,3154
