ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37
937,630,133,133,108,211,194,229,786,211,211,211,211,211,194,211,211,194,194,194,128,304,794,398,794,398,794,794,194,304,786,48,304,304,304,304,304,211,48
938,367,271,195,749,77,74,31,31,31,53,74,53,53,142,74,74,142,142,142,142,142,160,142,142,369,74,332,205,48,74,332,74,48,199,647,332,373,48
939,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
940,224,161,385,281,281,78,613,613,53,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,241,257,257,257,257,257
941,182,89,255,78,278,339,295,366,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
942,650,805,657,760,451,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230
943,361,74,525,196,722,722,525,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230
944,123,629,230,230,703,703,551,447,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,794,230,230,230,230,230,230,230,230,230,230,230,230,230
945,496,368,709,763,263,23,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
946,166,519,491,306,231,306,474,264,264,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
947,192,103,780,157,157,171,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
948,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
949,27,409,366,54,486,43,43,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
950,127,580,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
951,781,780,768,388,553,382,14,371,210,467,250,250,250,371,239,84,144,14,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144
952,224,111,253,366,295,339,79,339,130,294,7,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144
953,309,166,246,156,224,367,190,367,245,334,190,190,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144
954,387,256,92,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147
955,320,106,457,303,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147
956,293,284,7,472,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147
957,640,258,286,367,70,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334
958,322,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334
959,6,521,404,200,179,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334
960,355,789,3,222,345,222,681,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
961,182,245,97,87,97,45,321,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
962,684,723,82,358,358,82,45,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
963,584,309,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372
964,86,505,15,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372
965,326,486,736,736,736,157,736,157,283,213,213,157,157,213,372,3,24,157,372,58,111,130,103,8,640,8,372,207,58,372,372,372,372,372,372,372,372,372
966,804,155,180,151,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
967,83,322,129,141,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
968,750,610,2,209,337,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
969,455,468,209,210,237,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
970,92,340,137,255,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
971,248,626,284,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
972,43,499,205,118,130,298,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,324,17,17,324,17,17,17,17,17,17
973,26,650,46,155,172,17,17,324,324,17,17,17,17,324,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,324,17,17,17,17,17
974,387,377,389,302,354,320,17,17,17,17,17,17,324,17,17,17,17,17,17,17,17,17,17,17,155,17,17,17,17,17,17,17,17,17,17,17,17,17
975,173,784,371,326,326,369,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326
976,149,271,363,34,326,282,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326
977,78,247,92,64,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326
978,221,696,469,126,338,351,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
979,345,56,221,56,276,354,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
980,685,196,133,354,133,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
981,569,782,459,434,149,515,398,398,708,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,312,211,211,211,510,211,211,211,211
982,65,683,708,275,328,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211
983,574,385,463,787,433,329,321,316,321,211,211,211,137,137,211,157,211,495,211,211,211,211,211,211,211,211,211,211,196,211,211,211,211,211,211,211,211,211
984,579,696,388,389,534,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
985,295,295,459,374,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
986,645,377,200,293,158,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
987,123,611,551,207,207,613,89,89,339,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
988,257,552,377,295,223,22,381,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
989,280,23,366,53,346,182,339,257,339,182,257,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
990,451,794,208,285,388,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
991,365,150,221,406,92,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
992,581,192,742,225,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
993,140,221,301,5,221,221,221,52,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
994,357,150,34,185,33,229,68,129,226,226,226,226,226,226,313,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
995,736,684,466,244,33,25,25,299,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
996,737,764,197,171,77,374,340,142,374,10,337,337,340,10,340,340,210,337,10,401,340,184,171,394,337,394,401,184,394,370,408,28,389,401,337,165,28,370
997,714,22,508,217,262,108,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401
998,478,338,390,173,299,324,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401
999,247,811,325,377,117,57,204,348,158,280,186,158,137,158,158,137,137,116,116,116,116,116,116,116,116,116,116,116,116,116,116,153,116,116,116,116,116,116
1000,468,402,101,117,228,76,194,194,137,377,377,377,388,388,280,388,388,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116
1001,736,587,741,369,380,209,380,164,186,186,186,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116
1002,280,103,115,161,319,319,319,241,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
1003,143,105,196,190,323,251,115,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
1004,190,743,800,382,61,377,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
1005,220,55,234,69,77,282,55,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1006,598,553,343,69,234,62,62,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1007,653,554,370,387,33,55,343,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1008,128,157,548,768,22,329,157,263,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
1009,197,411,196,143,308,308,399,399,115,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
1010,393,255,745,335,256,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
1011,736,708,766,407,159,709,709,123,259,123,123,89,89,259,123,123,66,89,66,336,66,123,123,66,123,123,336,123,123,336,123,336,123,123,123,336,123,123
1012,728,386,351,402,5,335,72,123,335,66,335,196,335,335,336,259,72,336,72,336,72,72,336,72,72,336,336,336,336,336,72,336,72,123,72,72,336,123
1013,320,422,393,107,570,353,560,300,138,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336
1014,411,328,91,366,486,42,280,26,11,26,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1015,681,595,732,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1016,523,121,616,197,759,83,83,325,193,193,193,83,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1017,192,575,378,378,378,156,787,260,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
1018,181,634,636,683,378,378,58,679,230,378,378,378,378,378,378,810,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,810,378,378,378,378,378
1019,147,792,809,125,256,191,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
1020,259,163,62,163,376,181,72,108,72,72,72,72,72,72,345,72,72,72,72,72,72,72,72,355,72,72,72,72,72,72,72,72,72,72,72,72,72,72
1021,778,719,374,394,173,181,181,196,89,320,320,89,129,181,320,181,181,181,72,72,181,181,72,72,72,72,72,72,72,89,72,72,153,72,72,224,325,259
1022,150,375,394,391,181,355,355,380,397,72,72,345,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
1023,0,291,137,179,137,137,50,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
1024,737,65,210,180,275,316,246,246,246,137,137,211,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
1025,103,291,137,137,317,137,151,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
1026,492,6,364,364,66,525,66,66,218,66,256,308,115,346,310,115,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346
1027,402,691,244,295,385,78,255,367,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346
1028,6,132,665,651,140,121,178,202,202,346,202,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346
1029,159,107,256,79,306,265,245,287,119,265,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
1030,339,366,259,292,232,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
1031,740,0,166,224,268,268,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
1032,409,98,220,269,166,132,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1033,805,310,70,390,701,347,65,184,112,308,371,112,65,379,65,65,7,24,144,66,24,49,24,404,223,24,24,24,24,24,379,24,24,24,404,24,190,24
1034,434,45,230,68,33,184,184,184,388,388,392,65,247,180,180,16,30,277,491,30,114,30,404,184,30,184,404,30,30,114,238,404,30,491,30,404,30,404
1035,376,107,89,89,89,194,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
1036,727,24,278,99,285,133,133,133,44,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
1037,23,16,89,126,403,259,402,219,44,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
1038,60,156,730,249,229,236,236,71,236,371,371,262,358,262,259,108,141,141,277,277,277,277,141,141,277,197,277,27,141,141,277,141,174,401,278,271,277,141
1039,732,320,537,537,244,537,689,412,771,79,155,234,678,678,386,678,678,678,155,386,678,347,678,347,386,108,347,386,386,386,386,247,247,386,678,79,104,247
1040,534,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
1041,346,246,282,491,389,105,807,78,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
1042,9,697,135,289,135,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
1043,596,289,221,394,530,494,343,343,641,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
1044,381,732,517,119,119,379,187,187,187,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
1045,447,728,148,88,192,145,129,98,31,31,31,31,268,268,379,224,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
1046,440,553,204,178,391,334,28,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
1047,661,682,420,682,738,364,643,35,171,699,179,35,84,347,49,179,179,347,49,49,23,49,49,49,49,347,49,347,49,49,49,49,49,49,49,49,49,49
1048,86,104,11,256,187,264,49,371,34,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1049,146,334,609,281,283,308,334,245,49,49,49,255,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1050,719,98,780,77,33,358,358,358,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
1051,496,384,338,164,221,282,65,400,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
1052,676,560,91,213,318,334,340,358,14,371,371,327,371,119,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
1053,726,252,605,369,155,138,9,348,17,324,324,9,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324
1054,451,574,9,209,343,56,9,56,56,324,324,9,9,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324
1055,12,140,8,440,1,204,299,299,299,299,299,299,56,56,324,324,299,299,299,215,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324
1056,566,170,345,345,632,74,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
1057,301,14,314,149,102,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
1058,334,621,101,101,188,245,346,314,314,314,35,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
1059,49,657,289,107,137,219,338,338,190,182,88,191,109,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,93,93,146,146,146,146,93,146,146,146
1060,161,417,53,211,293,163,313,313,163,44,163,146,338,354,377,146,146,146,338,146,146,146,146,146,194,146,146,146,146,146,146,146,146,146,146,146,146,146
1061,103,194,724,70,349,310,174,23,237,237,206,237,206,237,146,206,146,146,146,146,146,146,146,146,146,146,146,146,59,146,146,146,146,146,146,146,146,146
1062,53,364,88,269,224,339,339,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
1063,492,26,273,273,256,256,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
1064,8,395,347,263,80,15,225,139,225,203,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
1065,642,411,456,115,156,640,162,162,256,295,256,256,115,208,208,379,379,208,379,208,208,208,208,208,208,208,208,208,179,208,208,208,208,208,23,208,208,208
1066,568,325,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208
