ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17
1655,770,601,169,517,255,255,59,322,322,322,322,322,322,322,322,322,322,322
1656,98,309,410,379,592,373,213,104,104,104,9,104,104,8,214,8,8,250
1657,209,39,527,360,297,162,162,162,162,162,162,162,162,162,162,162,162,162
1658,41,411,161,381,395,190,318,190,190,318,318,318,318,318,318,318,318,318
1659,345,554,162,0,155,348,379,247,77,77,77,77,271,271,247,247,247,247
1660,433,761,624,689,172,85,85,85,85,85,85,85,85,85,85,85,85,85
1661,318,393,190,103,251,30,88,49,49,49,49,49,49,49,49,49,49,49
1662,196,28,323,44,74,301,366,44,133,176,401,173,133,99,176,99,99,133
1663,387,550,64,111,78,385,347,297,339,297,162,162,162,162,162,162,162,162
1664,153,740,754,311,76,284,284,284,284,284,284,284,284,284,284,284,284,284
1665,104,260,289,32,247,247,31,224,31,31,31,31,31,31,31,31,31,31
1666,557,69,406,55,678,9,9,9,9,9,9,9,9,9,9,9,9,9
1667,674,347,32,274,351,301,399,140,341,182,397,301,301,301,301,301,251,301
1668,480,183,233,176,323,22,160,248,293,22,22,353,353,22,22,22,22,22
1669,517,359,31,293,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1670,311,2,503,488,71,377,234,234,34,371,234,234,234,234,234,234,234,234
1671,712,184,485,187,174,174,174,174,174,174,174,174,174,174,174,174,174,174
1672,211,489,78,588,182,182,741,182,182,182,182,182,182,182,182,182,182,182
1673,358,583,132,269,323,323,323,323,323,323,323,323,323,323,323,323,323,323
1674,736,784,698,203,185,329,273,86,283,342,91,329,342,203,342,203,78,342
1675,505,431,152,309,256,269,269,269,269,269,269,269,269,269,269,269,269,269
1676,149,181,584,569,510,510,477,177,773,100,100,100,100,100,100,100,100,100
1677,216,776,181,142,210,7,287,184,184,184,184,184,184,184,184,184,184,184
1678,227,148,197,285,93,171,347,171,171,171,309,171,171,309,171,171,171,171
1679,660,421,273,145,281,333,159,159,222,159,159,159,159,159,159,159,159,159
1680,180,168,318,245,200,102,257,75,75,75,75,75,75,75,75,75,75,75
1681,416,96,467,153,320,320,320,320,320,320,320,320,320,320,320,320,320,320
1682,481,629,463,23,213,78,327,327,565,327,327,327,327,327,327,327,327,327
1683,709,126,433,183,335,133,671,794,671,475,189,205,376,141,136,397,475,126
1684,342,782,523,459,701,508,86,86,86,86,86,86,86,86,86,86,86,86
1685,446,58,390,313,123,660,382,382,382,382,382,382,382,382,382,382,382,382
1686,71,537,519,138,332,25,56,155,151,151,151,151,151,151,151,151,151,151
1687,667,80,542,346,255,208,208,346,334,346,361,361,334,208,334,334,334,334
1688,287,285,180,761,180,180,180,180,180,180,180,180,180,180,180,180,180,180
1689,524,13,207,327,264,39,159,259,364,109,5,5,5,89,5,5,5,5
1690,32,342,190,784,88,19,19,19,19,19,19,19,19,19,19,19,19,19
1691,747,399,123,789,143,356,5,356,192,356,356,356,356,356,356,356,356,356
1692,139,347,364,189,190,297,306,40,65,188,188,188,188,188,65,188,188,188
1693,492,651,66,790,305,74,389,389,340,340,340,340,340,340,340,340,340,340
1694,653,711,132,320,126,259,259,259,259,259,259,259,89,89,89,89,89,89
1695,168,23,569,358,187,129,34,34,34,34,34,34,34,34,34,34,34,34
1696,36,205,95,709,253,353,115,115,45,6,88,88,88,88,88,88,88,88
1697,135,474,134,791,519,440,357,142,77,377,433,433,358,142,142,77,142,142
1698,401,356,66,142,361,126,399,399,312,399,399,399,399,399,399,399,399,399
1699,0,509,32,100,188,213,147,213,213,213,213,213,213,213,213,213,213,213
1700,550,776,763,626,134,19,19,19,19,19,19,19,19,19,19,19,19,19
1701,800,434,760,381,618,82,480,139,342,139,273,629,629,86,86,525,86,86
1702,379,586,289,7,311,377,62,530,406,62,62,180,62,406,62,62,62,62
1703,313,788,257,273,388,49,361,361,361,256,256,256,256,256,256,256,256,256
1704,722,386,638,194,241,115,53,115,115,79,386,115,115,115,115,115,115,115
1705,431,308,495,131,366,366,366,366,366,366,366,366,366,366,366,366,366,366
1706,550,704,466,630,138,338,338,338,338,338,338,338,338,338,338,338,338,338
1707,308,213,491,412,357,247,357,357,357,357,357,357,357,357,357,357,357,357
1708,190,104,313,334,600,83,218,518,41,20,244,244,649,187,218,218,188,188
1709,575,323,40,211,472,147,157,157,194,194,3,194,3,24,194,194,194,194
1710,32,410,390,773,629,36,100,362,100,100,100,36,36,36,36,36,36,36
1711,805,293,659,590,369,253,158,215,221,137,221,221,221,221,221,221,221,221
1712,269,107,85,424,209,289,201,201,201,201,201,201,201,201,201,201,201,201
1713,667,370,283,273,462,23,40,15,399,399,399,399,399,399,399,78,399,399
1714,810,207,348,69,336,325,369,369,369,369,369,369,369,369,369,369,369,369
1715,555,523,99,571,20,252,197,220,220,220,220,220,220,220,220,220,220,220
1716,248,354,171,140,82,358,192,250,29,390,29,29,29,29,29,29,29,29
1717,182,36,275,476,355,421,136,148,179,168,335,168,168,168,168,168,168,168
1718,686,707,100,789,356,143,115,115,115,115,115,115,115,115,115,115,115,115
1719,64,706,108,374,215,64,64,64,64,64,64,64,64,64,64,64,64,64
1720,355,194,751,780,159,255,398,301,287,301,636,40,40,40,358,358,287,400
1721,676,523,13,805,313,86,390,45,444,82,82,82,82,82,82,82,82,162
1722,171,277,88,799,388,231,190,190,190,190,190,190,190,190,190,190,190,190
1723,724,385,328,105,54,129,129,129,129,129,129,129,129,129,129,129,129,129
1724,380,126,183,551,357,371,126,126,126,126,126,126,126,126,126,126,126,126
1725,550,387,10,635,111,556,740,252,58,780,695,387,387,387,387,371,255,387
1726,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205
1727,653,389,231,140,237,165,165,165,165,224,224,224,224,224,224,224,224,224
1728,176,667,257,588,318,248,12,385,251,188,399,399,399,399,399,399,399,399
1729,225,801,539,213,187,269,129,129,129,129,129,129,129,129,129,129,129,129
1730,586,649,137,555,245,96,162,169,61,65,61,65,136,61,136,136,136,136
1731,551,203,351,317,400,388,388,388,388,388,388,388,388,388,388,388,388,388
1732,613,312,409,322,274,274,274,274,274,274,274,274,274,274,274,274,274,274
1733,414,675,169,280,269,269,269,269,269,269,269,269,269,269,269,269,269,269
1734,634,324,303,632,68,14,84,14,14,14,14,14,14,14,14,14,14,14
1735,592,457,507,343,397,397,397,397,397,397,397,397,397,397,397,397,397,397
1736,590,474,195,47,20,109,323,20,20,20,20,20,20,20,20,20,20,20
1737,633,499,402,0,168,59,231,148,314,297,301,301,301,301,301,301,301,112
1738,187,360,340,224,404,404,404,404,404,404,404,404,404,404,404,404,404,404
1739,616,7,689,145,402,355,259,399,399,399,399,399,399,399,399,399,399,399
1740,71,250,494,18,71,800,162,592,162,71,71,71,211,593,89,71,592,162
1741,191,759,483,46,246,246,180,246,320,320,320,180,320,320,320,320,320,320
1742,564,689,784,95,774,372,372,372,372,372,372,372,372,372,372,372,372,372
1743,0,721,696,697,533,0,7,166,166,166,166,166,166,166,166,166,166,166
1744,429,72,419,72,5,99,222,222,222,222,222,222,222,222,222,222,222,222
1745,761,187,49,30,367,42,42,42,42,42,42,42,42,42,42,42,42,42
1746,92,455,406,244,331,240,240,271,240,240,240,240,240,240,240,240,240,240
1747,453,203,71,353,30,5,390,390,390,390,51,51,51,51,51,51,51,51
1748,455,85,229,397,359,359,359,5,153,5,771,359,359,74,126,17,153,359
1749,245,364,66,696,574,0,108,108,108,108,108,108,108,108,108,108,108,108
1750,295,266,566,624,289,118,8,8,8,8,8,8,8,8,8,8,8,8
1751,612,312,218,532,611,3,218,109,398,5,647,660,660,5,5,660,5,548
1752,210,77,343,155,298,298,155,155,155,155,155,155,155,155,155,155,155,155
1753,306,402,166,16,65,98,6,6,60,96,96,96,503,96,503,503,31,156
1754,354,299,56,85,9,9,9,9,119,9,9,9,9,9,9,9,374,9
1755,367,8,334,389,190,190,190,190,190,190,190,190,190,190,190,190,190,190
1756,359,380,180,740,171,31,347,325,325,325,325,325,325,325,325,325,325,325
1757,599,98,131,404,92,92,92,92,92,92,92,92,92,92,92,92,92,92
1758,368,501,520,251,51,596,139,139,139,139,139,139,139,139,139,139,139,139
1759,111,62,520,69,320,320,148,148,136,62,266,62,62,62,62,62,62,62
1760,581,523,217,348,7,229,229,248,363,229,338,74,206,338,338,338,338,768
1761,284,695,170,360,366,273,225,225,225,225,225,225,225,225,225,225,225,225
1762,428,503,141,22,159,293,293,293,293,293,293,293,293,293,293,293,293,293
1763,761,377,553,217,204,55,55,55,55,55,55,55,55,55,55,55,55,55
1764,412,191,793,382,353,330,317,107,330,288,288,288,288,338,338,338,316,338
1765,553,153,418,739,10,28,64,28,28,28,28,28,28,28,28,28,28,28
1766,171,771,109,449,548,511,778,501,249,249,249,249,249,249,249,249,249,249
1767,409,123,446,264,213,213,213,213,213,213,213,213,213,213,213,213,213,213
1768,489,251,145,218,399,218,366,329,119,329,329,367,285,195,119,119,133,66
1769,22,710,596,34,314,157,212,75,212,212,212,212,212,212,212,212,212,212
1770,87,296,645,660,150,212,73,65,188,188,188,188,65,65,188,65,65,188
1771,326,619,803,75,334,334,178,178,42,178,178,178,178,178,178,178,178,178
1772,139,568,773,388,25,3,3,3,3,3,3,3,3,3,3,3,3,3
1773,64,608,633,31,370,371,370,370,370,370,370,370,370,370,370,370,370,370
1774,280,523,749,517,12,318,121,102,361,232,297,297,297,297,297,22,297,297
1775,506,747,730,20,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1776,75,388,191,397,401,65,738,10,694,647,628,173,481,108,99,99,338,167
1777,253,110,388,756,243,206,135,378,378,378,378,378,378,378,378,378,378,378
1778,662,710,236,240,287,71,71,71,287,73,287,287,287,287,287,287,287,287
1779,435,654,311,373,300,401,271,271,271,271,271,271,271,271,271,271,271,271
1780,88,668,346,567,501,30,329,329,372,372,372,150,150,185,150,150,150,150
1781,43,285,194,705,14,184,350,16,95,95,95,95,95,95,95,95,95,95
1782,440,464,627,185,225,306,381,375,283,59,312,312,312,312,312,312,312,312
1783,780,104,625,260,269,269,269,269,269,269,269,269,269,269,269,269,269,269
1784,798,519,394,246,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1785,403,393,312,225,205,192,260,225,225,225,225,276,260,260,260,53,285,260
1786,418,668,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
1787,437,463,598,274,110,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,437,39,732,558,155,343,233,17,17,343,17,17,335,167,167,167,333,711
1789,285,380,579,742,794,148,763,252,74,401,148,343,343,343,343,343,343,343
1790,692,19,221,141,274,274,274,274,274,274,274,274,274,274,274,274,274,274
1791,399,417,600,101,129,129,129,129,129,129,129,129,129,129,129,129,129,129
1792,559,735,124,233,197,119,31,323,341,223,223,223,223,223,223,223,223,223
1793,84,310,130,130,545,389,185,185,367,185,166,166,166,166,166,166,166,166
1794,674,448,276,0,647,191,182,182,182,182,182,182,182,182,182,182,182,182
1795,126,787,797,476,206,102,323,84,84,84,84,84,84,84,84,84,84,84
1796,373,754,373,276,163,221,17,17,17,17,17,17,17,17,17,17,17,17
1797,24,261,484,127,45,285,356,356,241,356,356,356,356,356,241,241,356,356
1798,440,432,788,556,340,220,68,659,197,344,197,197,807,197,197,197,197,197
1799,208,124,759,360,358,25,285,285,285,285,285,285,285,285,285,285,285,285
1800,277,653,104,106,80,162,361,361,361,361,361,361,361,361,361,361,361,361
1801,334,601,152,192,121,245,75,75,75,75,75,75,75,75,75,75,75,75
1802,688,503,680,413,106,223,159,117,159,117,117,117,117,117,117,117,117,361
1803,676,723,293,105,13,353,133,403,403,403,403,133,403,403,403,403,403,403
1804,389,389,652,11,155,151,368,154,383,137,368,50,368,368,50,368,368,368
1805,262,518,547,741,35,339,257,241,241,301,53,53,53,53,53,53,53,53
1806,377,485,329,362,287,306,292,12,395,449,395,693,474,800,800,800,95,800
1807,79,335,637,116,162,6,290,256,111,308,268,6,6,6,6,6,6,6
1808,8,719,717,808,117,274,274,374,197,197,197,197,197,197,197,197,197,197
1809,23,729,187,207,237,174,400,400,223,187,187,187,187,187,187,187,187,187
1810,555,445,159,513,249,368,154,204,154,154,154,154,154,154,154,154,154,154
1811,40,197,37,45,280,280,280,280,280,280,280,280,280,280,280,280,280,280
1812,769,485,715,477,231,503,184,194,184,194,194,364,194,194,194,367,194,194
1813,384,420,160,314,319,288,13,181,393,333,333,333,333,333,333,333,333,333
1814,34,293,136,602,326,85,323,332,693,74,276,46,204,204,204,204,204,17
1815,239,490,56,374,236,180,331,173,401,46,46,46,46,46,46,46,46,46
1816,483,522,200,34,225,60,60,60,60,60,60,60,60,60,60,60,60,60
1817,394,447,413,749,380,380,380,380,380,380,380,380,380,380,380,380,380,380
1818,521,600,748,479,98,507,507,98,98,98,98,98,98,98,98,98,98,98
1819,462,14,266,271,332,209,209,209,209,209,209,209,209,209,209,209,209,209
1820,145,643,404,11,7,31,371,132,370,132,132,132,370,370,370,370,370,370
1821,141,177,53,660,525,619,36,657,685,412,615,647,86,86,794,794,434,342
1822,77,408,180,571,185,184,184,184,184,184,184,184,184,184,184,184,184,184
1823,21,382,393,259,543,790,58,470,58,58,58,58,58,58,58,58,58,58
1824,570,512,26,203,102,231,339,339,339,339,339,339,339,339,339,339,339,339
1825,199,527,498,466,77,209,153,332,332,332,332,332,332,332,332,332,332,332
1826,486,206,345,145,293,293,123,293,293,123,37,37,37,37,37,37,37,37
1827,726,560,741,119,382,165,334,334,334,334,334,334,334,334,334,334,334,334
1828,675,714,102,192,147,255,275,505,275,275,275,275,275,275,275,275,275,275
1829,379,524,196,805,222,45,45,685,288,181,108,123,123,123,123,123,376,246
1830,387,322,502,791,370,31,31,31,31,31,31,31,31,31,31,31,31,31
1831,312,252,193,96,166,185,711,98,98,98,98,98,98,98,98,98,98,98
1832,761,2,630,201,359,311,311,311,311,311,311,311,311,311,311,311,311,311
1833,727,758,416,651,44,168,364,82,102,335,89,168,168,168,168,168,168,168
1834,773,589,737,371,325,325,325,325,325,325,325,325,325,325,325,325,325,325
1835,571,491,197,735,82,82,82,82,82,82,82,82,82,82,82,82,82,82
1836,250,769,379,605,379,379,379,379,379,379,379,379,379,379,379,379,379,379
1837,69,296,597,157,347,166,387,373,7,7,14,7,7,7,7,7,7,344
1838,290,208,565,664,30,213,757,247,247,142,247,205,247,247,247,247,247,247
1839,33,229,374,83,209,55,55,55,55,55,55,55,55,55,55,55,55,55
1840,811,429,335,528,740,495,194,364,194,195,195,195,195,195,195,195,195,195
1841,761,589,761,750,298,266,158,278,158,158,369,369,369,369,369,369,369,369
1842,809,351,205,355,380,293,322,380,22,293,293,293,293,293,293,293,293,293
1843,365,651,102,807,43,3,32,11,11,278,32,361,169,4,32,32,32,32
1844,75,484,339,371,79,130,162,22,22,22,22,22,22,22,22,22,22,22
1845,269,7,23,225,30,179,366,366,264,264,264,264,264,264,264,264,264,264
1846,346,667,346,41,318,49,178,208,208,208,208,208,208,208,208,208,208,208
1847,684,686,563,141,332,332,332,332,332,332,332,332,332,332,332,332,332,332
1848,723,334,269,111,169,354,334,334,256,334,334,334,334,334,334,334,334,334
1849,599,754,246,155,155,369,369,369,369,369,369,369,369,369,369,369,369,369
1850,526,570,234,367,768,139,234,365,79,229,40,40,40,40,638,40,40,40
1851,576,676,19,794,532,273,390,390,390,390,390,390,390,390,390,390,390,390
1852,747,707,187,647,250,185,83,7,179,7,7,7,7,7,7,7,7,376
1853,284,6,183,476,476,17,170,476,148,151,151,75,75,75,75,75,75,153
1854,98,555,135,101,313,380,380,380,380,380,380,380,380,380,380,380,380,380
1855,176,116,32,88,331,389,262,121,26,121,121,121,121,121,121,121,121,121
1856,439,569,102,289,222,5,5,5,5,5,5,5,5,5,5,5,5,5
1857,6,583,263,78,21,31,236,193,236,193,236,236,236,236,431,236,236,236
1858,774,179,179,53,35,313,540,381,206,126,170,272,272,272,272,272,272,272
1859,395,366,427,363,22,0,175,130,130,130,130,130,130,130,130,130,130,130
1860,508,447,281,585,510,786,786,786,398,310,786,310,786,310,310,310,310,58
1861,251,264,287,231,60,255,255,255,255,255,255,255,255,255,255,255,255,255
1862,375,244,140,287,121,121,121,121,121,121,121,121,121,121,121,121,121,121
1863,603,139,329,140,213,361,75,378,378,378,378,378,378,378,378,378,378,378
1864,187,308,175,196,236,357,357,357,357,357,357,357,357,357,357,357,357,357
1865,4,353,567,632,87,87,87,87,87,87,87,87,87,87,87,87,87,66
1866,447,352,111,7,106,106,106,252,187,252,252,252,252,252,252,252,252,252
1867,425,722,358,231,213,213,213,213,213,213,213,213,213,213,213,213,213,213
1868,555,181,470,535,314,16,605,16,16,16,16,16,16,20,16,16,16,711
1869,402,185,309,593,358,268,250,250,250,250,250,250,250,250,250,250,250,250
1870,320,145,485,354,402,317,305,305,305,68,336,68,375,375,89,375,375,375
1871,45,280,756,91,86,86,86,86,86,86,86,86,86,86,86,86,86,86
1872,619,44,213,409,346,346,346,346,346,346,346,346,346,346,346,346,346,346
1873,249,309,159,181,259,403,403,403,403,222,123,222,222,222,222,222,222,222
1874,325,550,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,131
1875,340,580,342,280,297,207,207,207,207,207,207,207,161,207,207,207,207,207
1876,768,366,248,181,356,45,283,308,45,444,336,336,336,123,444,336,336,123
1877,274,240,353,352,526,343,209,209,173,240,240,240,240,240,240,240,240,240
1878,805,403,550,297,362,131,231,174,79,79,79,79,79,79,79,79,79,79
1879,385,186,771,81,260,260,260,260,260,260,260,260,260,260,260,260,260,260
1880,688,166,61,147,295,295,295,295,295,295,295,295,295,295,295,295,295,295
1881,31,36,770,236,36,19,19,19,19,19,19,19,19,19,19,19,19,19
1882,433,755,771,380,124,124,124,124,124,124,124,124,124,124,124,124,124,124
1883,283,333,140,318,683,806,773,395,395,247,395,395,395,395,388,395,395,395
1884,168,84,721,244,354,335,159,5,159,99,99,99,159,159,159,159,99,159
1885,285,400,367,319,241,241,241,241,4,381,381,241,381,381,381,381,381,381
1886,64,41,547,54,106,106,106,106,106,106,106,106,106,106,106,106,106,106
1887,719,189,123,334,220,347,220,220,220,220,220,220,220,220,220,220,220,220
1888,486,715,388,365,151,17,17,17,17,17,17,17,17,17,17,17,17,17
1889,652,778,439,406,332,74,397,397,397,397,397,397,397,397,397,397,397,397
1890,187,188,722,510,45,45,273,108,549,45,45,45,45,45,45,45,45,45
1891,194,36,194,123,363,248,4,248,83,377,248,301,301,301,301,301,301,301
1892,792,548,487,656,109,387,387,387,334,384,384,384,384,384,384,384,384,384
1893,371,808,585,108,401,401,401,180,56,56,126,56,56,56,56,300,300,300
1894,446,188,540,589,765,629,230,647,548,338,233,369,525,701,629,776,629,525
1895,237,123,108,269,55,77,332,332,332,332,332,332,332,332,332,332,332,332
1896,345,59,407,611,301,248,96,133,133,365,683,405,405,405,405,405,513,176
1897,533,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
1898,329,736,727,197,370,370,33,33,33,33,33,33,33,33,33,33,33,33
1899,263,374,25,141,684,772,249,249,249,249,249,249,249,249,249,249,249,249
1900,805,109,395,619,572,809,86,794,86,86,86,86,86,86,86,86,86,86
1901,302,636,541,6,41,6,6,6,6,6,6,6,6,6,6,6,6,6
1902,304,8,791,450,336,209,137,1,266,266,266,266,266,266,266,266,266,266
1903,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
1904,728,446,702,490,650,722,86,86,86,86,86,86,86,86,86,86,86,86
1905,450,165,717,801,313,82,313,313,313,313,313,313,313,313,313,313,313,313
1906,301,708,481,434,230,230,100,230,230,230,230,230,230,230,230,230,230,230
1907,804,516,78,516,190,256,237,237,237,190,190,59,318,59,237,59,59,59
1908,696,77,755,250,370,370,370,370,370,370,370,370,370,370,370,370,370,370
1909,26,237,287,7,31,371,10,275,224,250,187,250,250,250,250,250,250,250
1910,688,338,358,462,287,29,116,168,76,284,284,284,284,284,284,284,284,284
1911,256,127,296,104,159,206,206,206,206,206,206,206,206,206,206,206,206,206
1912,426,373,184,341,160,392,308,399,308,308,308,308,308,308,327,327,397,400
1913,262,630,286,221,174,41,241,241,241,318,318,318,318,318,318,318,318,318
1914,712,332,204,332,209,389,271,271,271,271,271,271,271,271,271,271,271,271
1915,604,14,417,577,26,26,26,26,132,26,34,26,26,398,398,173,176,26
1916,411,552,275,382,605,297,14,14,14,14,14,256,14,14,14,14,14,14
1917,45,643,7,257,303,366,384,455,303,303,303,303,303,303,303,303,303,303
1918,0,402,25,600,593,110,110,110,110,110,110,110,110,110,110,110,110,110
