ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36
4388,169,6116,4441,771,1418,2161,1684,1565,669,70,2967,49,679,968,2747,1949,2912,1432,2577,70,1458,2622,2161,2622,1795,3339,968,2394,1475,251,2622,3455,2577,2406,669,3061,375
4389,2283,3215,896,2457,2282,449,787,112,1442,431,1869,1874,1040,651,828,1569,1696,611,1805,1874,608,2305,2655,826,2769,3450,2305,991,1805,2305,187,609,2769,2235,2305,991,1191
4390,5376,2686,4218,1119,2125,1670,1104,1846,360,1145,1421,840,2210,2411,676,1560,950,2325,1560,910,2427,2132,3421,447,2739,267,2127,2394,822,2127,950,501,233,1030,1997,2879,1469
4391,6628,3215,896,1113,3163,1068,1433,1345,562,1145,3508,453,2907,373,3453,2354,222,2325,2586,2127,2031,2132,2234,2899,2132,267,3003,707,453,1396,72,887,64,3453,2951,2100,3003
4392,6628,3215,896,2760,2803,2164,980,749,1791,144,78,144,2542,944,132,779,2571,1104,1267,1270,1791,238,1389,1108,3192,108,1285,213,1115,471,1157,1270,64,157,1285,78,2542
4393,4488,1532,638,17,400,2086,1048,1033,6776,1792,1242,1792,1792,311,603,1792,1797,1792,480,2192,1343,4813,3645,2505,1065,2598,1065,1792,96,400,2192,694,1895,1792,2192,6743,1792
4394,3169,2895,1189,2356,1378,3082,3279,3491,1479,1735,3185,1496,3232,3217,58,3378,1614,1,3384,2159,1742,2544,1564,1113,294,1227,1160,547,1308,3286,511,1169,520,3091,1308,2456,581
4395,169,1532,4441,1202,1929,1737,1278,2672,3010,2752,642,1768,672,2843,1929,3056,941,2209,642,3027,2427,1929,3046,686,3046,1511,3355,1768,937,251,1010,2267,805,1010,642,1511,2301
4396,2283,3215,2959,1578,2275,2422,3106,2386,615,1889,2946,2776,1377,1094,1889,3378,953,2225,1456,3254,1466,1456,616,2920,1466,1094,1889,1354,1260,2856,1466,966,2819,157,2206,2976,616
4397,4488,2336,1163,1049,2821,558,3459,1147,343,2022,1877,59,1377,1593,393,1519,898,87,598,3400,3031,3273,1389,3199,1034,367,83,2753,1115,852,1833,801,2915,1584,2862,2118,2118
4398,2283,2895,339,1119,1378,3437,2540,2490,1442,1735,2099,1496,2184,1172,2259,3378,859,1225,653,3042,3430,3473,653,80,2626,2704,1182,417,1308,3235,1010,1169,3251,1808,3042,2184,2184
4399,2856,3215,2045,983,2619,2291,2507,1891,1751,3270,1416,59,1147,1196,1399,1629,783,940,2529,756,2627,3443,1196,2775,1264,2196,524,595,3352,1114,524,3422,805,524,1196,1197,2118
4400,2283,2895,5599,3117,1378,3082,3279,1017,381,1735,3185,2997,3279,3454,2674,3378,1614,2325,1594,2159,3082,3511,963,2485,294,3511,1912,547,3320,2835,1010,2835,1976,142,1259,1626,3082
4401,5942,3654,638,399,378,1386,2677,774,2779,2456,2995,2869,102,1223,2034,2690,2510,2503,324,2982,170,3359,1097,955,3442,978,83,213,2463,1973,2176,1212,1097,144,526,9,2506
4402,2768,3925,810,399,3163,1068,3106,2043,1164,1222,1919,2863,2907,3444,2031,1444,2571,1433,1456,1110,2031,1695,3387,2899,1427,2196,224,3415,2677,2135,2383,1535,2737,2383,206,1535,1535
4403,6346,1532,2959,1337,2803,2164,3140,564,374,1145,1220,1906,3364,637,520,3378,1614,3015,2770,1220,2031,1340,2968,1340,1567,3471,637,1219,3109,1220,678,2267,520,3188,433,2456,3205
4404,671,2686,4218,1171,2125,7019,1684,2980,1348,2326,2501,49,2672,2767,132,1066,1561,1432,1212,70,2427,990,254,560,1565,3339,1744,222,70,251,817,887,378,2564,2343,3266,70
4405,3878,2686,4218,1119,2805,1499,1402,3463,2932,2752,3367,2805,2148,2628,579,2311,1435,3368,2529,1933,2302,3225,220,579,1307,579,2627,1859,2123,101,1616,711,805,2529,1340,1719,1307
4406,671,1532,5253,1798,3109,1038,1953,3301,2198,2022,4490,1075,2825,385,132,2198,3366,1432,1662,2879,2646,2989,1313,1539,729,2212,978,3064,1736,2239,2707,3440,8,1808,3194,2707,616
4407,3169,2974,2262,17,2500,457,3405,2868,1813,481,481,3221,3075,311,579,481,1683,3131,480,3035,2868,931,145,3131,481,1335,1232,2500,2537,3093,1335,3226,1847,2050,1876,481,3118
4408,6628,2895,510,3234,2723,1624,2371,1017,2019,1344,3185,2327,3232,2143,1530,3274,2555,3174,715,897,331,3511,1950,3268,2471,1687,1624,331,1308,3286,3274,2273,766,2784,2808,3286,331
4409,2283,3215,896,17,774,1737,2301,774,741,3270,2501,144,2184,80,2031,1717,2169,1432,2271,1932,2031,238,1944,3509,2427,2403,2508,213,1115,1639,2169,3440,1766,1808,2951,1824,3099
4410,671,2974,896,17,2500,3496,901,1033,2497,2752,32,120,480,311,3239,1847,3131,3131,2665,3035,2868,361,948,3131,2167,1335,2635,2500,1443,726,2497,948,948,1033,1876,2500,1445
4411,2768,3215,2959,3091,1843,319,750,774,3460,3304,1416,1399,1413,2628,1399,3205,1361,940,2529,2795,2464,753,1842,2775,2795,1413,1413,3352,3044,1884,524,1399,2441,1186,2441,1682,2301
4412,3169,2895,510,3117,1288,449,2371,1017,3083,1344,1834,3083,3232,2808,3083,1569,1614,1731,2872,995,1742,284,2360,3268,1632,836,2617,3268,3491,2426,3144,314,766,2214,2808,314,2333
4413,3878,2336,2959,1798,2275,222,2285,3301,3037,3064,8,3366,2825,2917,2031,1674,3366,2707,1766,807,2031,312,3421,350,2256,2212,2882,707,1736,1766,2707,3440,8,3440,1122,2707,616
4414,3878,6837,1789,3121,2344,1708,2480,2108,3209,3346,2609,3346,240,2609,1248,2591,2591,87,497,3346,1376,2609,2609,613,681,497,1507,1978,1978,1978,1923,2499,1923,1212,1978,840,3153
4415,2768,1532,1761,828,2962,1225,1278,1346,3032,1259,3033,139,1497,1223,2077,3056,193,2325,1310,3244,2427,238,1842,1842,294,1511,941,213,2286,372,2015,937,805,1010,2951,2434,581
4416,3169,3012,810,1202,2803,1088,1469,2395,3037,1404,8,2031,2299,411,132,2803,222,2299,2494,1404,2031,887,1944,2899,729,707,2018,707,933,2653,1944,887,174,1404,1122,1903,1944
4417,671,1532,638,3493,2793,319,2507,3407,351,63,63,352,124,1307,2830,263,905,1995,638,2201,2868,990,638,579,2857,1461,2201,3407,71,101,1149,711,2536,2978,2830,3407,1307
4418,2283,3012,810,6222,2282,1708,1239,123,3209,1077,6656,3361,6573,5378,1039,610,2734,775,2771,1239,7015,5714,2388,1039,41,832,3985,1039,396,4431,2734,775,775,769,6555,1180,5257
4419,3169,2336,1163,1798,2619,728,648,2462,1592,2456,2054,1075,3242,2456,2031,1868,222,3114,336,2378,2031,1914,1842,1868,680,282,83,707,2593,595,1775,887,378,227,19,2551,268
4420,169,2686,810,285,2298,319,1811,2614,2732,2673,578,2741,461,635,578,1159,3129,486,1406,551,1802,191,3055,1940,2258,1787,1438,2673,1865,2786,2925,1166,2294,1623,2186,998,616
4421,3169,2336,1163,2458,1068,1068,3120,3444,1269,2326,3444,1118,461,3444,2031,1980,933,1064,2494,2036,2031,312,3387,2899,2863,3147,2158,2158,3444,2553,3444,887,3444,6,1122,1118,340
4422,3169,2895,2045,828,1652,1685,2601,1998,2368,2456,2489,220,2643,3217,540,2368,1162,611,879,474,1947,2544,3135,686,3235,3235,1010,2320,717,3235,1010,2267,602,717,1162,1682,2823
4423,6628,5292,4061,2356,1378,3082,2145,1017,2432,2784,1451,3385,802,855,1981,1569,1451,2396,1451,995,1451,1451,2491,3521,2487,2396,1574,3127,3127,2723,1221,3034,2491,2214,2396,3286,1191
4424,4488,1532,1211,205,2803,2422,1811,2422,2779,3125,1695,2863,672,2281,1919,226,2422,1781,2281,1110,2031,2677,3387,1940,2414,1781,1280,2456,2677,1940,1621,2267,1166,6,206,998,2677
4425,169,2974,4218,1561,2821,1708,3459,2108,5838,1222,4490,1452,1923,635,1923,2717,367,87,2249,467,3087,1584,467,2399,801,2152,83,1135,2649,1380,3145,801,1923,1584,1796,3393,1463
4426,6180,2895,638,1798,1652,3082,1685,869,1346,902,2360,3385,1319,3217,855,3378,2895,1731,879,3260,996,2544,2655,686,58,3465,3210,2214,929,2426,438,3399,602,2214,2808,438,2333
4427,3169,2895,510,3234,2723,2429,2145,1017,2504,2929,804,1874,672,2942,804,3274,3408,3248,715,804,3408,3311,1950,686,1976,2396,496,1948,2496,1950,3274,2600,1976,3,686,2929,1191
4428,169,3957,4441,6726,2125,3437,2959,1352,1670,382,1857,2776,2907,385,371,3378,1614,1432,2101,272,3386,1005,3508,1940,294,1005,1175,1758,2677,2856,1244,3062,3101,157,188,1535,3466
4429,2283,2336,1163,3477,1382,319,3459,1341,186,3304,1589,2123,1413,1933,900,3175,2736,1062,2529,1933,2779,2632,3055,956,681,1787,2904,2258,2463,2779,1400,414,1660,2450,3264,2340,490
4430,3169,3654,4061,2776,1843,319,56,2614,1686,1269,2501,49,1497,49,3490,955,953,2930,1436,551,1376,2,741,955,1762,955,896,1376,576,2786,2,2467,3342,3288,1148,2089,1463
4431,3878,6837,810,3121,2298,319,3459,810,2753,3304,3367,90,1854,1028,1218,2717,469,1642,2110,1049,2928,2618,1642,2399,2072,2196,90,2928,2463,1049,524,1329,2933,2928,2933,1049,469
4432,5376,2974,1098,17,400,3496,3290,1033,3496,311,2913,1547,3300,311,1071,492,2131,2505,320,1679,2868,4813,952,2505,2913,2346,1065,2373,3148,465,276,3300,2505,465,2612,2712,161
4433,3878,2686,896,1202,1418,3030,959,1106,288,1735,2308,1496,1864,1244,1867,3378,1614,2760,2308,2127,1060,1559,3341,3324,294,267,896,3394,3394,1864,1864,1169,3129,2759,188,626,896
4434,34,3012,896,17,400,3082,3290,217,435,1520,2733,65,3154,659,1822,492,1581,1578,2110,2826,2868,4813,1970,1822,65,2346,1065,2373,2649,101,2179,1822,129,435,1645,418,1578
4435,671,5970,2890,1798,3472,449,787,131,92,2568,143,278,920,2166,290,3025,787,131,787,3252,1585,1383,1200,131,3369,787,2166,3942,84,787,276,1924,3089,3025,276,2603,449
4436,6628,3654,896,2776,1418,1285,2944,2043,1444,1269,399,2561,2907,2313,2561,1444,933,2307,1436,2113,2241,3359,1097,955,399,3147,605,2394,224,605,72,1000,1097,507,94,3490,616
4437,5376,6837,4323,4752,1857,1857,5222,5583,5838,382,1857,2418,2148,1618,1949,1744,1857,1432,2322,1675,382,1675,1857,1291,2335,2538,2017,1949,2802,2322,3158,1618,1537,1949,1358,1358,1351
4438,3169,2974,2959,2239,2803,728,1896,2740,615,3270,415,2776,2907,1244,2232,3378,1614,2225,2101,3254,2031,2989,3254,1940,125,1126,1175,1354,3172,2856,1466,966,483,157,2206,2976,616
4439,2283,2895,510,3117,1288,449,2371,1017,3083,1834,1834,2872,3232,2351,3083,1569,2451,935,2872,66,1742,643,1754,3268,2872,2451,1012,547,3491,2426,3144,1530,766,3197,1821,1626,1834
4440,2768,3654,2045,828,1652,1345,750,2163,1442,2323,1834,1874,1040,3217,828,2583,3200,611,2999,3027,1324,3228,2655,1207,2728,1775,1010,838,2463,2309,1010,414,766,3091,1162,2551,341
4441,2283,1532,2959,205,2803,2422,1722,2422,615,144,1695,1054,212,2843,444,3378,2124,2325,2281,1404,2031,238,1842,1113,294,1126,1010,213,2677,2164,1010,887,1973,359,1259,2456,2301
4442,2283,3925,638,2127,2595,1737,2371,774,741,2752,2501,3266,2427,385,3303,2427,941,1432,2449,1952,2427,990,741,560,2427,1975,1245,2519,2777,3416,2501,887,174,1137,1934,1511,2301
4443,3169,1532,810,606,2282,405,1811,774,745,2456,2967,2219,102,1593,2459,2677,2779,87,1523,3486,2256,1598,169,1940,1762,1787,1994,493,774,674,426,2459,426,507,2150,998,616
4444,3169,2895,896,1798,1422,449,2188,112,3522,3280,1046,3495,1319,3495,3495,1569,906,1881,1714,3260,1988,3495,2360,3495,1881,906,2137,906,3495,1881,1881,98,903,1881,713,1256,278
4445,2768,1532,2045,1303,109,2553,1334,1006,1793,2067,1160,2863,2907,2319,2031,3378,1614,2325,1867,1241,820,3287,3387,563,294,820,3071,1837,820,678,678,503,136,1006,3287,820,3293
4446,671,2336,6157,1798,2275,799,1722,3357,759,2456,2054,1075,2054,1725,1822,3242,222,1310,638,1970,2133,990,2234,990,1310,805,1310,2682,990,1725,990,759,805,3091,1918,1913,341
4447,169,2336,2959,1171,109,2422,1303,2980,1622,2326,1695,352,240,2843,3453,1880,2422,2325,2529,2433,280,284,3387,560,2795,549,3071,1837,2390,3159,678,314,280,284,2374,1358,3094
4448,2283,3215,810,1275,1929,2422,2352,2043,1444,1269,1589,2863,461,3444,1589,1444,933,2325,2494,1281,399,3277,3387,3256,2863,3147,1175,2394,554,3182,3444,1622,1980,1137,914,1377,2553
4449,3169,2336,2045,1798,2372,1038,2285,297,1442,1230,337,3526,927,2916,132,1381,312,16,2202,1099,2646,312,2968,2310,655,3381,2696,3428,979,558,3145,414,1539,558,2951,814,616
4450,169,3925,4441,3121,1418,1708,2480,2422,185,382,1149,352,604,215,1949,265,2217,265,638,2244,3018,2244,265,604,604,2244,1453,3297,2802,101,1149,708,604,3198,215,215,2970
4451,169,2336,339,2356,1378,3396,1612,2698,1552,392,804,1496,2184,855,804,845,516,234,339,804,1947,3396,2003,234,234,1687,2508,1885,2777,2003,2508,260,1976,1808,2371,1816,3466
4452,3878,3012,786,285,123,2730,1970,112,1442,2539,1589,2805,2148,1725,2957,1755,2217,2325,638,1281,1755,2653,638,1072,3160,912,1072,3297,3506,101,1755,708,2543,2280,215,215,3401
4453,671,1797,896,2776,1850,592,3290,869,3496,1455,2913,65,1963,659,1071,492,2151,1691,854,2050,2913,1607,3302,2178,2913,893,2178,2063,96,3168,2179,17,3698,1391,34,1048,884
4454,3878,6116,6157,205,1003,1038,5222,4066,5838,1381,4490,6968,6127,6323,4115,1949,4641,3742,460,4429,6323,4168,2689,1035,5194,460,4306,2724,3919,4911,6874,460,2189,2193,6824,5519,6770
4455,2283,3012,896,3117,331,2429,2371,1033,3065,2009,1451,2909,1707,1033,1071,1569,931,1083,3166,2909,2066,931,2066,1830,1707,579,2371,2712,2752,1071,1707,931,2228,1033,1869,1337,2752
4456,5376,2686,1098,17,400,592,2913,869,2002,1455,479,1547,2243,311,1071,2243,1015,2505,1455,479,2361,465,3302,2505,2167,893,1232,2063,96,2524,2243,2505,1895,2050,1335,2712,884
4457,2283,1784,896,17,400,3496,645,1033,3496,311,32,1067,480,768,542,2262,2002,768,223,488,491,542,3302,561,2167,2361,223,2063,96,1067,2243,1067,223,3193,311,645,2002
4458,3169,3215,810,828,1418,2034,1760,2108,1444,2456,1589,49,461,946,93,1444,953,2209,1081,916,2158,2230,93,955,2479,2479,896,1184,922,2614,1367,2122,3342,461,2473,93,2479
4459,6346,1532,1789,4129,497,1708,2603,123,92,1077,6656,3231,2608,1483,2667,1560,3231,2185,1712,3338,1732,3231,123,4360,1563,2289,123,1077,3231,1705,2804,1924,3441,3231,2834,1180,3338
4460,5942,3654,6157,3712,1225,1225,1612,2698,1336,1735,2501,1496,782,562,2259,3378,193,2602,2411,2019,2427,2544,1842,1842,2427,1775,1245,547,2777,675,2411,3317,602,1808,1162,1913,3317
4461,2354,2336,638,2231,5990,2961,1239,1033,3338,2289,1483,1039,2608,1483,1039,1004,2734,123,128,1239,396,346,2388,1039,1563,2289,1039,2804,2804,988,2804,1924,345,3231,2608,4280,2804
4462,2768,2895,510,2356,331,1816,2371,1816,3065,392,2713,2290,672,1816,804,845,1816,3248,715,804,1816,3396,2003,3521,1976,1687,1976,1198,1816,1198,2119,2600,1976,1808,1198,1816,3404
4463,2768,6003,2045,1798,378,747,2507,1352,1126,382,3367,2805,1342,1933,299,1342,2422,1114,2529,1933,701,818,254,956,3442,1342,526,3352,3156,2322,2656,1618,233,2280,1997,1197,1943
4464,5376,2974,4441,6916,2102,1708,2480,6418,5838,382,1857,696,240,1618,1949,1949,1857,2325,2322,240,1458,1949,155,1209,2312,1358,3464,1949,2802,2322,2656,1618,2802,2802,1358,1358,1351
4465,4581,2336,1163,3091,1843,319,3459,2887,1157,2887,1877,973,1377,1865,93,2355,2934,2209,1865,467,3087,737,467,3199,3199,1196,166,2614,1865,2614,524,2069,3152,1584,1196,612,2118
4466,5376,6116,4323,4752,2102,1857,2480,2070,5838,1557,3077,696,240,1618,1949,1744,544,1772,2322,240,1458,696,441,3077,2312,1772,437,240,1358,2322,155,1618,701,2406,1358,1358,2385
4467,671,1797,896,6222,1652,3082,201,3622,6440,2101,415,2873,2907,2014,6527,3378,3129,640,307,1952,3929,2677,1280,1781,2759,3129,896,493,1115,2786,2925,2467,206,231,206,2976,493
4468,2283,2336,1163,1798,3100,1791,3298,1902,2995,2456,2946,917,3096,1593,2946,1674,406,940,1116,2946,2302,737,220,1539,2946,1511,83,595,2946,2022,166,2267,938,1647,3298,2456,3298
4469,671,3957,6157,1260,2803,222,1722,3322,1164,2031,2379,2418,1377,944,132,779,222,1432,108,487,399,238,2044,1108,3442,2596,1252,707,487,2690,2266,94,64,2237,3457,78,2885
4470,4581,2336,1789,3493,2298,319,3459,389,3413,2326,1909,3079,461,3079,3518,2717,2217,1135,2409,1380,133,737,3413,2559,2514,770,296,2998,167,1380,770,801,1085,3189,1796,1796,2936
4471,2768,2336,510,3234,684,2829,1612,1998,339,2929,804,1874,672,216,540,216,2929,3248,2481,804,3408,1874,2929,686,1221,2396,216,1948,2929,2829,2119,2600,1976,3,1243,2929,1191
4472,671,2895,896,1119,2125,3437,1048,1350,1195,3304,3367,1055,1040,2411,393,3378,1508,393,2582,2727,3156,3222,2595,565,466,1603,2156,2753,3156,1681,2060,2574,206,524,526,3418,2301
4473,2768,3654,1163,1498,1843,319,3459,389,370,3304,1759,359,2825,635,553,1674,222,359,307,807,2578,349,39,350,2256,2922,1438,389,2135,2135,2135,531,3451,359,1796,1490,2118
4474,671,2974,4441,17,2125,694,1048,774,356,1792,1242,2774,1792,311,1008,1242,1797,1792,480,2192,1590,1814,1242,348,1678,2598,2996,1792,96,1650,2090,1242,1273,660,1876,1048,1792
4475,2283,1532,3373,4648,988,1708,1239,961,3209,2289,1483,1039,1483,1483,1039,1004,2734,775,2758,1239,396,455,2388,1039,41,832,345,451,396,77,2734,775,775,1247,1471,1180,1323
4476,2768,2895,510,3234,684,2429,2371,802,3065,163,804,3286,2184,80,1152,1245,864,2867,1021,163,331,149,2682,3286,2391,1786,2682,2682,864,2668,2391,892,3190,2705,3174,3169,2729
4477,6628,2336,2959,1798,3216,599,201,360,1791,2022,2501,993,212,3438,132,1717,2037,2202,2202,1767,2169,238,2704,2968,360,410,360,213,1115,2202,2169,360,1097,212,2202,2271,2506
4478,2283,2336,1163,3493,389,319,56,2614,1164,2326,2501,554,461,1865,93,1674,2741,3054,2434,1824,2585,2230,165,350,2233,165,2156,1709,1865,1674,165,93,93,93,1865,1865,2118
4479,3169,2895,510,1798,972,3042,2145,112,1442,2489,2489,1874,672,3217,1510,2091,3200,611,1191,3042,3450,3450,653,686,2728,3523,2188,1948,1308,740,3360,2847,3251,3200,3042,3450,1191
4480,671,2336,1163,3493,755,319,2641,2422,312,312,1919,911,1342,2843,911,911,1666,87,2469,3045,911,1512,1382,2304,1382,7022,1175,1298,2593,2653,1382,7022,1085,1512,1122,3045,539
4481,4488,1532,5253,2776,2282,1670,1953,2698,950,382,4490,1874,672,472,2667,1560,4641,16,1764,910,3371,2677,6595,2310,1795,395,2696,3428,717,1381,1676,414,2380,157,1997,814,616
4482,671,2686,4218,1171,400,501,2145,1955,1984,2752,415,2863,1229,2319,1530,3378,1614,614,2902,2433,3029,753,3387,3268,2863,3343,3071,3268,1955,3433,130,1169,2387,284,977,130,2387
4483,6628,2895,510,3234,331,2829,2371,1017,2465,1834,1834,2872,3232,80,2490,2872,1614,2617,2872,1832,1742,1832,1754,2485,2872,1050,3230,4228,597,1832,1221,825,2872,142,142,1626,2572
4484,671,1532,1211,1561,1062,2034,1401,2637,2340,1269,1589,90,2811,87,3456,3175,1361,486,74,1933,2714,957,1507,1140,681,1787,1134,3461,2463,81,1400,1431,1660,1933,2441,2340,490
4485,2354,2895,896,3117,1652,3082,1612,1033,3065,2752,3065,827,672,2942,630,3056,859,3524,2659,1770,1770,3311,150,686,3104,859,1010,740,1451,740,1010,887,3190,2705,1370,630,581
4486,4741,2336,638,3493,5990,319,1880,3689,1985,2326,1589,352,461,2986,1248,87,953,87,265,169,451,226,169,3393,2416,3147,2904,1463,576,2172,2,477,1723,3249,2150,2650,1463
4487,169,2895,510,828,1652,1685,750,112,997,2456,415,220,1317,651,2055,2794,1614,2551,2529,1281,394,753,220,30,2529,2700,402,3140,2463,394,692,2319,1369,3140,30,30,2493
4488,169,2336,2959,1303,2879,1068,700,2422,1164,1269,8,2031,1723,707,2031,2803,222,359,703,2879,2031,1723,169,2899,2335,2212,3340,707,3277,2022,2266,3440,1723,3288,1122,2707,1769
4489,671,6116,4323,1498,1843,1737,2042,749,1164,144,2501,144,1377,944,2885,915,953,2887,1374,467,170,238,169,2887,3442,467,83,398,2593,102,1448,1000,102,1584,2073,1603,2118
4490,169,2895,2045,3234,3216,3042,2371,163,3174,163,804,1496,2184,1771,1152,1245,2184,3174,1021,2019,331,149,3341,686,2391,1687,2682,2682,1308,3286,2119,892,3179,1808,1308,3286,675
4491,169,3215,810,3121,497,1708,3106,3490,186,3304,1589,135,461,186,3420,3175,2736,87,2450,3328,1466,1159,3055,2399,3160,1787,2904,1546,2463,1940,3145,1166,3152,3198,1796,2340,616
4492,2283,2336,2959,1798,2821,754,1333,1352,2821,2022,2995,59,102,1501,393,2073,406,673,1116,1110,673,3261,673,673,681,1413,11,613,2995,852,1676,497,852,157,673,1125,497
4493,3169,2686,1189,2776,1378,3437,750,1345,562,1735,415,3083,1540,562,2259,3378,1614,602,879,3260,2332,753,3254,1440,294,3511,3071,116,836,2332,3378,501,602,284,1162,415,415
4494,5942,3654,5599,983,2229,1708,1760,564,2375,585,78,2776,102,564,585,2690,1129,2095,1300,2636,1803,840,646,1498,1431,267,3282,1431,1431,2967,2879,1431,1097,1584,1997,1431,429
4495,169,1532,810,1555,2595,457,2846,881,2334,2752,1524,1524,1792,3495,290,1524,1524,2185,290,3338,589,3280,952,3495,2730,832,2166,632,1480,424,2804,1924,3089,1472,952,147,278
4496,3878,6837,810,1798,4616,7019,3298,2865,1567,2456,1857,1075,2148,2628,520,3205,1567,2325,1549,3260,2302,1340,2633,1340,1567,3471,2798,662,3109,1549,678,1549,805,1186,1340,2456,2962
4497,2283,1532,638,2739,2832,1499,2507,1236,351,2022,1823,352,1769,2843,1822,265,2217,3403,638,2832,2514,990,638,2559,2857,2559,890,3297,215,352,770,708,2507,2793,1453,1031,2970
4498,671,2974,786,1798,123,449,1239,215,1442,2326,1524,1452,3401,215,1822,1755,2217,265,638,1478,1755,990,638,2559,1442,2559,1072,3297,215,101,1755,708,604,2280,215,215,1307
4499,6628,1532,638,2760,1652,1068,700,1864,2307,64,78,1570,2375,944,2561,955,2571,2816,53,1824,3184,5134,1785,955,2473,955,2473,2858,1785,605,1367,629,2120,1760,529,3184,2032
4500,4585,1532,896,2776,1378,1349,1612,2698,1552,516,2713,2290,672,80,1773,3311,1816,3248,715,3521,1816,3311,1770,3521,1976,3179,1976,2328,1451,942,516,2600,1976,3521,3248,1816,1198
4501,5376,2686,896,1202,1418,1708,1811,3490,1985,1137,1823,2863,2848,2722,2031,3175,2422,1403,2874,1110,2874,1403,3055,3486,1762,477,1175,493,2874,2786,2874,1110,2366,1137,3264,1781,1807
4502,671,2328,4218,1119,1288,1624,2145,1017,1552,2929,1451,2290,2184,162,1071,1569,1451,614,1191,804,331,3473,2371,686,2487,3523,496,1665,1451,2668,3241,2009,2491,284,2808,2432,1191
4503,169,2974,896,1171,2125,642,733,3463,579,2752,642,579,3435,1443,579,2780,3463,1995,3035,3035,2868,990,638,579,1307,579,2201,3407,2752,740,1683,711,2536,901,2830,63,2752
4504,2283,3215,2959,1798,2372,449,1478,2316,1442,1263,16,2805,16,3526,132,2311,2217,16,638,1312,1755,990,1958,2559,1442,2559,1072,3428,3156,101,1755,708,604,2280,2137,215,1307
4505,2768,2895,510,5679,5713,6758,3529,4169,5673,851,5189,5300,5300,4454,3794,5103,4336,3627,53,4403,4624,5867,1785,1108,6038,267,4109,2858,1785,1785,4554,3794,4909,6086,4649,6372,2032
4506,2283,1532,5253,205,2282,1038,3459,1352,5838,3304,367,973,2637,1593,2719,2690,3313,87,467,775,396,1688,3053,3133,2388,1658,1507,1923,979,2967,1923,624,1923,1584,2150,1501,1463
4507,2283,1532,6157,2354,2352,1068,787,1345,2352,1145,415,3083,1040,1345,1345,3378,933,2007,1345,1281,820,990,2062,2899,118,2451,1991,887,933,2426,1775,887,1464,2406,152,1032,197
