ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32
5070,53,347,347,636,400,184,20,339,66,333,227,59,175,182,109,398,109,374,71,89,328,89,328,290,290,328,165,374,165,165,374,374,374
5071,53,347,347,283,337,262,205,644,224,382,322,195,84,224,184,248,322,382,0,0,291,0,750,750,750,750,750,322,322,322,322,322,322
5072,53,16,8,505,528,481,570,335,159,161,156,109,94,310,191,12,109,109,109,109,109,191,109,109,109,109,109,109,109,109,109,109,109
5073,53,347,347,628,108,317,63,347,31,106,106,363,363,363,287,106,34,229,250,229,250,229,250,229,289,229,229,229,229,229,229,229,229
5074,53,347,347,312,621,615,455,651,303,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
5075,53,347,384,764,329,691,224,35,65,187,31,65,187,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
5076,53,347,347,347,34,285,89,632,194,355,61,678,4,128,194,356,181,13,396,159,123,123,336,336,123,355,284,284,336,355,355,336,336
5077,53,83,325,505,55,221,48,292,132,96,292,754,325,325,325,388,96,205,379,224,166,166,129,132,166,166,166,83,166,388,83,166,83
5078,53,347,347,7,592,496,86,323,147,203,147,339,35,35,147,147,224,395,75,306,346,6,40,98,98,245,213,346,346,213,346,346,330
5079,53,347,347,285,524,82,191,179,70,366,70,257,23,35,375,297,108,53,53,319,162,162,290,283,61,162,306,306,218,41,162,41,162
5080,53,347,38,717,326,334,106,206,28,340,34,239,106,7,106,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
5081,53,347,347,160,160,769,801,99,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
5082,53,347,347,466,732,584,223,353,395,86,161,200,200,91,306,200,75,241,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
5083,53,347,91,276,505,92,685,217,129,365,469,118,61,277,72,118,118,244,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
5084,53,638,320,335,321,569,508,390,109,227,390,227,333,82,283,114,114,45,342,114,342,115,228,115,115,115,734,45,45,379,309,379,45
5085,53,347,347,492,31,748,90,774,370,506,11,325,325,150,325,325,325,325,325,325,325,325,325,325,92,325,92,325,325,325,325,325,325
5086,53,347,347,723,467,527,348,7,383,119,112,106,119,119,119,7,119,119,119,7,119,112,119,119,119,119,119,119,119,112,119,119,119
5087,53,197,103,663,438,356,217,45,376,181,133,402,181,380,288,153,259,259,259,259,89,259,259,259,259,317,259,259,181,259,126,259,259
5088,53,347,38,40,269,166,65,34,34,105,187,170,106,65,404,404,404,404,65,65,295,65,65,65,360,65,65,65,65,65,65,65,65
5089,53,347,384,311,280,760,339,263,231,323,357,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
5090,53,347,347,361,149,171,619,703,295,20,20,20,20,20,20,20,323,20,323,323,323,323,323,20,323,323,323,323,323,323,323,323,323
5091,53,179,363,17,517,476,459,763,244,244,333,393,296,333,296,296,99,99,296,222,222,333,296,196,296,355,355,355,296,296,296,296,355
5092,53,478,11,307,407,229,221,9,69,266,63,326,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221
5093,53,166,158,616,110,521,684,527,639,558,711,639,521,639,433,536,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
5094,53,171,347,240,715,448,25,268,268,120,287,120,192,192,371,142,234,392,106,106,120,106,25,7,290,25,106,252,252,252,252,252,252
5095,53,347,245,581,173,603,203,225,102,140,329,297,157,346,49,162,385,49,385,223,66,66,66,223,385,179,223,66,223,49,179,223,179
5096,53,347,347,378,3,584,809,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5097,53,347,347,555,362,157,136,157,203,143,23,342,286,342,351,273,115,286,342,342,286,115,115,44,286,44,143,342,342,351,286,286,342
5098,53,347,347,514,109,783,353,334,220,297,297,6,347,347,171,162,162,162,224,187,675,170,24,339,58,309,58,224,309,339,309,339,58
5099,53,347,347,663,735,387,9,368,332,298,298,138,180,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298
5100,289,288,184,0,576,321,297,186,289,289,289,292,292,373,292,289,289,289,289,292,289,289,289,289,289,292,289,292,289,292,289,289,289
5101,53,347,347,347,17,783,154,332,215,234,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
5102,53,347,347,709,616,733,111,190,169,292,292,384,384,384,384,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
5103,53,347,347,592,276,102,686,143,19,15,312,285,285,15,15,342,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5104,53,39,347,206,553,205,89,313,380,286,222,236,218,354,403,99,5,353,181,353,5,145,181,5,5,181,145,181,181,337,181,140,181
5105,53,347,347,107,371,187,31,766,744,581,790,790,551,551,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
5106,53,347,347,418,58,198,14,32,121,379,121,347,339,245,178,71,178,245,178,178,178,178,238,178,178,47,178,178,178,245,24,184,341
5107,53,347,347,251,86,145,145,576,620,703,51,211,734,356,729,68,776,412,86,321,765,395,786,78,142,765,128,273,395,395,321,395,745
5108,53,347,347,231,132,279,170,65,121,269,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
5109,53,347,347,589,229,742,71,219,388,293,259,333,333,206,136,206,206,206,206,206,206,136,136,5,206,136,136,136,136,136,136,136,136
5110,53,49,347,363,335,690,196,283,51,218,377,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
5111,53,347,347,735,794,260,58,236,308,386,338,116,371,371,14,248,377,248,361,14,322,361,361,361,361,361,105,361,361,105,361,361,308
5112,53,347,347,326,578,532,715,281,275,400,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275
5113,53,347,347,400,752,714,195,45,45,313,82,45,45,45,348,45,104,348,247,348,348,622,45,386,193,469,379,469,469,469,469,469,193
5114,284,5,244,237,484,222,221,262,284,29,29,120,25,55,29,77,229,358,358,29,77,358,358,358,358,358,358,358,358,358,358,358,358
5115,53,732,338,145,369,371,129,84,371,383,262,262,262,383,383,337,383,383,383,383,383,337,262,262,383,262,262,262,262,262,262,262,262
5116,53,347,347,5,505,109,31,335,809,134,139,652,449,382,51,368,109,109,768,109,109,109,109,109,109,109,109,633,19,109,109,109,109
5117,53,347,347,657,57,310,262,1,252,108,1,1,1,240,1,1,1,1,1,1,1,1,226,1,1,1,1,1,1,1,1,1,1
5118,121,13,208,229,576,281,30,345,4,323,133,323,14,4,270,16,270,313,45,45,45,45,347,45,45,45,348,193,193,193,193,193,193
5119,53,347,38,762,290,730,802,319,157,275,275,378,400,280,399,280,310,399,280,280,310,280,280,280,280,280,280,280,280,280,280,280,280
5120,53,347,347,17,345,536,317,34,141,352,141,141,209,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141
5121,53,347,347,251,106,450,84,39,240,153,326,315,151,221,221,221,221,221,221,221,221,25,221,221,221,221,221,221,221,221,221,221,221
5122,53,347,347,177,93,303,157,328,136,319,306,182,78,3,800,156,179,79,763,263,763,111,24,179,347,111,328,207,328,224,328,214,228
5123,53,347,347,58,428,28,62,25,1,186,197,55,33,34,374,371,140,282,250,9,282,229,229,229,299,299,229,229,229,229,229,229,229
5124,155,493,376,421,601,379,133,516,345,313,222,181,333,181,123,403,175,333,333,376,159,159,159,159,159,159,159,159,159,159,159,159,159
5125,180,750,397,403,403,192,221,317,259,421,133,66,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
5126,53,347,347,427,401,370,558,271,108,204,271,271,271,271,718,271,401,401,401,401,401,401,401,401,401,401,401,401,401,401,56,401,401
5127,53,347,347,407,243,509,28,276,192,279,104,322,165,322,388,322,165,165,388,165,165,165,165,165,165,322,165,165,165,165,165,165,165
5128,53,347,347,283,322,214,47,189,384,269,388,310,97,310,275,280,207,399,399,399,280,192,310,310,310,310,310,310,310,310,310,310,310
5129,53,347,347,318,111,370,69,224,108,224,77,71,282,370,71,401,198,33,33,33,33,197,33,197,33,33,33,33,33,33,33,33,33
5130,53,347,347,356,446,381,281,157,157,323,156,156,40,381,381,377,377,381,377,377,287,381,75,75,75,75,75,75,75,75,75,75,75
5131,53,347,347,786,259,671,369,66,66,355,66,233,107,117,107,66,66,66,221,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5132,53,388,166,345,576,323,168,292,24,351,84,36,306,195,195,395,121,306,553,653,40,184,347,115,184,195,314,184,184,200,729,14,184
5133,53,347,347,111,41,764,174,393,233,133,403,259,222,13,355,355,355,355,355,333,333,333,333,333,66,183,183,333,183,333,333,333,333
5134,53,347,347,254,353,157,329,280,329,35,312,381,301,115,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
5135,53,347,347,212,530,365,7,121,187,309,309,309,79,79,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309
5136,53,46,161,317,387,71,348,71,252,50,229,50,229,229,50,50,50,137,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
5137,53,347,347,135,381,391,186,690,183,126,376,317,259,259,126,317,159,380,37,380,37,37,37,380,317,126,380,37,37,126,37,259,288
5138,53,347,347,326,75,179,682,543,676,555,555,78,356,395,78,157,356,103,40,78,306,395,375,157,381,329,157,115,157,375,115,115,356
5139,53,347,347,241,513,347,540,23,281,19,309,147,339,79,79,130,162,339,339,346,339,339,339,339,303,339,339,303,339,303,339,339,339
5140,53,347,347,678,362,647,543,182,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
5141,53,347,347,147,556,26,396,111,111,239,641,239,220,220,111,111,280,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
5142,53,347,347,155,366,295,216,385,131,174,130,149,148,131,131,102,148,148,339,339,303,339,339,339,339,130,339,339,339,339,339,339,339
5143,53,347,347,276,0,383,383,287,33,180,25,377,29,234,234,120,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
5144,53,347,7,222,5,794,281,257,78,339,53,257,346,148,148,364,297,148,53,148,148,148,148,148,148,148,148,23,148,148,148,148,148
5145,53,347,347,41,131,719,43,32,132,348,506,262,262,272,170,129,77,57,77,77,57,101,57,57,383,57,101,383,101,101,272,272,272
5146,53,347,347,506,138,85,138,138,85,151,298,155,155,155,151,74,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
5147,53,347,347,25,730,510,400,264,297,310,93,93,93,93,23,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
5148,53,347,347,274,370,719,64,31,252,14,60,10,145,374,374,374,374,197,374,374,374,374,374,374,374,10,374,337,371,374,374,374,10
5149,53,28,166,256,135,322,574,630,7,185,387,373,387,250,287,250,250,96,289,373,373,14,140,68,33,33,55,33,33,229,68,68,229
5150,53,347,347,712,236,365,123,318,21,182,159,285,349,207,168,194,381,381,133,133,133,285,133,285,148,148,148,148,97,4,393,393,223
5151,53,347,347,510,729,195,391,356,694,771,555,391,391,391,40,306,729,306,75,391,75,306,351,306,495,391,495,495,391,286,391,391,391
5152,53,347,347,548,489,511,116,379,156,68,83,135,121,214,92,389,310,92,24,92,130,389,325,130,130,389,389,130,130,194,211,211,130
5153,53,347,347,165,381,769,159,13,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,314,241,314,241,241,241,241,241,241
5154,53,347,347,208,388,578,334,186,179,388,353,223,275,275,158,158,158,158,158,158,158,158,158,158,158,158,158,158,186,158,158,158,158
5155,44,754,101,317,148,455,434,690,376,376,38,305,305,317,305,126,74,690,305,126,397,126,126,305,317,126,126,305,173,126,305,126,126
5156,53,180,114,394,262,311,154,359,17,359,74,138,229,151,154,359,299,154,359,63,359,63,63,154,154,359,154,154,154,154,154,154,85
5157,53,347,347,618,337,387,154,221,374,326,1,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326
5158,53,91,223,808,576,528,31,349,319,161,381,314,263,103,377,377,377,377,314,4,251,251,4,4,4,53,263,251,251,251,251,40,251
5159,53,28,347,577,713,148,43,43,43,43,556,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
5160,53,347,347,167,210,390,37,356,103,248,109,182,41,41,41,136,61,313,399,399,319,400,399,385,385,385,385,355,355,385,385,385,355
5161,53,347,347,762,273,592,638,413,481,493,658,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368
5162,382,738,69,737,88,88,280,111,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
5163,53,347,347,188,755,272,13,219,308,161,462,195,195,14,218,195,14,195,195,195,286,195,14,195,195,195,195,195,195,195,195,195,195
5164,53,347,347,396,95,491,352,802,474,630,798,68,536,304,110,211,110,110,110,110,110,759,211,759,211,110,48,110,110,110,48,48,48
5165,53,347,347,159,488,84,293,159,219,293,345,123,333,345,123,123,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
5166,53,347,347,247,25,418,17,155,316,7,132,132,132,235,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
5167,53,347,347,682,109,97,489,23,156,202,91,295,22,75,260,260,260,188,188,366,188,188,329,366,366,366,366,366,366,366,366,366,366
5168,53,347,347,6,233,388,325,31,7,198,83,383,401,340,337,10,383,383,267,137,279,176,401,401,401,137,137,137,137,137,137,137,64
5169,53,347,347,70,10,500,9,172,69,311,138,311,311,17,324,17,17,17,276,246,17,17,17,17,17,17,17,17,155,311,17,17,17
5170,53,347,347,66,66,509,6,66,66,66,358,66,137,333,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5171,53,602,334,130,370,662,387,245,6,379,31,35,184,351,184,353,297,297,166,84,325,7,7,7,297,7,7,7,7,166,166,166,166
5172,53,347,347,249,328,162,748,179,22,294,174,400,223,162,223,162,162,381,162,162,162,162,339,339,162,162,162,162,162,162,162,162,162
5173,53,347,347,126,234,302,69,370,332,389,371,77,33,55,229,371,371,55,371,55,108,363,71,371,108,62,62,62,371,363,119,371,371
5174,366,420,41,372,329,243,147,366,312,260,237,23,23,312,23,312,312,312,354,312,312,312,312,312,312,312,312,312,312,312,237,237,312
5175,53,347,347,668,642,413,192,462,365,18,376,233,259,183,233,233,345,183,183,183,183,183,183,183,183,183,284,183,183,393,336,369,156
5176,53,347,347,333,175,245,10,371,96,84,65,31,392,106,252,371,371,210,371,210,192,192,192,192,192,371,192,210,192,192,371,192,192
5177,53,347,347,255,793,753,88,174,12,70,339,346,346,231,102,231,231,91,91,231,231,231,231,231,231,231,231,231,231,231,231,231,231
5178,53,347,347,114,654,506,467,641,193,401,271,332,271,374,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401
5179,53,428,71,243,190,326,269,84,158,24,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
5180,53,638,102,32,416,693,742,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
5181,53,347,347,140,704,686,154,311,55,217,302,9,9,9,9,9,302,9,9,55,9,9,217,9,9,9,9,9,9,9,9,9,9
5182,53,28,347,256,584,389,590,129,401,69,320,305,397,402,320,320,276,320,397,397,397,320,397,320,397,320,397,397,397,397,397,397,397
5183,53,347,347,130,130,346,539,130,303,7,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
5184,53,347,347,377,794,794,295,295,48,13,313,222,4,74,5,5,211,211,211,230,211,593,211,13,114,211,211,142,160,142,321,160,230
5185,53,140,347,170,353,329,102,75,78,309,213,364,147,147,147,273,263,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147
5186,53,347,347,180,263,591,303,100,3,356,45,45,45,45,313,45,394,45,52,52,108,108,271,45,45,45,45,108,45,45,347,45,45
5187,53,87,38,354,499,717,211,347,96,71,101,101,137,137,137,137,137,186,186,137,137,137,137,137,137,137,50,137,137,137,137,137,137
5188,53,347,347,109,59,99,78,66,53,136,388,44,44,335,72,88,88,5,336,319,388,551,319,319,319,319,319,319,243,319,243,243,243
5189,53,347,347,281,406,689,7,384,495,238,459,705,705,705,790,368,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
5190,53,347,347,686,439,424,678,322,373,681,373,506,387,249,771,771,501,501,54,54,54,54,10,54,210,54,54,54,54,54,210,54,54
5191,153,284,284,539,385,110,210,209,253,69,186,221,284,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
5192,53,347,347,184,720,129,129,387,135,224,166,121,149,121,166,228,391,166,228,325,213,220,185,213,98,213,213,213,213,213,213,213,213
5193,53,347,347,72,403,301,4,74,333,4,146,403,44,403,133,133,133,333,385,5,5,133,183,5,196,403,403,5,403,403,403,403,403
5194,53,325,230,671,512,235,28,467,83,325,325,325,325,325,325,325,121,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325
5195,53,347,347,724,10,797,775,638,651,166,610,83,166,213,235,132,32,235,659,659,659,185,659,389,659,7,659,659,659,7,659,7,659
5196,53,347,347,84,618,637,334,262,121,121,340,340,340,340,340,370,340,340,340,19,340,340,340,340,340,340,340,340,340,340,340,340,340
5197,53,347,347,395,9,608,79,387,289,401,76,365,379,7,106,205,130,71,240,387,187,187,387,71,279,387,129,180,387,279,401,387,387
5198,53,347,347,480,20,186,386,387,3,40,252,252,284,363,363,49,140,263,94,372,94,3,189,363,363,4,189,189,285,363,363,3,270
5199,53,576,399,507,552,124,387,739,101,266,72,72,167,402,244,244,244,233,233,233,233,233,233,244,244,244,244,233,233,233,244,233,233
5200,53,468,359,233,416,177,797,647,103,399,41,182,182,182,182,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
5201,53,347,347,380,619,111,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
5202,53,347,347,435,0,282,55,209,85,154,302,154,154,154,154,154,85,204,154,154,85,154,154,154,154,154,154,85,85,299,154,154,85
5203,53,347,347,784,733,518,125,206,100,347,26,166,216,216,216,216,216,216,723,216,303,216,405,216,216,216,216,216,216,216,216,216,216
5204,288,549,273,135,403,157,273,540,194,216,53,148,58,256,148,53,395,364,303,303,148,346,318,148,148,148,148,148,148,364,148,148,148
5205,213,86,149,496,746,773,195,109,280,366,543,80,103,194,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,21,80
5206,53,347,347,485,477,616,523,478,656,596,603,603,647,211,211,211,211,211,811,580,580,211,211,675,580,763,211,763,211,211,211,211,211
5207,53,347,347,248,85,579,89,351,22,295,400,59,400,109,59,327,104,104,104,427,109,789,398,104,327,327,327,699,327,327,310,327,510
5208,345,263,104,389,338,758,145,139,134,115,367,15,216,15,143,15,203,203,134,273,203,134,203,342,342,342,134,134,273,134,134,134,134
5209,53,347,347,293,730,333,329,241,78,218,333,41,44,335,13,403,403,356,13,13,399,403,403,403,403,403,196,403,196,196,196,196,196
5210,53,347,347,274,523,392,88,6,404,49,170,170,170,170,65,65,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
5211,53,347,347,443,520,435,54,331,217,284,17,320,320,214,331,331,244,46,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
5212,53,249,773,806,437,452,132,369,140,101,379,189,34,229,63,189,269,252,252,252,252,57,252,34,57,57,57,252,101,57,57,57,57
5213,53,25,221,213,115,177,36,385,364,78,207,162,5,44,195,196,44,41,159,194,335,734,218,285,159,115,115,159,342,159,159,356,159
5214,53,347,347,287,169,96,730,321,644,36,192,382,195,195,382,150,95,100,274,95,36,95,95,274,274,274,274,36,274,258,274,274,274
5215,53,347,347,154,149,334,70,349,257,257,328,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381
5216,53,347,347,87,371,272,425,104,50,291,217,229,101,117,117,80,117,186,117,117,117,158,159,254,242,21,21,117,113,117,159,117,117
5217,53,347,347,103,194,390,191,753,560,335,403,333,333,335,159,335,333,333,333,351,196,333,196,233,351,351,351,351,351,351,86,351,196
5218,53,347,347,110,321,4,745,321,321,128,356,390,283,134,283,177,36,36,36,100,35,238,177,36,36,177,264,647,115,264,128,647,382
5219,53,347,347,778,681,126,11,337,10,106,192,10,10,337,267,267,337,371,371,337,371,371,371,371,337,371,371,371,371,371,371,371,371
