ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40
1126,614,519,89,32,210,387,224,210,210,210,210,285,210,334,519,658,795,630,334,630,519,379,630,379,129,379,256,269,379,379,659,379,658,678,379,379,630,166,630,323,379
1127,330,766,159,353,387,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379
1128,3,553,797,343,14,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307
1129,545,432,276,138,754,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307
1130,746,317,476,5,309,367,328,327,274,328,248,274,274,517,159,307,274,656,83,83,274,307,367,274,7,267,78,307,307,274,307,307,360,307,274,274,307,208,274,100,274
1131,776,66,49,102,136,70,70,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1132,158,104,381,245,323,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1133,10,60,98,723,479,479,32,20,20,20,20,20,20,20,20,20,20,502,20,20,20,20,20,20,351,20,20,303,351,20,20,20,351,20,98,20,351,20,20,20,20
1134,543,369,755,394,135,352,135,279,163,163,163,163,163,163,163,163,299,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,266,163,266,163,163,163
1135,477,786,160,317,288,313,587,316,313,145,313,313,313,313,313,313,313,313,313,313,14,313,145,313,313,313,163,313,313,313,313,163,313,313,313,313,313,313,313,313,313
1136,66,7,299,311,324,394,17,163,299,163,163,163,163,163,171,151,163,174,163,141,171,163,174,174,163,174,174,163,174,163,163,174,163,163,174,174,163,276,174,163,171
1137,166,74,320,392,210,337,271,197,389,313,401,108,108,108,198,108,344,198,198,344,198,198,401,198,77,313,198,77,104,267,267,267,77,267,69,108,267,92,198,198,198
1138,174,500,502,365,679,110,271,204,198,198,198,92,198,198,198,198,198,198,198,344,198,198,344,198,401,236,401,92,198,198,401,198,56,262,401,262,10,262,198,198,198
1139,565,358,277,145,222,353,145,145,259,45,84,45,45,45,269,4,45,108,322,45,322,253,253,45,45,45,45,45,322,45,45,45,358,253,320,45,45,377,45,358,377
1140,383,221,229,374,337,117,344,344,344,795,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
1141,482,715,498,199,77,666,666,204,204,154,344,344,204,154,344,344,344,344,344,344,344,344,204,344,344,344,344,344,344,344,344,344,344,344,344,344,344,204,344,344,744
1142,252,568,718,138,204,204,666,197,652,344,802,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
1143,165,15,330,53,23,140,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1144,377,149,329,329,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1145,784,162,364,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1146,351,132,322,121,10,77,10,10,32,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,187,210,210,210,210,210,210
1147,237,689,558,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
1148,541,104,193,193,340,165,33,519,210,193,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,187,210,210,210,210,210,210,210
1149,417,285,604,375,318,375,157,306,157,94,115,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
1150,635,400,775,603,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
1151,778,133,214,745,5,336,162,123,123,123,123,89,403,403,403,403,403,403,94,403,403,403,363,123,403,403,403,403,403,94,77,403,403,223,403,403,403,403,403,403,403
1152,211,803,752,690,211,114,236,73,106,73,73,73,73,73,73,73,73,73,73,73,390,215,73,73,73,73,73,73,73,73,73,73,253,73,177,73,73,73,252,73,73
1153,675,1,319,4,289,289,14,239,287,287,363,73,287,73,73,287,73,73,73,287,73,287,73,34,73,73,287,34,363,55,73,73,73,73,290,73,73,287,34,106,73
1154,375,661,335,29,287,287,73,34,7,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
1155,502,721,389,112,162,162,403,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162
1156,653,401,326,3,115,115,115,115,115,403,123,403,403,354,385,403,385,123,351,634,162,634,385,148,335,634,335,335,162,162,634,335,634,159,162,385,82,82,592,592,335
1157,185,700,515,295,257,257,162,231,162,162,162,59,162,162,162,162,162,162,59,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162
1158,806,474,690,690,380,380,160,288,456,94,304,288,288,288,402,37,288,403,403,288,288,403,288,288,288,288,303,288,380,288,288,288,288,288,288,288,288,288,288,288,288
1159,487,177,114,330,330,690,338,160,160,313,146,403,146,288,288,288,353,288,288,288,288,288,288,288,288,288,288,288,288,37,288,288,288,288,288,288,288,288,288,288,288
1160,576,177,72,107,376,376,18,44,97,259,97,376,376,97,97,288,288,390,288,288,288,125,288,288,288,288,288,288,288,288,288,288,87,288,288,288,288,288,288,288,288
1161,316,223,362,161,103,58,103,161,103,103,103,103,58,103,103,58,58,58,58,58,58,58,58,58,58,58,103,58,58,207,58,58,58,58,58,58,103,58,58,103,58
1162,551,329,231,776,255,265,255,366,58,60,58,58,58,19,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
1163,533,168,353,443,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
1164,319,754,311,332,233,266,137,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
1165,511,418,402,126,278,278,278,266,808,266,266,266,266,266,266,266,266,266,266,153,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
1166,72,773,69,137,280,266,137,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
1167,707,180,10,282,62,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299
1168,623,252,387,401,299,25,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299
1169,688,569,238,369,299,215,299,299,369,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299
1170,493,11,31,111,25,229,229,140,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
1171,413,672,406,98,98,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
1172,591,697,344,249,713,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
1173,152,75,106,21,313,250,386,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313
1174,177,356,355,551,434,367,551,469,469,469,469,469,469,469,469,469,313,469,469,313,313,181,444,313,469,244,313,205,469,189,313,16,46,671,244,683,786,189,244,189,129
1175,382,382,720,110,165,165,165,165,382,783,104,783,382,313,313,313,313,0,313,313,313,313,313,313,313,313,320,89,313,783,313,313,313,313,142,313,313,313,308,313,210
1176,604,157,127,572,251,95,251,745,342,143,607,143,258,258,607,258,115,258,258,258,258,258,258,258,258,258,258,258,143,258,258,390,258,258,258,258,258,258,258,258,258
1177,474,174,241,308,308,390,174,258,258,583,258,143,143,143,258,258,258,258,258,258,258,258,258,258,249,258,258,258,258,258,258,258,387,258,258,258,258,258,258,258,258
1178,19,35,448,319,115,115,115,399,258,258,258,336,258,258,258,258,258,258,258,177,258,258,258,258,258,258,274,258,258,258,258,258,290,188,258,258,258,309,258,258,258
1179,619,650,121,312,64,310,158,164,206,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164
1180,247,485,158,234,309,158,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164
1181,790,293,84,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164
1182,560,384,111,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
1183,592,113,80,117,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
1184,592,100,229,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
1185,802,777,805,649,177,177,177,177,657,177,800,620,548,134,682,134,572,134,134,134,134,134,387,134,15,134,434,710,572,134,548,134,548,806,569,572,710,620,177,134,702
1186,762,400,139,95,203,134,139,139,203,134,203,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,342,134,134,134,134
1187,745,185,594,491,584,499,134,134,203,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,342,134,134,134,273
1188,66,126,293,126,305,305,402,305,402,305,305,305,305,305,305,305,305,305,305,305,305,402,305,305,305,305,305,305,305,403,305,305,305,66,305,317,305,402,305,305,402
1189,225,402,123,397,320,317,397,126,69,126,5,305,305,305,305,305,17,305,305,305,305,305,305,305,305,305,305,402,305,305,402,305,305,305,305,305,305,305,305,305,402
1190,382,506,345,168,168,305,305,305,13,305,305,305,305,354,168,305,305,259,305,305,305,305,305,305,66,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305
1191,375,501,805,65,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
1192,119,309,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
1193,513,393,612,66,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
1194,705,70,664,19,237,237,237,190,190,190,190,190,190,190,190,175,190,190,190,190,190,190,102,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
1195,758,457,241,179,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
1196,196,505,140,161,319,190,191,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
1197,255,162,807,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
1198,581,257,458,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
1199,32,742,714,30,165,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
1200,416,485,68,379,690,84,107,173,338,373,114,18,18,373,373,18,173,66,18,18,18,18,66,196,45,18,355,181,18,18,114,221,181,114,181,181,18,181,18,181,18
1201,773,578,690,729,17,87,288,87,18,168,18,18,142,18,18,21,142,204,18,55,18,18,377,18,66,284,107,55,55,21,153,18,55,18,377,55,55,204,18,18,107
1202,71,586,335,363,27,87,168,18,18,18,18,18,18,18,18,18,18,18,18,168,18,18,18,18,18,168,18,18,18,18,729,168,18,18,377,18,117,61,18,18,18
1203,10,262,208,709,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
1204,71,529,187,383,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
1205,693,89,142,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
1206,107,60,214,247,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
1207,237,363,154,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
1208,638,364,387,25,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
1209,400,123,157,356,333,333,66,66,676,676,676,676,676,790,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,676,196,196,196,196,196,196,333,196,196,196,196
1210,494,77,802,731,553,173,211,222,222,421,660,660,297,253,297,660,351,196,297,394,196,678,333,590,196,351,227,678,167,114,553,196,65,333,397,196,65,114,65,20,345
1211,170,28,570,362,572,107,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,107,196,196,196,196,196,196,196,196,196,196,196
1212,285,159,251,251,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1213,573,102,290,301,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1214,66,66,4,66,183,44,403,133,44,44,44,44,133,133,44,44,136,133,44,133,133,44,44,44,133,44,44,133,133,44,66,44,44,44,44,44,44,44,44,44,44
1215,458,413,322,37,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317
1216,691,411,259,317,317,141,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317
1217,747,302,246,288,400,317,293,293,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317
1218,105,399,327,159,339,393,222,222,66,196,162,181,196,181,196,196,196,196,196,196,403,196,196,196,709,222,160,196,222,123,196,196,196,160,196,196,222,196,66,288,196
1219,145,175,259,631,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
1220,294,469,284,90,272,215,332,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
1221,338,141,20,800,339,339,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
1222,292,158,199,138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1223,463,134,537,432,132,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
1224,593,739,343,132,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
1225,121,383,295,346,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
1226,319,391,289,289,289,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,326,250,250,250,250
1227,141,237,310,260,139,80,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
1228,226,397,387,192,171,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
1229,320,370,652,298,83,185,118,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
1230,487,805,549,339,179,223,342,223,368,800,211,194,179,211,194,368,223,194,577,800,129,194,194,577,194,179,194,218,194,129,194,211,179,368,194,194,129,129,750,368,92
1231,196,177,179,171,179,187,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366
1232,590,463,253,351,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286
1233,593,9,440,77,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
1234,287,383,263,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
1235,56,285,197,262,52,52,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
1236,686,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1237,762,811,683,398,275,398,191,398,364,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,192,398,192,398,398,398,398,398,398,269
1238,105,68,287,78,68,192,68,273,68,68,68,68,68,68,111,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,367,68,68,68,493,367,367
1239,103,53,175,319,319,319,257,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
1240,617,273,702,100,321,177,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
1241,399,693,139,301,301,179,335,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179
1242,659,71,383,170,229,229,388,239,152,377,377,234,377,377,377,377,105,240,152,105,377,377,377,105,377,377,377,229,105,377,377,240,377,105,29,29,229,105,105,377,377
1243,744,696,333,385,86,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
1244,355,393,694,157,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
1245,533,811,361,132,132,132,132,295,295,22,22,102,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1246,382,545,680,119,133,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335
1247,206,291,396,59,206,403,206,403,244,403,206,206,345,403,206,206,345,403,44,403,403,222,123,403,345,123,403,345,345,403,403,403,403,403,403,380,403,403,403,403,403
1248,252,157,742,86,794,99,87,285,140,351,647,647,142,794,259,399,71,194,794,393,794,794,253,194,794,36,398,794,128,36,194,321,353,194,194,194,142,194,194,647,398
1249,460,78,351,41,435,393,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
