ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37
1989,6510,2708,3093,2605,1403,2635,3265,2666,2635,1391,816,1391,1391,320,320,2666,3265,320,1391,1391,1391,303,320,303,1520,1391,1391,303,3265,2810,320,320,1391,2715,2810,320,2810,2373
1990,5391,4515,7006,1821,355,1912,2489,91,785,839,785,3177,289,3177,3177,2544,2710,2801,2544,5575,2544,2544,2544,2544,2544,2544,209,209,209,2544,2544,2710,2710,2710,2055,2710,1308,1325
1991,170,4515,6741,1321,1953,1912,1489,91,91,2829,734,1835,734,734,2829,300,734,2829,734,1449,734,1976,2720,1011,2720,1976,1074,1835,734,734,1074,317,734,734,1750,1976,1074,734
1992,948,4118,3828,6060,2449,1460,12,1483,12,1883,12,12,2277,12,12,2277,12,12,2277,2277,2277,2277,2277,2277,4515,2277,2277,2277,1039,2277,2277,2277,2277,2277,2277,2277,2277,2277
1993,170,782,15,1984,3111,1849,3298,2055,956,909,1511,833,2961,2417,1780,2386,1511,23,833,3106,3106,638,638,833,2783,2965,656,23,1270,1094,2041,477,554,3477,2783,2288,2068,2783
1994,5098,2708,5518,7051,311,2913,6842,1609,6743,1982,1982,6743,236,6743,6743,6743,6743,6743,3424,2633,6743,6743,3424,3437,3424,6158,6158,1200,3032,2841,6158,3424,3453,1145,6158,6158,6158,6158
1995,6598,3289,1129,41,6404,3817,3222,1502,1865,5368,957,4751,957,5569,596,870,1782,1782,2774,1620,1024,1782,37,5663,870,1792,2263,3209,2774,2090,2774,2657,1792,4562,2774,2774,2684,3346
1996,170,2848,645,2663,355,1345,3274,2239,2647,766,1981,2512,3466,152,1017,1720,1981,1981,2193,3165,2429,1981,3437,2429,2806,2127,1169,1373,654,2670,1017,1169,339,2670,2670,2670,20,935
1997,2062,2848,2394,1984,1403,2780,2248,3518,1173,1462,1173,1173,1453,1445,990,1445,1445,1173,1445,1194,548,1173,1173,1173,1194,356,1194,3405,1590,1590,3154,1590,3154,1590,3154,3154,1847,3154
1998,2062,3504,1888,1984,510,2470,1161,6814,2470,2470,2470,2004,1130,417,3482,2324,132,2470,132,132,417,2327,132,2324,2470,2327,2327,2470,1161,213,213,2327,2327,132,1161,197,197,1161
1999,170,2848,703,1174,1231,1908,2165,671,2862,2862,2247,1025,1452,2247,2717,776,1135,1678,2717,619,1025,761,1135,619,2715,1135,886,2715,3220,3220,3220,1195,2249,1861,1289,886,3391,2236
2000,2940,2708,1250,7051,2590,5717,954,454,329,329,329,1684,5507,2394,383,1684,489,383,1475,1537,4917,918,383,4861,4861,3094,4861,3094,2325,1241,1017,918,3476,489,3094,1017,314,1742
2001,6510,2708,23,41,480,408,1030,1110,841,656,1889,1605,216,1985,1940,1758,1985,2366,2874,5440,5440,1040,5440,5440,3155,5440,3155,1627,1781,985,3155,2112,5440,2269,2269,1040,1016,2269
2002,6510,4681,6830,4150,2253,1439,367,5758,2087,636,2795,636,636,1749,1749,2564,240,2795,2724,2564,2724,2795,2724,2724,1688,1979,1688,2724,1688,1749,1688,1688,1795,636,1688,636,216,636
2003,6281,1882,6094,2798,3473,2368,950,868,553,1906,4951,505,1855,1735,1267,1855,2159,505,3201,1395,778,1395,1887,3201,505,505,505,505,505,505,505,505,505,505,2731,505,505,505
2004,170,4515,4069,2875,835,1458,2948,3224,43,2592,3224,1022,3224,2930,3224,1408,2912,4258,3224,1931,3224,1430,3224,1022,1022,1022,1022,1022,1022,1430,4258,1022,4258,3224,325,2089,4258,1602
2005,3556,6013,3484,2560,920,3098,2560,3231,2560,824,3441,3441,2804,3441,2804,1004,2804,3315,2804,3441,451,3441,3441,2804,2804,177,2804,2804,1474,2804,3441,2804,2289,2804,2289,1930,3441,2804
2006,6602,4272,703,41,355,5826,6834,5371,1989,596,596,5816,6760,596,596,596,596,1048,4813,2547,2547,2547,6885,6834,6885,6126,4479,2547,6126,6834,6885,5133,2547,6373,6098,5816,2547,5749
2007,6281,3373,6094,1809,2338,410,2732,3062,2339,9,410,915,663,1706,887,937,701,213,2821,213,701,2638,9,2862,9,915,2798,2798,3982,342,915,342,506,2798,1063,2823,2798,663
2008,170,6408,703,1821,3,3399,1398,2091,2512,2091,2512,2512,1213,2762,3042,3042,1172,472,1172,1211,1172,1082,1383,3316,1211,1211,2762,1211,339,764,20,6129,20,1017,3467,1017,2762,2762
2009,948,4272,4069,2131,1120,948,44,967,1293,1804,904,926,3075,1578,1084,2035,904,1084,1794,1847,2035,1847,1794,3118,1794,1794,1794,3118,1794,1794,527,527,1794,1794,1794,3405,1794,527
2010,6598,6013,6094,2798,413,2671,341,225,874,1076,874,3293,2191,3293,584,2191,2191,707,728,2191,341,341,341,341,2637,341,341,341,341,2191,341,341,1694,2191,2352,1554,2191,2309
2011,170,4515,4719,4442,5233,5320,4194,6270,1991,5468,5468,5468,5468,5468,4649,2226,4285,5468,6838,4285,5021,4349,5468,5103,6838,4448,4229,5650,6557,5468,5468,6838,5383,4051,6838,4303,4051,4642
2012,1218,4960,597,229,575,3030,3274,5396,1252,763,1991,1258,1832,2368,3177,3051,3033,3033,438,3033,820,2368,959,1227,2392,3051,1227,5994,112,3371,828,2368,3051,3051,207,1227,1227,3051
2013,2062,782,5649,1984,575,2470,2107,581,2983,651,923,1165,748,393,466,748,1956,714,6750,2777,748,2014,1038,3246,3136,845,748,420,3136,3246,3136,393,3467,3246,2703,393,5419,2328
2014,6510,1330,644,2658,480,2913,2215,581,1691,1929,2785,3489,1363,1048,176,2157,2157,3489,2157,1194,3489,768,893,1455,768,3489,2157,2157,2919,1455,3766,2157,3489,1098,2157,1363,2157,6300
2015,3073,4272,4257,41,413,1729,781,458,3472,458,3472,3472,174,1032,174,174,174,341,268,268,352,341,530,2726,1722,2965,2965,341,341,174,341,3458,174,5840,341,174,1880,1891
2016,948,2848,4249,7051,6928,6159,4954,6814,4368,1675,111,5067,4074,3386,3386,1675,3386,644,3386,3386,3386,111,158,1227,111,158,3386,3386,111,1579,111,6079,111,3386,4074,111,111,6300
2017,6602,3100,3004,48,413,238,2374,494,494,494,506,2738,588,506,2030,506,506,1735,506,506,506,506,506,2512,2333,6290,506,506,506,506,506,3182,506,506,506,506,494,2030
2018,6598,5291,644,41,1691,968,2440,704,931,943,1402,1192,1256,1482,607,3247,881,885,1976,1981,831,1308,3275,2328,2328,2328,3275,3275,3275,3275,732,2328,3275,3275,4718,885,3275,3275
2019,170,4515,1399,549,2338,2606,1054,6814,6,1919,1919,1695,2509,2509,1780,2261,2261,1919,1780,2679,1780,2679,1780,1780,1622,1780,2965,852,1622,2261,2679,894,2679,852,1622,623,2679,2414
2020,170,6886,703,1837,354,448,1999,1579,3393,781,560,518,2741,2783,720,707,707,707,707,3379,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,707,3243,3243,707,3243
2021,170,4118,4719,549,2338,1769,1660,3381,613,1224,277,277,4408,2990,497,776,1710,2912,2040,2040,2912,2990,1471,2912,2912,2912,2912,2912,2912,2912,2912,2912,2990,2912,2912,1471,1471,2912
2022,6281,3373,3545,41,901,2427,3032,547,385,2924,2411,2411,385,2411,385,1278,2184,2070,617,6775,2070,5820,617,1308,462,5507,1278,1308,617,462,111,1278,3286,462,617,1278,4173,1278
2023,6281,2708,3004,1498,1231,1789,1938,833,2219,1796,1796,1796,215,1318,1149,912,708,708,1149,1792,1318,341,1957,265,905,265,1149,708,1149,798,3300,1693,1792,265,1792,583,265,579
2024,170,3036,5294,2682,413,1912,3042,3042,1208,5528,684,684,3065,2218,1874,5107,1276,546,1874,2663,1874,184,1874,3512,95,184,184,800,5386,863,3021,2374,1591,95,95,2909,546,3181
2025,1218,3036,4341,2682,413,1912,3167,2770,2579,3036,2311,3065,550,1582,2603,1953,1748,1805,2376,3512,1357,685,1357,3512,753,2374,2305,913,1357,2305,355,485,2957,3384,2121,3473,858,1891
2026,170,6886,1399,1837,1953,3007,19,2231,39,39,3348,1791,3348,3348,576,1962,1962,3348,5671,1726,3344,3448,1364,576,5972,2212,252,539,2212,2212,2542,1518,3334,539,1518,3334,1518,2462
2027,6382,2708,1250,2778,3262,4280,3878,1609,1431,504,1120,2747,2245,1561,1028,2065,3836,2983,3078,595,1953,2983,3078,6614,1953,1953,1845,1953,662,1953,1405,1953,3419,2259,199,1953,2463,3078
2028,170,4272,3484,2560,413,2603,6349,5371,5544,2547,2547,1411,3886,3886,2547,3886,6214,2547,2547,2547,2547,2547,2547,2547,2547,2547,6214,2547,6126,2547,2547,2547,2547,2547,2547,850,5186,2547
2029,1218,4760,6741,715,575,2242,7000,1486,3191,2892,1091,3136,1600,430,1091,1486,1486,2496,941,1486,2051,2392,736,1486,5507,2051,1486,2496,1325,2931,835,3177,1325,2931,2931,1486,1150,941
2030,2940,5695,1314,148,901,3368,2248,987,2297,3518,2519,457,1586,2150,348,1216,1586,348,348,348,348,348,348,348,348,348,348,348,348,348,3680,348,348,348,348,348,348,348
2031,6510,2708,6787,2875,1691,2747,2074,1758,2041,3281,1758,708,1282,2482,708,2924,2270,269,2390,2270,2216,1282,5072,3292,2924,2390,2390,2270,1022,5072,1022,2390,2176,171,1635,2176,1809,2176
2032,1218,4760,703,98,2836,2793,927,2717,3297,1171,2534,708,275,1502,2453,1502,2304,320,1236,888,2041,1197,320,1833,1833,1833,320,1416,1236,1236,1361,730,1361,755,755,1833,1833,1361
2033,1132,6814,3476,1984,1598,721,3797,4002,3129,2759,231,4688,4688,231,4688,231,4704,4704,231,4704,4055,4704,231,1174,1746,6280,4704,1468,4704,1746,4704,1174,3129,4704,4704,1174,231,231
2034,170,4931,4719,3526,2578,894,539,3439,553,2969,2657,2629,1289,1289,2825,1289,1504,2904,1289,3264,3383,3486,2825,426,1289,3486,3383,3383,3492,3264,3264,1523,426,3383,3486,426,2101,3486
2035,170,1414,3004,2198,1231,174,133,1781,3421,1110,2677,1695,708,1985,3354,3420,1985,2679,1985,2679,2679,2679,2795,2430,2843,2679,1985,852,226,2261,3443,458,3443,852,384,2679,1985,2530
2036,170,6034,703,48,366,92,520,2231,1889,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265
2037,170,6886,6094,170,2058,2615,2441,2928,2441,1413,1399,2441,1399,2441,1413,2304,2304,2795,1399,3207,2304,1399,2304,1399,1399,295,295,1399,295,2304,1399,295,1399,565,2441,295,1399,2304
2038,3556,4343,597,1821,1280,6062,3698,658,575,1077,2207,1732,2068,2068,1414,2316,37,1669,37,1669,1195,611,979,3430,1414,323,3102,2316,2316,1414,1598,3102,1753,3102,2316,3102,2217,3102
2039,170,748,1111,2682,2270,1198,1425,1425,1756,1756,20,3104,3326,3326,3326,3326,698,1072,1756,698,3326,2575,3326,3326,3326,1773,1773,1756,1756,1773,806,806,698,2575,806,698,806,2575
2040,170,4515,413,148,2834,2120,1016,80,3067,16,1342,3671,1146,4438,5472,5472,1561,1146,2874,2367,1146,1146,6146,1146,2498,6146,3392,6146,533,3207,6146,3039,3039,3325,6146,2625,3390,3207
2041,1218,6034,3723,958,920,1918,3150,1991,3115,1370,2166,1991,2016,3115,247,2016,1869,1869,1325,1869,2016,1869,110,2429,1869,1869,305,525,1869,305,2016,1345,3587,1185,305,525,1869,305
2042,948,2708,4719,1809,2162,2077,2077,1305,1983,2015,3049,749,1776,749,1944,1776,15,2378,1882,3099,1617,2562,1882,1882,1617,1617,1596,1596,3099,1882,1617,3031,1027,1615,3243,238,1882,1784
2043,170,6034,4680,1775,300,1596,2059,2028,1314,1596,139,2824,3794,1384,3384,5383,2824,3794,495,2824,2824,2824,3274,3794,2824,1172,2824,2555,1046,2812,2824,2824,2824,2824,1082,471,1707,1991
2044,170,4272,6830,549,2162,2843,125,2198,2261,3048,2261,2261,2261,125,773,2261,2261,3379,773,213,3366,2261,3423,213,1156,2261,2871,1617,3503,1110,410,915,1476,1973,410,238,3503,1593
2045,2940,1439,3292,2560,2666,2580,2213,208,492,492,3093,888,888,3347,2593,5068,1443,2247,2793,2593,3074,2416,567,2793,567,567,979,6885,584,1668,567,567,5404,2224,5404,979,567,584
2046,948,2708,5650,48,2338,2059,280,454,109,109,109,208,2741,93,93,1160,4799,1227,450,1227,2969,2105,2105,3024,4799,2105,2105,3444,2105,93,1227,1227,1160,3444,2135,4799,2158,3444
2047,111,6034,6094,720,474,4990,1995,3441,3407,2830,2830,3407,2830,1788,1788,2830,2830,1788,3407,2830,579,4083,2830,3407,3368,3407,1995,1153,1874,1874,579,1558,579,4850,159,722,579,1153
2048,170,4925,629,1821,2270,2942,2248,581,3200,1816,1059,1816,216,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816
2049,170,3100,703,1837,1176,2101,118,2101,2854,118,118,756,118,118,3809,756,756,2897,2897,3106,3293,39,2621,563,1156,2366,4269,1364,896,970,896,2969,2621,1776,4875,1854,1646,2621
2050,948,1350,3828,75,1120,173,3698,836,1529,305,2863,3489,2952,2952,1283,2952,3342,3942,3942,3342,2231,2555,3942,400,3342,3942,3942,2837,3148,3942,2981,2356,2252,1707,2020,2981,400,2981
2051,6510,2963,703,2560,835,1184,982,5613,2758,6302,1697,1796,1697,1697,1697,1697,1697,1697,1697,237,4989,6187,2518,6187,1697,1697,5466,1666,218,1705,3673,1697,2680,1705,5466,1602,1697,1697
2052,2062,3366,5434,3255,501,6635,3698,1229,1982,1280,2009,3343,5014,804,1849,1266,947,3399,829,1086,3174,814,3174,1849,768,1990,1266,768,1827,4563,1990,2987,1249,2883,1046,234,768,1328
2053,948,2708,6830,7051,3896,2882,644,1351,1351,1565,2125,1352,240,1226,1744,2742,2742,2742,2742,2742,2742,1057,2742,2742,2742,2742,2742,3838,6909,2742,2742,2742,1180,6909,6909,2742,1180,2742
2054,111,4925,5650,2663,420,1655,3404,1724,3408,3408,447,452,216,4000,283,671,6030,1735,2637,1735,1724,404,2685,2685,1612,184,2685,2685,2499,232,2685,1481,184,1349,472,2685,289,289
2055,5391,1438,3004,6971,6450,1918,2165,3846,1072,362,1991,1340,3368,4353,6867,1484,7055,1842,3638,273,273,526,3092,1383,5674,5576,526,2209,1443,55,2940,3208,3061,55,526,2529,2849,699
2056,5391,4272,703,2798,1176,917,3321,6359,4163,1892,5324,2223,1260,1803,64,2223,5180,2690,64,1399,1124,2095,2690,1124,5424,5424,1241,1124,2690,1843,2690,1124,1326,1326,1326,5424,5424,2690
2057,170,3504,421,1837,2553,1345,423,1579,384,3483,410,384,1896,506,2310,1896,2982,2205,384,384,384,384,990,384,875,3339,1130,2501,506,2503,3339,2205,3339,384,3339,3339,1263,132
2058,170,1438,7033,3272,1501,375,3167,331,3167,111,111,111,111,111,20,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,812,111,111,111,111,111
2059,1218,4925,4702,2699,1172,2704,782,2028,1284,879,879,2159,3043,879,2760,2404,2159,36,879,3606,879,36,2982,1941,879,2206,3132,3030,3606,879,879,879,2206,2206,2982,879,2206,1941
2060,170,3100,703,1498,2735,1908,2955,2947,2596,2072,2573,1216,2573,3464,166,1216,253,4429,1216,1216,3199,2922,253,2523,3334,486,1196,2306,2306,258,1196,657,2306,253,962,2306,725,253
2061,170,6886,6094,1978,2338,3753,978,1220,5241,1875,4719,5185,1828,2530,2875,776,2070,2070,5480,1490,612,2369,3201,2369,612,3305,2563,4082,2741,612,2679,1923,1490,422,612,1923,612,2343
2062,6172,4343,4875,170,683,4494,155,5806,155,1227,155,2677,155,155,3125,79,155,2161,2677,2161,2556,3471,2556,79,2161,3471,2556,155,1119,1484,1684,1684,3277,3125,3343,1119,818,240
2063,5391,1414,1100,1147,1231,1908,322,1799,19,1028,2676,1356,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2249,2298,2298
2064,1218,6034,1131,958,1014,1950,2655,1014,495,2392,1384,1384,495,3502,495,1775,495,495,495,920,438,495,1383,1383,2806,3476,495,2561,2080,3191,3321,2806,3321,2561,2080,383,1625,2010
2065,2062,4760,3723,170,448,3003,1161,1906,1906,61,620,1219,99,3115,3110,233,678,2999,233,207,3110,3120,1176,233,2100,233,3120,2848,233,233,3110,233,233,233,1238,363,233,235
2066,3556,5967,7006,170,1231,1918,3033,331,3891,1481,994,1916,1916,4637,1916,1916,1916,6158,1916,1916,855,855,1916,1916,3210,4637,3275,3275,1916,1916,6457,6457,6457,1916,1513,5788,3210,3275
2067,170,6034,7006,170,918,1458,3006,1609,1857,3373,596,3373,3373,2530,1129,2530,669,2530,210,669,2227,2687,2530,2530,2530,2530,669,2530,78,1658,78,3305,78,180,78,2530,3305,2530
2068,170,6886,2118,720,1279,2615,3007,1843,121,1892,576,2727,3096,467,3133,3492,2061,3096,2061,3492,3492,3492,3492,3492,1962,3492,3492,3096,3492,3096,2717,1843,3492,1843,2186,3492,2717,2717
2069,1218,6034,4305,1775,448,6431,495,3609,5732,53,828,828,495,1345,495,3384,495,4951,842,2030,460,3502,2030,2823,5633,2030,20,5633,112,5043,2030,897,1665,2030,2030,4074,1625,2030
2070,170,4515,3545,148,647,1729,1333,1413,1634,1413,1413,2148,1413,1413,1829,1909,4408,1829,2627,1100,2627,2627,2627,2627,2627,2627,1909,2627,2627,2627,2627,202,202,2627,2627,2627,2627,1499
2071,6602,4515,3545,170,3473,6431,778,1906,778,6752,2768,2699,3132,6752,553,553,3469,183,4317,3780,2768,5710,249,2101,1941,1941,1941,1941,5949,1941,183,5426,1477,423,1941,2768,3469,3469
2072,170,2848,645,1174,2590,709,2284,967,1678,5759,2547,1242,967,2547,2547,1678,6760,2547,2086,2547,2547,1250,2052,2547,4914,4914,2052,2547,2052,1250,2547,7056,2052,2052,1678,2052,2052,2052
2073,6510,2708,6830,7051,1231,6437,6691,6813,5172,1785,6032,5066,4359,4791,6032,628,628,6437,610,2908,345,345,2908,628,4260,3527,628,1376,628,12,916,3527,4260,2908,5895,4260,2908,4040
2074,170,6034,6094,170,2578,3049,2136,395,395,3340,3340,297,3340,3922,2718,1526,4993,2226,2999,1766,4993,2707,2707,4266,4266,2707,2707,2707,2707,36,4993,1674,2496,2707,1419,2707,2707,2707
2075,111,1882,1399,720,2433,2606,1815,3006,2863,1927,4128,1901,2135,2135,1901,1600,19,2135,2135,2414,19,327,2310,1622,430,430,2458,430,19,2935,2135,2135,1476,19,1622,3307,1286,202
2076,6510,2708,23,457,311,3839,876,547,1929,1929,3281,604,3048,1929,1443,1929,1929,1929,2427,2427,2427,2351,579,2427,2924,642,2427,1061,2427,2248,3463,1929,2427,1929,2297,2427,579,139
2077,170,2708,2394,3008,1403,6635,82,609,2270,609,3328,1634,609,1583,3238,609,1748,609,66,3039,274,1131,3039,66,2928,1357,68,66,692,66,68,3039,68,3144,806,849,281,798
2078,6510,4626,3545,1100,2974,2843,671,581,3157,1795,1034,1034,244,2282,1034,3156,1560,1034,1034,3157,1841,600,3157,3157,3157,642,2747,600,3157,1034,1275,1841,1275,6323,866,901,1946,1275
2079,6510,362,3093,1321,480,1403,1048,658,3374,10,2024,1984,2024,3154,1645,2416,3418,1095,1657,65,1024,1800,1657,1657,1752,320,310,65,65,965,418,2826,957,65,2826,2826,65,65
2080,6598,2096,1129,227,366,1458,3984,4407,1657,2532,153,2185,4002,2417,1028,3021,2166,2185,1290,2185,2185,2185,2185,2038,1095,2185,2185,5440,6941,4955,6280,656,2185,2185,1627,383,1180,2185
2081,170,4118,1100,1775,474,3183,1489,91,91,3158,1538,1538,1440,1725,1725,1046,1489,1665,1725,3419,1489,1489,1725,3289,5671,5671,1489,5671,3419,1665,1665,1685,1259,3289,1046,1489,5671,1665
2082,1218,3905,3967,1837,474,2355,1117,2069,2583,1134,2583,3356,1688,2985,2355,753,1361,1688,1925,1688,1925,3124,1357,1357,1357,3321,2069,2069,1357,3356,3356,1357,824,1357,2575,1925,2340,1361
2083,6281,4272,6094,7020,2275,1908,797,797,2538,1287,1287,1413,1413,1413,1413,2123,1114,6450,334,3128,1675,1676,3710,4983,1402,1158,2304,5082,3122,2651,2943,2040,2304,5879,5879,1676,2304,2304
2084,6602,6886,6094,715,1357,1918,2136,3632,3106,3464,3464,6725,1855,3464,166,1526,531,2690,467,1196,1935,2211,467,323,2690,166,2122,2122,3116,2885,3116,1674,166,1674,166,2690,166,3329
2085,170,2430,2118,1837,2058,1918,1052,974,2795,2795,1176,2957,2795,2092,2092,2092,1784,958,2725,1784,525,2957,1612,1613,2971,5468,2177,949,2483,5468,5468,5468,1784,5468,5468,2725,2483,3463
2086,5789,2708,5650,1966,835,1458,1633,2198,2860,3158,2798,1684,258,3417,881,1454,1454,1454,1454,1454,1454,881,657,657,657,881,881,657,657,657,657,657,2886,657,657,2325,657,657
2087,170,4447,4875,958,540,2942,2728,2259,2808,2749,4108,525,2444,525,784,1831,3445,1831,1831,2518,784,678,653,525,2971,2092,2092,2693,131,2092,1345,2092,525,2518,2092,1465,2518,3473
2088,170,4515,532,148,501,1320,781,2449,1452,2217,1452,2217,1452,1452,1452,1452,1025,1154,1024,1478,1452,1025,1452,1478,1452,1452,1478,2559,2559,2559,770,2559,770,367,3189,2559,367,1025
2089,948,4118,5386,1658,2836,1908,2165,321,296,801,2420,296,296,801,801,1909,296,801,1085,801,905,905,26,1380,801,1061,604,905,2217,3407,905,801,905,905,1061,2559,71,619
2090,6281,1330,2623,41,2242,2763,260,3466,2672,1209,2301,2301,2686,2301,2301,2301,2019,2301,2301,2131,2019,3408,2455,2374,3343,2391,3127,3343,2576,2458,2374,2374,2374,1560,2374,2909,2374,2374
2091,6281,2708,3004,41,433,1918,2009,1992,740,2496,2496,1086,1086,3523,1613,3144,746,2471,1437,1886,2051,800,1624,3523,1150,2328,3127,800,3523,2051,3248,800,2051,3248,3523,3409,3409,3409
2092,4533,4272,3004,2774,1231,92,1831,987,131,2905,2905,2905,2905,2905,290,2905,651,5027,5,2407,2905,1472,2905,2905,2311,2905,1472,1472,1472,1472,2905,1472,3710,2905,2905,2905,1883,2359
2093,3073,2096,5434,1351,3357,1343,2373,655,1055,978,2207,96,2974,978,1034,2340,1504,4293,2246,123,2915,2246,2246,2246,1272,1966,2246,2246,940,1034,2246,2246,2246,1966,2246,1966,3180,584
2094,170,4626,703,2875,835,1458,1231,1483,12,6989,12,12,2277,12,2277,2277,1311,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277
2095,6598,4965,1129,1821,198,2587,82,1052,1371,1371,1319,112,2769,281,1319,1731,1969,281,281,404,281,3408,1319,3237,404,3103,76,3237,3368,3103,3237,76,76,3237,2360,1745,281,76
2096,170,6408,2505,148,1120,2050,2954,660,2262,4559,5141,5141,2996,1350,1350,2262,2262,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1895,1350,1350,1350,1350,1350,1350,1350,1350
2097,6598,3366,1129,41,556,1926,3032,4996,1559,1559,782,1516,3466,1559,2184,3051,3033,3033,3033,213,3033,2562,3051,1240,3051,2411,2009,1369,3051,2501,3051,2411,3051,1596,562,3278,710,5464
2098,170,4864,1111,1837,2836,2641,2827,80,985,174,1408,8,561,1461,2239,1161,1161,1161,1396,1396,1161,1161,1161,1161,1161,533,1747,1396,316,1161,3377,1396,3091,1116,3091,1396,1396,1161
2099,170,2848,353,2131,885,2635,1128,2215,2295,6768,6264,1128,1128,2411,1411,776,2444,1740,1740,1392,965,1740,722,2678,567,4559,3501,3501,2316,1512,3032,659,2678,659,659,659,45,6719
2100,170,2468,2118,2061,1231,1460,769,52,2172,2736,2423,888,1957,2061,4057,888,2061,583,1957,2061,2061,3073,3073,1899,26,3073,3073,3209,3492,3073,979,3199,3073,3073,3073,3073,3073,3073
2101,170,4515,703,172,307,2783,2279,1709,492,1403,3438,2606,2820,2427,1403,1278,2606,1403,2671,773,816,499,3143,1389,2671,728,1680,492,2671,3143,499,773,326,1287,1287,773,1287,773
2102,111,6886,703,170,2058,917,202,2267,202,1676,2267,202,2775,202,202,1275,327,1275,327,1361,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1854,1275,1275,1275,1275,1275,1275
2103,6598,3373,2166,41,2242,1615,322,1091,1490,1490,774,1490,1490,3464,1490,3263,1490,4693,1490,56,56,1490,1490,774,1490,3263,3263,1374,3263,318,3284,779,3087,3087,3284,3263,576,3263
2104,170,4515,1399,1984,1403,1789,352,1796,1796,3220,2559,1796,598,2514,2718,3160,186,598,1796,296,1796,1307,2344,705,177,167,2344,2543,2543,961,1861,1544,2225,2344,1289,2559,2344,770
2105,111,5695,597,1821,2248,2631,1082,655,383,510,3222,3386,3222,3222,1104,3222,3222,3222,3222,3222,3222,3222,3222,3222,3222,2403,3222,3222,3222,3222,2403,3222,2403,1587,1518,5529,2156,1518
