ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62
4589,59,59,59,162,59,283,658,39,98,238,279,64,314,221,182,314,368,368,167,106,106,106,315,188,365,315,88,106,139,106,259,217,259,259,283,283,283,106,259,218,259,197,283,283,106,106,259,106,106,406,106,283,106,283,106,106,106,106,116,106,283,106,218
4590,59,113,231,59,712,875,32,542,231,67,113,350,278,187,203,109,17,361,389,297,105,194,46,297,194,113,194,17,46,46,203,46,194,266,46,194,194,194,46,194,212,194,194,194,220,194,194,194,194,304,194,194,194,46,220,180,194,194,180,194,220,194,211
4591,59,212,285,40,99,204,413,99,615,826,575,377,871,618,594,594,871,548,871,664,696,229,377,752,548,531,538,549,575,178,852,229,555,461,548,679,679,535,871,566,858,857,868,520,538,730,871,105,548,105,105,858,101,477,758,848,871,862,679,858,862,862,862
4592,759,426,99,162,313,73,404,124,259,330,345,254,51,140,84,233,233,362,233,405,233,233,233,233,233,44,233,362,65,233,65,233,233,233,233,233,233,65,362,233,233,65,233,65,65,65,233,233,362,233,233,233,233,233,233,45,65,233,233,233,233,233,233
4593,373,209,285,114,59,176,51,577,101,664,101,820,18,378,18,785,399,791,868,395,399,101,292,6,241,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
4594,59,59,59,99,181,139,338,20,7,138,181,368,49,39,168,316,210,354,365,49,354,365,25,365,286,31,286,365,274,25,230,365,282,230,230,224,14,224,26,282,282,282,169,230,224,169,230,354,230,354,354,230,230,188,354,188,188,434,230,188,169,225,354
4595,59,59,59,359,59,55,375,648,11,766,259,370,370,188,368,73,273,173,77,412,73,368,804,368,412,814,82,814,368,412,368,412,368,814,412,412,368,176,814,368,412,814,284,368,412,368,412,284,412,284,284,412,368,368,814,284,81,412,412,368,368,368,284
4596,162,59,59,35,372,143,559,384,79,79,58,58,151,287,141,141,363,428,363,435,435,348,336,348,348,435,58,287,336,348,348,59,336,348,348,348,348,348,348,336,348,348,348,143,348,336,423,423,336,348,336,336,423,59,423,423,423,336,423,423,423,348,336
4597,59,59,99,59,99,765,199,520,363,252,137,355,152,79,361,143,174,435,421,428,281,322,258,281,121,236,258,239,258,58,58,155,155,155,311,58,135,255,421,421,135,58,58,421,255,252,252,252,252,135,255,361,252,252,58,255,19,58,255,252,252,255,252
4598,381,238,168,288,99,196,101,780,76,698,101,378,226,391,92,396,396,391,391,292,222,167,92,101,101,101,413,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
4599,221,361,317,424,213,86,307,105,268,65,76,154,404,404,268,268,268,298,268,404,84,433,433,84,254,89,102,89,89,84,89,102,433,433,89,89,154,89,102,89,433,89,102,433,89,433,433,89,89,89,89,89,433,433,89,89,254,89,89,433,254,89,433
4600,35,591,32,59,338,67,847,779,826,377,253,377,113,377,377,377,412,377,377,377,349,13,377,186,250,377,377,377,56,377,377,205,415,377,226,377,377,377,12,377,377,377,377,377,400,204,47,204,250,377,47,377,377,377,377,47,377,377,377,377,377,47,377
4601,59,59,59,59,99,846,408,138,106,117,4,341,282,49,326,49,57,74,128,117,117,117,244,384,384,128,49,384,117,384,326,384,326,73,75,384,326,128,326,128,326,326,352,326,326,326,326,326,326,326,326,326,73,326,326,128,326,326,326,326,326,326,326
4602,59,59,99,59,54,431,129,69,238,138,344,370,261,20,138,388,64,271,214,138,369,347,214,64,260,369,369,161,42,237,193,138,144,144,237,260,64,237,64,237,237,237,237,237,237,237,237,237,237,260,237,237,179,237,237,179,238,179,237,237,237,237,237
4603,259,548,596,59,493,411,159,214,416,8,382,368,82,306,132,415,172,32,5,172,292,191,167,110,222,245,159,245,437,175,364,110,110,222,110,110,222,306,222,172,110,38,144,110,245,156,110,144,222,144,144,364,144,5,144,110,181,144,144,156,156,364,288
4604,59,59,59,99,99,731,223,363,336,59,131,58,59,59,71,122,122,122,122,121,58,257,296,257,252,257,296,257,421,355,355,296,296,258,257,296,355,355,143,421,296,258,421,258,59,421,258,258,258,59,421,257,296,258,274,274,355,258,421,257,143,421,257
4605,99,300,59,187,99,713,847,440,231,281,331,59,152,287,143,281,281,281,257,122,348,151,355,355,281,281,281,59,281,281,281,281,281,281,122,281,281,281,281,281,281,54,281,281,281,281,281,281,281,155,155,281,281,281,281,155,281,155,225,281,281,281,281
4606,59,59,59,99,59,154,654,261,760,18,23,575,233,99,313,205,246,344,246,69,392,51,344,39,344,344,405,344,406,344,221,406,406,405,405,406,406,221,405,406,205,344,344,406,221,221,344,221,221,205,205,221,406,221,406,406,344,344,344,406,344,344,406
4607,514,99,59,59,162,571,830,373,24,70,25,159,253,114,179,178,235,39,315,315,286,139,315,178,315,315,315,315,315,315,315,315,315,315,315,315,315,315,369,315,315,315,315,315,315,315,315,315,315,315,315,193,315,193,315,315,315,315,315,315,315,315,315
4608,258,401,353,49,382,42,211,518,436,408,551,804,412,748,377,142,519,101,292,156,105,793,265,793,5,105,265,775,548,551,609,548,793,609,523,546,292,668,812,668,265,426,395,546,523,546,265,546,546,546,395,546,395,668,523,546,546,265,546,229,546,395,395
4609,297,59,59,16,138,203,650,252,818,523,296,294,113,156,382,373,162,159,159,194,55,55,373,208,364,379,350,389,403,127,433,379,127,42,379,389,379,42,379,389,379,306,379,379,379,379,379,403,379,164,379,369,389,389,389,306,379,369,369,379,369,369,379
4610,99,59,59,59,326,323,571,781,586,173,72,306,73,75,267,75,325,267,267,151,326,75,117,57,57,325,151,151,352,151,151,325,326,128,326,384,326,366,117,384,151,151,117,325,326,326,384,57,326,326,326,49,366,326,366,326,326,151,326,49,49,117,366
4611,59,59,59,59,99,272,685,135,422,296,319,402,225,156,358,32,381,126,299,290,202,107,202,251,198,93,169,198,169,198,169,169,198,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,234,169,169,169,169,169,169,169,169,169,169,169
4612,121,628,363,867,210,170,148,121,270,384,357,58,131,71,390,252,71,361,35,309,309,361,26,361,143,363,309,363,363,357,357,143,363,143,174,143,363,202,348,363,363,287,363,363,363,363,363,363,363,421,287,363,421,363,363,363,363,363,59,336,287,363,287
4613,380,402,141,324,202,103,498,555,24,331,264,50,159,85,95,380,422,260,43,380,382,380,380,422,380,32,380,232,43,380,264,422,288,380,288,253,288,380,288,380,380,422,95,380,380,380,288,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,288
4614,381,90,370,78,144,620,568,39,339,244,244,151,128,401,365,401,188,75,365,106,315,106,178,178,372,90,178,90,178,90,89,315,315,123,372,53,90,123,89,53,315,315,90,90,90,90,90,90,315,90,90,90,90,90,90,90,90,90,90,90,90,90,90
4615,59,59,99,59,162,556,689,477,212,399,317,276,88,307,353,254,405,317,249,76,310,65,65,209,310,429,1,195,415,310,195,345,310,212,212,310,310,310,310,310,310,310,411,411,429,310,212,310,51,51,212,310,212,212,212,310,212,212,212,212,212,310,212
4616,518,45,324,59,99,106,629,280,32,159,173,64,347,416,644,308,427,113,129,191,416,349,344,344,205,416,344,344,111,262,416,344,344,349,99,205,99,349,205,349,429,262,262,99,99,262,429,349,349,349,262,349,99,349,349,349,349,349,262,349,262,262,262
4617,401,285,166,162,59,41,41,220,66,187,239,71,280,363,136,423,41,190,187,187,272,187,41,187,190,41,187,190,41,41,41,41,187,190,41,41,190,187,41,41,190,190,41,190,190,187,190,190,190,187,190,187,190,190,190,190,190,41,190,41,190,41,41
4618,326,48,271,201,279,297,720,8,392,326,339,334,267,267,117,267,117,117,117,117,117,128,117,117,128,215,215,325,117,215,325,108,341,75,128,325,298,325,325,128,128,128,117,108,108,128,108,215,75,215,215,108,128,75,75,75,108,325,325,75,75,108,128
4619,99,162,59,294,99,176,316,347,138,181,372,400,129,291,4,45,372,200,4,200,4,4,4,4,4,4,4,200,4,39,4,200,4,4,200,4,4,4,4,140,200,4,4,4,4,4,4,4,140,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4620,645,188,176,215,373,130,17,296,216,34,228,423,10,190,83,425,320,425,320,320,35,27,425,287,320,425,34,192,66,34,34,425,425,320,27,425,363,425,425,425,425,425,425,35,425,424,425,35,425,425,425,424,425,83,424,35,174,424,348,425,35,83,35
4621,59,59,59,99,99,39,439,632,797,668,634,222,198,383,437,284,308,39,415,262,377,349,349,349,420,259,349,349,349,391,429,349,429,429,205,344,205,406,111,111,429,429,344,406,262,429,391,406,349,344,205,349,406,406,205,344,406,349,344,406,429,344,406
4622,181,144,99,212,59,553,624,516,601,229,255,294,278,278,80,264,389,27,379,157,127,373,202,127,350,127,379,350,109,389,389,208,350,379,350,389,389,379,109,208,389,208,389,389,350,389,389,208,389,389,164,350,127,379,389,389,127,389,389,127,389,164,389
4623,238,162,162,777,316,360,67,407,66,717,66,67,295,67,67,435,435,435,252,54,125,125,435,54,435,435,60,60,435,435,435,60,60,26,60,435,60,60,60,60,60,60,60,60,60,60,60,60,435,60,60,435,60,26,435,60,435,60,60,60,435,435,60
4624,35,66,779,430,110,223,10,636,593,66,320,208,17,174,174,407,34,407,34,320,17,27,27,27,10,27,27,27,17,10,10,17,66,10,10,17,10,10,10,10,17,66,17,17,17,10,27,27,17,17,17,17,17,17,17,17,17,17,27,17,17,17,17
4625,59,59,59,99,59,176,666,139,347,388,347,347,365,347,251,144,40,40,290,271,290,91,347,290,290,290,290,290,290,290,98,290,290,290,290,138,240,179,290,290,179,290,290,260,240,290,290,290,290,260,290,290,290,290,290,290,290,290,290,290,290,290,290
4626,59,59,59,59,59,817,174,26,160,428,58,357,66,361,257,121,424,79,143,58,143,252,257,158,296,252,428,435,428,336,160,231,428,428,158,428,231,158,428,158,428,158,428,26,428,428,435,428,158,428,158,428,428,26,58,428,158,26,26,26,428,428,402
4627,151,491,461,722,450,489,620,599,273,263,192,266,19,431,139,290,95,202,156,380,210,261,38,260,370,261,70,207,64,8,144,156,8,367,367,271,150,156,367,70,156,367,8,243,261,261,40,144,8,64,261,261,64,144,367,144,64,161,290,161,144,42,85
4628,421,130,251,406,324,418,143,305,359,225,361,22,252,289,363,136,359,143,423,126,359,275,190,187,423,289,423,41,357,359,79,423,423,223,22,148,190,160,190,22,309,22,309,423,351,160,148,423,423,423,423,22,121,190,423,359,423,423,423,423,190,357,424
4629,99,59,59,59,693,233,330,101,462,579,752,497,469,124,769,738,722,722,868,722,664,788,485,101,452,469,101,474,101,461,101,664,101,469,101,101,474,101,101,474,101,101,101,664,101,101,101,101,416,101,101,47,101,416,101,101,101,101,416,101,101,101,416
4630,59,59,59,308,158,784,190,155,275,58,336,79,152,287,428,336,336,390,143,54,390,348,59,348,79,421,59,336,336,143,336,348,355,59,143,143,143,355,421,143,143,423,143,143,59,336,423,357,423,357,421,357,143,336,336,421,423,423,143,143,143,425,336
4631,321,77,649,555,393,70,514,394,199,49,75,360,377,68,283,373,273,26,113,35,342,211,211,199,350,185,363,29,29,389,225,185,296,273,174,113,113,185,274,29,29,258,113,274,185,185,29,29,185,185,185,35,185,29,29,29,185,29,29,29,185,29,185
4632,238,25,371,303,188,399,797,259,6,138,391,372,175,37,159,222,238,238,222,241,241,261,394,394,92,237,92,261,70,237,238,92,261,92,237,70,238,238,110,237,238,92,144,237,237,238,261,238,237,237,261,261,237,437,110,238,237,237,237,237,237,370,237
4633,99,59,59,59,59,171,124,226,167,262,752,237,92,308,111,62,92,393,204,204,62,378,92,279,8,393,92,393,393,393,92,393,393,289,393,226,219,219,393,393,393,393,289,92,237,237,92,92,92,393,92,92,393,92,92,393,393,92,393,393,92,393,393
4634,111,48,99,59,739,667,382,777,58,26,94,359,258,24,72,72,72,384,384,384,366,151,225,72,366,366,225,151,151,225,384,225,366,384,366,366,225,366,366,151,366,384,151,366,384,384,384,366,366,384,384,384,384,384,384,384,366,366,366,366,366,151,366
4635,59,298,59,99,99,99,218,234,374,337,265,179,198,32,231,169,169,150,422,130,422,375,319,272,272,272,86,107,367,272,422,86,107,107,107,422,253,247,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107
4636,305,50,322,423,353,32,553,441,857,223,272,29,322,190,77,309,87,332,79,423,423,423,275,357,423,357,423,187,423,190,79,79,126,79,423,143,423,79,351,143,348,423,143,423,423,423,423,423,423,423,143,351,143,421,143,423,336,79,423,143,423,423,351
4637,59,59,59,59,59,33,351,351,187,211,350,253,192,71,361,87,22,223,239,423,79,136,423,160,421,390,71,309,26,26,79,71,402,71,26,71,79,71,311,165,26,148,71,390,357,160,160,421,160,148,148,148,351,148,160,148,160,160,311,357,160,160,160
4638,59,59,59,59,99,233,237,292,250,246,205,213,99,321,47,284,233,321,61,61,61,197,323,313,313,45,385,45,419,197,45,84,11,84,323,84,362,362,45,45,433,133,84,84,84,84,385,397,362,313,362,133,313,397,313,313,140,313,133,133,362,313,397
4639,59,59,59,99,99,436,70,517,81,319,135,39,300,315,381,135,90,315,315,315,339,139,315,315,90,99,221,368,221,51,42,53,315,42,90,42,186,389,90,42,25,164,315,315,315,25,90,389,25,164,164,25,90,164,25,315,164,42,389,164,315,315,389
4640,645,252,72,430,431,136,658,436,381,159,319,436,367,290,422,155,422,359,359,240,2,319,359,91,19,86,375,383,360,359,371,319,240,359,91,382,86,359,347,359,371,335,150,150,150,367,359,367,367,359,150,86,367,367,367,367,150,367,367,367,367,367,187
4641,359,247,53,201,408,408,749,724,824,423,228,232,95,297,208,41,109,380,481,157,481,203,677,408,272,426,361,170,203,192,408,294,408,408,408,408,408,408,408,408,408,263,408,408,127,408,408,408,408,408,292,408,408,229,426,408,408,229,408,229,408,408,408
4642,59,84,99,59,162,272,609,639,256,415,43,370,306,85,175,19,427,178,431,212,431,395,431,50,43,373,306,95,156,156,373,5,253,2,156,306,202,5,199,5,5,46,95,253,5,5,95,285,5,95,202,5,253,253,19,19,95,5,253,5,253,367,382
4643,99,59,59,59,99,365,418,204,222,204,404,283,404,404,433,404,268,404,404,318,404,267,404,108,404,404,404,298,404,404,334,404,267,404,267,267,318,267,267,404,318,267,267,404,267,267,318,267,404,404,404,318,404,267,267,404,404,404,267,404,404,404,267
4644,59,59,59,59,59,337,674,368,599,224,41,169,32,252,422,86,422,367,367,335,179,179,422,335,422,32,207,32,422,337,422,422,422,422,422,422,107,247,422,207,398,422,247,247,422,247,380,247,107,422,398,247,380,422,380,247,337,380,337,337,337,253,337
4645,59,59,59,99,99,362,225,176,210,3,24,303,366,258,257,171,72,141,270,116,295,258,252,252,281,258,281,270,270,281,270,304,281,281,281,270,58,281,270,281,281,281,252,281,252,281,270,155,281,281,270,252,270,252,270,270,281,252,252,270,270,270,155
4646,400,5,99,171,144,621,198,83,520,202,202,322,383,93,423,2,187,179,333,290,299,337,86,333,150,32,126,126,126,382,382,126,93,305,272,239,239,333,333,272,423,272,68,239,359,382,22,247,359,22,22,22,359,359,359,22,359,382,22,359,187,68,253
4647,99,59,99,124,291,806,399,181,144,271,253,144,318,403,234,42,176,808,113,42,273,176,368,68,77,118,412,268,77,323,323,268,283,403,42,258,258,125,90,125,377,377,90,350,403,350,350,350,696,696,90,350,350,696,296,164,350,350,403,350,125,125,90
4648,59,59,59,59,99,158,357,319,34,305,93,136,423,211,374,252,376,309,199,63,148,434,63,148,361,421,389,239,77,304,349,311,122,46,135,349,19,402,158,311,46,434,402,46,194,46,46,434,434,434,434,231,46,434,434,46,46,46,46,252,402,252,46
4649,369,59,21,279,144,393,670,37,112,279,393,261,161,62,213,393,219,62,62,62,92,332,20,393,332,332,193,332,393,62,393,393,393,393,393,92,393,62,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,413,393,393,393,393,393,393
4650,402,213,426,257,384,190,368,93,72,385,422,190,24,223,272,126,272,22,126,24,190,190,190,190,190,190,126,190,272,190,190,190,190,126,190,107,271,190,190,107,190,190,126,190,190,190,272,187,190,223,190,190,187,190,187,190,187,107,187,272,190,187,187
4651,59,59,59,59,306,648,26,236,14,165,239,266,231,122,371,122,199,324,350,90,139,315,286,178,90,178,178,90,283,178,178,300,182,139,139,139,139,139,3,139,99,3,139,139,139,139,139,139,139,139,139,139,139,139,373,139,139,139,88,88,139,139,139
4652,59,59,162,59,144,175,80,295,375,381,194,266,296,306,6,186,99,256,33,368,176,162,368,284,368,368,368,176,81,176,368,176,176,176,176,176,176,176,162,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,218,176,176,176,162,106
4653,59,59,59,59,59,18,564,194,366,318,251,139,244,300,37,178,197,116,197,55,197,181,365,375,315,406,197,381,246,406,381,217,381,246,246,68,381,246,246,339,5,246,300,68,339,217,5,178,300,68,246,68,68,68,68,246,68,246,339,68,381,221,339
4654,59,59,99,59,144,292,131,542,211,266,379,423,272,127,255,148,382,275,187,239,66,46,379,361,136,239,395,379,87,390,41,361,376,35,131,424,87,309,309,131,131,131,131,131,305,395,131,35,131,174,131,131,395,265,35,131,131,131,131,131,131,395,131
4655,59,59,59,99,59,264,582,71,351,590,695,617,483,416,80,278,278,208,278,278,97,97,97,97,97,278,97,97,97,97,97,41,41,408,97,97,408,41,278,278,408,97,97,408,408,408,87,97,97,97,97,278,278,97,97,97,97,97,97,97,97,97,278
4656,59,59,59,99,144,170,580,74,215,220,2,123,381,431,179,266,159,358,98,98,265,19,24,385,385,7,367,86,24,31,271,86,179,93,86,31,86,86,436,198,86,86,179,179,86,86,93,86,382,86,86,436,375,86,86,86,86,86,86,86,375,375,375
4657,59,59,59,59,59,467,398,297,37,269,370,338,42,32,243,144,55,427,376,55,129,394,55,414,198,175,203,214,394,241,175,394,238,181,308,238,181,144,414,414,394,414,175,414,175,414,248,414,175,175,119,243,85,376,30,175,242,119,308,175,376,85,175
4658,59,99,59,59,256,246,247,181,138,200,88,247,347,369,114,98,413,98,161,163,413,163,163,413,163,163,163,98,163,413,238,163,163,163,200,163,163,163,62,413,163,200,163,413,200,332,302,163,163,62,413,413,332,332,413,163,200,332,332,332,413,62,332
4659,59,59,59,59,385,138,385,474,124,385,405,226,344,385,291,250,385,45,385,385,406,385,246,406,406,385,140,406,397,406,406,385,385,385,406,397,385,385,385,45,385,385,385,385,385,385,45,385,385,385,6,385,385,385,385,385,385,385,385,385,385,385,385
4660,59,59,59,59,302,272,167,492,329,318,276,277,12,245,399,147,399,167,531,396,396,245,308,396,308,396,399,396,399,396,396,399,396,396,399,396,399,396,399,399,399,396,399,396,396,396,396,399,396,396,396,399,399,396,308,308,396,396,399,399,308,399,399
4661,770,236,300,53,54,696,194,32,353,120,119,15,167,18,226,349,181,313,396,162,186,420,523,186,284,186,205,186,377,186,90,186,186,186,696,186,164,164,377,186,127,127,90,90,127,90,164,186,186,186,127,186,127,164,403,696,127,377,127,90,164,186,186
4662,216,761,463,162,359,484,359,160,54,3,223,356,190,359,223,272,359,190,190,272,359,91,305,223,91,223,223,126,22,22,22,22,22,22,91,22,91,359,351,359,359,22,359,22,22,359,359,22,22,359,359,359,22,359,22,359,22,22,22,22,22,22,359
4663,99,298,11,59,252,404,514,295,85,72,368,256,125,3,340,326,188,90,94,365,3,188,3,188,3,3,3,365,283,188,235,188,365,235,188,365,365,365,188,3,365,300,365,365,188,314,365,234,234,234,235,188,365,234,365,314,234,235,365,314,314,188,365
4664,150,401,59,338,296,446,66,130,287,374,83,823,16,320,320,320,27,34,83,320,83,27,17,34,34,17,190,407,425,190,425,34,34,190,425,17,425,425,425,66,190,174,363,425,66,34,34,425,66,17,425,174,363,425,174,66,425,66,66,66,425,27,17
4665,59,59,59,59,418,98,406,181,215,178,134,110,260,144,375,145,431,375,375,347,251,347,375,237,290,347,367,290,347,179,290,290,347,347,436,290,347,347,347,347,251,251,347,347,347,347,347,347,347,98,347,347,347,98,98,347,98,98,98,98,98,98,347
4666,59,59,59,59,68,287,815,231,211,71,122,305,155,122,252,71,59,59,152,257,59,59,59,257,252,59,59,59,59,59,225,225,59,59,59,59,257,59,59,257,59,225,59,59,421,59,59,59,59,258,59,59,296,59,59,59,257,258,59,59,59,59,59
4667,59,59,59,59,59,15,298,627,339,91,381,3,19,185,358,135,93,299,169,98,93,159,422,7,8,7,107,179,8,145,85,85,253,135,273,273,359,273,7,202,64,261,367,253,382,290,150,40,382,253,7,91,150,306,335,271,86,271,150,382,375,382,382
4668,59,99,59,59,162,143,87,295,612,255,127,122,356,63,169,160,371,3,22,287,63,331,135,305,24,24,24,22,22,305,35,22,296,296,287,287,77,305,77,305,77,77,305,305,305,287,424,305,305,305,305,305,395,305,77,305,305,35,395,305,305,299,305
4669,59,59,99,162,99,124,344,474,89,344,172,172,18,222,124,172,175,124,172,124,398,172,62,338,387,110,398,110,124,124,62,124,124,124,124,124,124,124,124,124,124,124,124,124,398,124,398,124,124,124,124,124,124,124,124,124,124,124,398,124,124,124,124
4670,382,264,570,229,393,870,636,10,41,239,58,148,253,211,240,333,202,86,343,431,375,150,240,343,150,93,210,431,32,2,86,299,2,382,24,86,240,8,86,150,382,422,150,335,253,382,150,375,382,382,367,382,64,382,382,382,64,382,306,367,367,253,253
