ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8
3633,6462,59,898,917,2377,2903,1309,2933,291
3634,6815,59,3209,90,419,1233,2263,2347,1289
3635,6768,2910,1919,2230,1495,3407,730,138,291
3636,6815,3989,1795,2413,3763,1069,4359,2724,1452
3637,1261,2371,1529,75,2167,2497,1071,2020,1707
3638,6815,2431,2597,2431,2377,2790,986,1646,291
3639,6815,1865,1710,2230,419,1233,2263,2764,2172
3640,6768,2892,3019,1169,2214,116,2319,3251,1107
3641,6815,258,90,2210,2719,5023,4274,5915,1452
3642,6768,2431,2891,3348,235,1985,1018,1062,1289
3643,6768,2431,90,2210,1179,2790,3326,1124,3515
3644,6768,1975,2891,731,5270,1798,2025,3369,550
3645,6768,2431,2597,619,419,1833,2955,138,3515
3646,6768,2772,1582,2210,1935,3326,3326,3190,3463
3647,6768,2910,1477,2210,1298,1268,1878,3207,1315
3648,6462,1538,475,1894,2328,1745,986,3190,1571
3649,6768,2146,282,2536,2978,3407,2855,1303,1571
3650,6462,837,2991,3254,3132,3287,2674,3050,2824
3651,1261,1538,1918,239,2328,2496,3136,2977,298
3652,6768,258,1189,2210,2839,1745,2674,3251,1939
3653,6768,2431,90,2210,1298,1985,1878,3207,1341
3654,6768,2146,832,2879,2237,2111,840,3120,1736
3655,1261,95,716,3319,1162,1948,1878,163,516
3656,6815,59,296,477,598,1233,3348,3348,1289
3657,1261,1538,3019,474,2812,3287,1479,2812,3165
3658,6768,552,1651,2649,1443,3407,3022,2208,1289
3659,6462,59,2891,239,239,220,1612,485,2746
3660,6768,743,393,917,2068,3589,1878,1101,3227
3661,6768,601,3492,2388,1231,1507,3201,1474,1452
3662,6768,2146,1819,2536,2978,3407,3458,2830,747
3663,1261,432,3019,3360,2991,1321,2674,2892,742
3664,6768,2431,296,3417,2377,773,1309,174,291
3665,6768,1975,2952,2444,525,1484,2351,471,3034
3666,1261,1975,2092,3365,2895,1251,2674,1319,1624
3667,6768,432,1368,3365,3399,3117,2487,1731,3034
3668,6768,3613,2596,4677,1299,1599,5740,1355,2039
3669,6815,3989,1923,2413,696,636,3753,1979,1452
3670,6768,3289,2444,1303,2812,2055,2351,1303,3144
3671,1261,33,3019,2789,1842,3162,1878,1113,2435
3672,6462,837,1656,1801,249,1381,1199,2310,2031
3673,1261,59,1727,917,735,282,2303,504,327
3674,6462,2431,2236,2300,2068,3472,2236,926,1525
3675,6462,3289,716,930,1848,649,2350,3439,2959
3676,6768,1558,5027,722,143,1460,1924,3369,550
3677,6768,2431,1919,1022,165,2043,1878,1377,3292
3678,6768,898,296,3417,2377,182,59,59,1780
3679,6815,59,2891,797,1913,334,875,1471,1736
3680,6768,3613,2996,917,2068,3589,2236,716,2584
3681,6768,2910,1535,2230,307,2034,1878,3383,1315
3682,6768,2146,1340,2210,598,213,655,437,2318
3683,6768,2431,2736,2230,1179,2790,960,2208,291
3684,6768,2935,1031,3398,2377,1985,2374,1646,327
3685,6768,1975,848,1769,1809,1745,1511,1066,327
3686,6815,59,1676,917,737,2914,1878,2933,2479
3687,6768,59,2891,797,1913,334,1366,1390,322
3688,6768,2431,1512,2210,1298,2034,1878,324,1315
3689,6768,1286,3419,1259,648,3472,3136,3013,2302
3690,6462,2910,2571,3254,2395,3287,3508,442,249
3691,6768,2431,1395,1395,137,1233,455,1390,3515
3692,6462,2333,2617,3360,2895,1017,2351,2429,3063
3693,1261,432,3127,1234,2349,3117,594,3134,3034
3694,6462,3289,2996,3472,2236,3472,2236,926,1794
3695,6768,837,3019,3019,235,3287,807,3397,3397
3696,6462,2431,296,3348,2559,1233,2263,2764,1289
3697,6768,2333,3,474,2812,1017,2829,2572,3063
3698,6462,3613,2295,3254,218,1381,2303,1801,1736
3699,6768,2772,2996,714,2236,2497,739,3345,967
3700,6768,3613,1148,2413,1299,1985,5740,1471,2283
3701,6768,2146,2545,3254,2237,1889,2036,3387,2031
3702,6768,2637,90,2230,1179,2034,1878,681,2479
3703,6815,1474,832,2534,1247,1233,1474,1474,1558
3704,6462,2333,3,3360,653,1948,1470,2977,3144
3705,1261,1538,475,917,423,1726,1878,2310,2320
3706,6768,2910,2444,3254,2578,1837,807,2043,2863
3707,6768,3909,2596,3254,1646,3321,1878,2287,2479
3708,6768,2910,1535,3254,2237,2043,2036,933,2863
3709,6768,2892,1461,153,2066,644,2066,142,642
3710,6768,2910,2902,1378,977,2902,2818,2892,291
3711,6768,59,1656,2914,1091,2055,1878,2283,2283
3712,6815,59,2295,2210,2680,1381,1878,2892,2922
3713,6768,837,2891,153,249,106,152,1126,3439
3714,1261,1538,3,923,249,1718,1612,611,1052
3715,6815,2222,1547,714,1678,1989,2192,6014,2547
3716,6768,2431,2597,3417,2377,1919,2377,138,291
3717,6768,59,1395,90,419,1233,1395,2208,3515
3718,6768,3289,724,923,2839,2694,1479,3371,3165
3719,6768,180,109,314,2812,3287,314,3029,3424
3720,6768,2146,832,722,137,1460,2263,2764,137
3721,1261,3289,3,790,2839,790,3136,611,3430
3722,6768,837,109,1717,3397,3287,3244,225,3397
3723,6768,432,393,6635,2873,3162,1878,3657,483
3724,6768,837,3019,3254,3132,3287,2694,3452,1793
3725,1261,1538,1990,239,2328,1773,2557,255,291
3726,6768,2222,2952,2953,1231,1989,3093,2334,3528
3727,6768,2930,3045,2210,321,213,560,2100,1664
3728,1261,3289,1148,62,1091,4494,5740,5772,5740
3729,1261,4361,234,3360,1014,1017,2429,2429,3063
3730,6768,59,978,2953,3016,472,1878,1130,3227
3731,6462,2621,2493,3091,1913,1913,2674,736,291
3732,6768,2910,1466,2230,1179,3472,2300,2673,291
3733,1261,432,1251,3365,2895,1251,2396,2977,1107
3734,6768,3289,2394,1369,2812,3287,2351,2892,742
3735,6768,2146,296,1390,1231,1460,1474,1474,1231
3736,6462,2431,1977,2230,1179,2034,1878,2904,291
3737,6768,1865,888,722,1231,1460,2263,1474,3153
3738,6815,837,1919,756,1842,2737,1497,3029,2435
3739,6768,604,1795,2210,2236,2774,2224,2035,967
3740,6768,2146,832,3280,143,276,2568,3369,550
3741,6768,2910,3163,3254,3387,3287,2374,3387,1793
3742,6768,1558,3527,5386,5227,6624,6989,5397,4515
3743,6462,898,848,526,921,1633,3348,3348,2466
3744,6815,1865,848,797,1913,1254,79,79,291
3745,6815,1975,1918,797,1913,1460,2025,3369,1524
3746,6768,898,3419,2914,249,2828,655,2380,1341
3747,6462,1975,921,2932,249,3122,2992,667,322
3748,6768,2371,3127,1349,1555,3117,1470,2977,3144
3749,6768,1975,3303,2953,2301,3407,2222,2301,642
3750,6815,2431,3477,756,662,2118,59,1147,327
3751,6815,59,296,3417,2377,773,773,1623,1780
3752,6768,432,3,3360,2895,935,1479,3029,742
3753,6815,2935,2597,619,419,1233,2717,138,3515
3754,6768,3075,2505,3345,2167,2397,2751,156,967
3755,6462,5357,2547,2210,5340,1795,3753,1979,2017
3756,6768,33,1709,782,2873,3162,1878,1130,3227
3757,6768,33,2860,1634,591,3287,2674,1212,3165
3758,6768,2910,1656,1579,218,1381,1878,1801,1452
3759,6768,2431,848,3091,1913,2055,2674,667,291
3760,6768,2431,296,3417,2377,518,1752,2326,2041
3761,6768,1975,2616,2953,3180,70,2222,2616,2498
3762,6768,2431,296,3417,2377,2199,2300,1646,291
3763,6815,1558,3053,437,321,1889,2917,2100,286
3764,6768,432,2444,3360,2895,3274,2674,3029,1885
3765,6768,59,978,1801,249,3422,655,1764,1341
3766,6462,1975,2575,2210,3079,282,282,606,282
3767,6768,6,2444,3254,2812,3287,2351,3029,1793
3768,6768,2047,1919,2879,1298,2111,1599,1130,1341
3769,6768,2146,1303,3280,2773,276,1505,3369,3034
3770,6768,2823,3127,2953,2406,3522,1878,1040,3063
3771,6768,2146,1303,3280,2773,787,1505,3369,3034
3772,6768,59,921,797,921,1985,3348,1623,1289
3773,6815,1865,2597,2230,419,2111,3201,1377,1899
3774,6768,1975,3492,1894,2040,1484,2222,1101,2498
3775,6768,1865,1710,619,419,2111,2263,1471,1899
3776,6768,837,2891,2879,1091,1985,1599,1803,2318
3777,6768,2910,3019,314,2214,3287,2674,3029,742
3778,6815,1474,1395,2625,137,1233,215,1638,1822
3779,6462,59,2575,917,2328,698,672,420,291
3780,1261,2910,2571,585,249,1238,1878,442,72
3781,6768,1006,2891,136,1872,3287,3508,3452,1793
3782,6815,327,2545,3254,1872,3287,1633,1265,3165
3783,6768,1975,1547,2580,2140,480,2192,1232,3528
3784,1261,3613,1368,3360,3257,1251,2396,1017,1107
3785,6768,4002,2952,6440,2894,282,2014,2182,1315
3786,1261,2333,2704,3360,653,1251,2674,3013,2710
3787,6768,3347,2996,2167,2167,2361,739,2002,1794
3788,6815,1865,1148,3178,6146,2111,1599,3383,1341
3789,1261,2333,3,3360,2895,2214,2674,1346,3063
3790,6768,2910,1977,3254,165,2043,2036,2043,1686
3791,6768,59,1642,2210,921,2574,3340,2379,3400
3792,6768,2047,363,2210,1935,2198,560,1694,327
3793,6768,2431,3477,3417,662,2476,59,343,1780
3794,6815,1558,5027,722,1239,1460,1474,473,1558
3795,6768,2935,1547,2167,2167,2361,1586,1232,3358
3796,6768,2910,2444,2210,2839,1896,676,1997,649
3797,1261,1538,1422,239,2328,2496,3136,2977,1052
3798,1261,2333,3019,474,423,2760,1479,3216,2760
3799,6768,2146,2344,2879,165,492,1128,2326,2495
3800,6815,898,2891,2932,2335,1795,2958,2651,2385
3801,6815,1558,3045,237,2978,3407,2483,2616,291
3802,6768,1715,1923,1100,2825,1233,1807,11,2756
3803,6768,59,3477,3417,921,773,1780,1147,1780
3804,6768,2598,2505,172,2167,223,2751,2020,3358
3805,6768,59,1642,2210,598,1633,3440,1130,327
3806,6815,1558,2344,2879,2530,1233,2771,1471,1558
3807,6768,2146,952,3280,143,276,1890,3369,550
3808,6768,2146,296,2210,1935,2574,560,2379,1664
3809,6768,3156,1795,2210,299,604,2924,2651,2924
3810,6462,2910,2444,1369,2352,2163,2374,685,412
3811,6768,2431,296,886,2836,1233,1833,1380,2469
3812,6768,2892,2444,2210,2068,3162,1878,3207,291
3813,6768,837,1477,2135,1842,2737,1878,1164,2435
3814,6815,601,3045,619,977,1275,986,2616,291
3815,6815,601,1148,2879,2100,2389,3064,2266,2318
3816,6768,2431,2597,619,419,1833,2955,138,291
3817,6768,3347,1529,2210,2167,2497,1586,44,3358
3818,6768,3613,2444,314,591,3287,2025,3137,3034
3819,6768,2910,3172,3254,3172,3287,807,535,1793
3820,6768,1087,2978,2536,1913,3407,1470,1500,291
3821,6815,33,2891,3254,1842,2055,414,651,327
3822,6768,1608,1096,1055,3079,1233,2222,1101,1452
3823,6768,1011,3419,923,2839,3514,2148,3013,3430
3824,6462,898,2236,1493,735,1829,555,1062,1829
3825,6768,59,1148,4677,6021,3425,5231,946,487
3826,6768,59,1395,2370,2068,973,2303,420,1554
3827,6462,3613,2616,237,1231,1460,3201,1979,1212
3828,6462,59,1401,917,3261,1326,3201,354,681
3829,6768,2935,296,3417,321,2434,518,1927,2041
3830,6768,59,1401,917,239,3589,1599,1501,1341
3831,6768,3208,1932,947,2301,1989,2192,1101,2498
3832,6462,2431,848,3091,1913,334,79,667,291
3833,1261,1975,3419,239,1869,3522,1612,2977,3144
3834,6768,2431,2547,2625,137,1460,1924,3369,550
3835,6768,2333,1368,3042,2829,1017,2829,2572,3063
3836,6768,1975,3492,2444,2301,1484,2222,1101,72
3837,6768,837,2571,3254,249,3287,1878,442,2031
3838,6815,837,2891,3254,2369,3287,807,3182,2031
3839,6815,898,1923,3348,921,1633,3348,1034,2466
3840,6768,2598,2505,172,2167,2215,3412,156,3528
3841,6768,59,1656,2914,568,1233,1599,279,2498
3842,6815,601,2571,3254,1842,1484,414,1130,649
3843,1261,432,716,3360,1162,1251,2350,1764,1538
3844,6768,837,2891,1579,249,1556,2571,2266,2031
3845,6768,3613,2461,591,591,3287,986,3452,3165
3846,6768,2935,2597,619,321,1233,730,1114,3515
3847,6768,2598,1529,75,2167,2361,1071,2020,3358
3848,6768,2431,1651,2210,1495,3326,730,420,291
3849,1261,2892,2493,314,2214,2214,2674,736,3165
3850,1261,432,3127,3360,3399,1251,2396,2977,3063
3851,6768,2431,2444,1022,2377,3287,2319,3029,327
3852,6462,2910,3163,3254,2395,373,1599,442,1421
3853,6815,1558,3057,2210,2839,1484,1878,1130,3509
3854,6815,1558,296,2217,2102,1460,1204,3231,1452
3855,6462,1975,3492,2370,1686,2043,2222,442,1686
3856,6768,3453,2394,1369,3272,3287,2709,3343,742
3857,6768,837,2545,1303,2812,2694,1188,2812,2694
3858,6815,1558,1923,2152,113,2111,2152,1377,1452
3859,6462,2699,2596,2914,249,2596,1878,2310,2318
3860,6462,2431,1582,2210,1935,1268,518,1164,2041
3861,6768,4002,1401,6617,2068,3328,2219,2208,6617
3862,6462,3453,3019,599,2895,2259,2674,3029,3029
3863,6768,2333,2444,1717,1717,2470,2350,1130,3430
3864,6815,1975,1547,1055,1179,282,1101,1101,1780
3865,6462,1975,1038,923,1913,334,3753,667,298
3866,6462,2146,5027,722,137,1460,1924,3369,550
3867,6768,3453,2571,474,2812,3287,2829,2572,1594
3868,5376,1975,3492,1430,2040,2141,2222,2334,642
3869,6768,2935,2996,3345,1391,2397,1391,156,1861
3870,6815,1558,6624,1658,1875,194,3201,2771,2315
3871,6768,601,3299,237,977,600,986,29,291
3872,6768,2910,3163,292,2395,2043,1199,1377,1063
3873,1261,432,2617,1234,2801,1017,2829,3169,3063
3874,6815,1558,3527,2388,1231,1460,1204,3527,3153
3875,6768,59,2575,239,2328,698,377,2581,3463
3876,6768,2431,1710,619,419,1233,2263,419,1899
3877,1261,1538,2571,2413,249,649,414,1764,649
3878,6462,1865,1656,2914,1038,2934,2303,1377,1341
3879,6768,1538,978,923,249,1795,3440,1795,907
3880,6768,59,296,1049,1935,773,1780,138,1780
3881,6815,898,1923,923,2335,1633,986,1358,2339
3882,6462,3142,2571,585,249,1381,5740,1801,6946
3883,6815,59,1031,1782,419,1233,1474,1390,3515
3884,6768,59,1031,2230,900,773,1309,1646,291
3885,6815,2431,1710,619,419,769,2263,1471,1899
3886,6768,59,1395,1782,137,1233,1395,1390,3398
3887,6768,3613,2571,237,2809,629,2709,1108,1129
3888,6462,4231,6610,1169,2911,72,1878,1101,72
3889,330,1975,3303,1658,2102,1460,2222,1979,2498
3890,1261,2892,475,917,2068,3162,1878,1130,1315
3891,6768,59,3477,3417,2377,2476,1309,1646,291
3892,6768,2772,1676,2210,2340,2790,3326,2616,3515
3893,6768,3142,1148,4745,218,3425,1199,1801,3429
3894,6815,2910,2571,3254,2237,3287,2586,2043,2806
3895,6768,2431,1466,3254,1842,2055,2055,1062,327
3896,6768,2222,1461,3280,2349,787,1505,3369,3034
3897,6815,3613,1148,2413,1875,437,2253,1212,1212
3898,1261,2910,2444,756,1842,3162,1878,1764,483
3899,6815,1558,2597,619,321,518,537,1646,327
3900,6768,2431,296,1049,1935,2476,59,138,1780
3901,6768,3279,2617,392,338,1745,1101,1101,3430
3902,6768,2910,3163,3254,2369,3287,3142,1535,3397
3903,6768,604,978,2210,2074,1795,655,437,2318
3904,2335,2598,2996,1173,2167,2215,32,694,67
3905,6462,33,1918,3091,1913,3287,2674,736,2586
3906,6815,1558,296,2879,321,1985,1907,437,2318
3907,6768,258,3208,2953,598,1795,986,1358,2339
3908,6768,1558,1923,2413,1875,1460,1204,2771,2792
3909,6768,2772,716,917,648,220,3136,3013,327
3910,6768,33,2891,3254,249,2470,2350,3438,2435
3911,1261,1538,1990,917,1162,1251,2350,1764,649
3912,6768,95,1189,1169,3051,1745,986,3343,3165
3913,6462,3289,2571,923,249,3471,3440,3013,3165
3914,6768,3289,2505,714,2167,2215,3412,2598,2598
3915,6768,1975,3929,6635,117,4360,5057,2334,2976
3916,6768,1538,2891,1894,591,334,2674,667,327
3917,6768,3347,1651,2210,2839,1896,555,3251,767
3918,6768,258,1303,1303,2812,3407,1505,3369,3034
3919,6768,432,2617,1121,2895,3117,187,4228,3034
3920,6768,2910,2444,292,235,2055,676,1186,1220
3921,6768,2222,832,2625,3441,1460,1924,3369,550
3922,6768,2772,1795,923,2839,213,986,1795,327
3923,6768,3387,2444,3280,137,1460,2568,3369,550
3924,6815,59,1923,2914,5501,3589,5149,386,3133
3925,3142,3142,1656,4745,218,1556,1199,1801,3429
3926,6768,2892,3,782,249,3162,1878,2266,72
3927,6768,2371,2617,1234,1950,1017,2396,2977,3063
3928,6768,2431,1031,886,1495,2199,65,2208,1525
3929,6768,95,1031,714,2068,3328,2236,65,1525
3930,6768,3289,3419,2953,137,649,2678,2304,692
3931,6768,59,1395,1395,3017,1233,2730,2764,3398
3932,6768,837,442,1270,1842,3287,1878,442,3397
3933,1261,1538,3419,239,3136,1381,3136,2310,3430
3934,1261,432,2617,1234,2895,1251,2674,3236,3063
3935,6768,601,475,1894,1437,1745,986,977,291
3936,6768,3075,1031,3345,1443,2397,1391,156,1861
3937,6462,3613,475,3254,1686,2043,1878,2043,1315
3938,6768,2333,571,1726,2839,1726,655,3013,3430
3939,6768,4002,2547,2625,4280,1989,1128,6014,3265
3940,6768,3387,1736,1736,2395,3287,2319,877,3165
3941,6768,2431,1651,2210,3207,3407,2224,1651,1833
3942,6768,3289,1148,2413,1091,2596,1878,2266,2266
3943,6815,3074,1466,2230,662,2055,1309,1646,327
3944,6768,59,296,3178,419,1233,2263,2764,1502
3945,6768,1975,1529,923,2236,1350,2236,660,3358
3946,6768,59,3477,756,662,2903,1646,1646,291
3947,6768,5357,1547,714,2167,2215,32,2582,67
3948,6815,2935,1919,2210,1622,1889,286,2326,286
3949,6815,2935,296,2210,321,2832,2832,1034,327
3950,6462,2910,3163,3254,1842,2596,1878,1803,327
3951,6462,2431,2575,2431,1179,2199,2955,420,291
3952,6768,1558,3527,2388,1231,1460,2253,2616,3153
3953,6768,2930,1031,3348,321,1233,909,1114,1289
3954,6462,1975,2891,1894,1913,334,2303,667,327
3955,6768,1087,2891,3348,648,1087,1599,2304,2339
3956,6768,2772,1461,1132,2167,3407,3093,1137,412
3957,6768,2371,3127,3280,2349,276,1505,3369,3034
3958,6768,2598,1025,1055,2301,2301,2014,1055,642
3959,6768,2431,296,3417,2377,1644,1001,138,2469
3960,6768,2598,1547,1168,2167,2361,1586,1232,3358
3961,6768,2333,3,3360,2895,1251,2396,1017,1885
3962,6815,1558,3303,797,2335,2204,1034,2616,2498
3963,6768,3613,2394,3254,3192,2043,3192,2043,72
3964,6815,601,2545,923,136,3287,2319,29,2339
3965,6768,601,6459,3280,3257,1460,3462,2334,1558
3966,6768,6,3163,2210,1298,2034,1199,1130,1605
3967,6815,1558,3527,1190,1091,194,2990,1355,2792
3968,1261,2544,3019,3019,2016,2163,1878,1837,742
3969,6768,432,2444,239,2978,2496,305,2977,3034
3970,6462,1975,3492,1894,171,1484,1952,1372,3056
3971,6768,2598,2505,1173,2167,2215,32,67,67
3972,6462,898,1727,239,735,220,672,1953,327
3973,6815,3074,848,797,117,5766,4350,6682,848
3974,1261,1538,716,2058,864,2704,1728,1265,1152
3975,6462,59,2891,2341,1646,2903,1309,1646,291
3976,6768,1975,2952,1378,2752,3407,2952,2977,1571
3977,6768,2823,3,3360,2873,3162,1878,3371,72
3978,1261,837,2444,1303,2016,2163,3510,1303,742
3979,1261,2910,2444,3254,3387,1896,2374,1130,327
3980,1261,33,2891,3254,1842,3287,1878,442,1793
3981,6768,432,3419,1900,423,1989,1924,3369,3034
3982,6768,33,2575,2300,2236,3472,2236,65,1525
3983,6768,2431,2891,756,2377,3472,3140,563,291
3984,1261,2333,3127,3360,3399,1251,3276,2977,1624
3985,6768,3745,2596,3254,470,3486,3109,279,483
3986,6462,1538,2891,239,239,3522,1612,239,2746
3987,6768,59,296,3417,737,282,282,59,3515
3988,6815,2431,296,526,2377,773,1780,1646,1780
3989,6768,2910,3019,1369,2873,3162,1878,442,1473
3990,6768,2047,1126,2058,235,106,152,1126,453
3991,6768,2699,724,2370,2873,1381,1878,3101,1341
3992,6815,2431,3045,2210,419,419,730,619,3515
3993,6768,2885,2597,467,2825,2118,1094,11,286
3994,6462,327,2077,1717,3172,2737,1199,1860,2435
3995,6768,33,2891,756,2578,2578,759,1265,174
3996,2335,1087,296,2953,2767,1795,1905,1795,327
3997,6768,3279,1189,2210,2833,1745,986,3251,1939
3998,6768,1558,2444,2001,171,1484,2351,2977,943
3999,2263,601,2444,2444,2301,1282,2351,29,2339
4000,6768,1558,296,2953,598,2832,1537,1114,327
4001,6768,59,3139,2300,2068,3589,1101,1101,291
4002,6768,3289,716,392,2068,392,2350,716,716
4003,6768,2598,1547,947,2167,2712,3093,1232,3528
4004,6768,743,393,1349,2328,472,2350,611,3227
4005,6462,898,2575,239,2328,698,377,2928,291
4006,6768,2598,1838,714,2751,2361,32,2002,3358
4007,6768,59,2597,2210,598,1644,3059,2507,2469
4008,6768,2431,2444,3417,1935,2199,3140,1062,327
4009,6815,59,1340,2413,1078,1795,1034,2616,1212
4010,6768,2146,832,3280,137,276,1470,143,2746
4011,6462,3613,716,3319,2839,3472,2236,926,1794
4012,6768,601,3929,2370,2301,1989,2222,1101,1430
4013,6768,1087,1656,1100,921,1087,2832,2304,1341
4014,6462,601,2394,1108,3192,3287,3192,3452,3165
4015,6768,2333,2617,2129,836,2033,2319,1303,291
4016,6768,59,898,2165,1002,3589,1599,1501,1341
4017,1261,1538,724,599,423,2704,2271,2271,599
4018,6768,1975,1025,2953,2752,3407,2752,3190,642
4019,6768,2431,1477,756,1264,2737,2291,1264,327
4020,6768,1538,724,474,1162,1251,2350,2119,1885
4021,6768,601,3492,237,3281,2111,1807,1130,1558
4022,6462,1538,716,1894,864,716,1497,3190,3056
4023,6768,1558,2597,2230,321,2597,1333,3214,2641
4024,6768,432,2444,3360,836,3274,2351,142,3165
4025,6768,1975,1547,1430,2301,2084,2222,1101,3056
4026,6815,1087,296,3026,921,3472,2236,420,1668
4027,6768,6,363,1766,165,1268,1122,1137,1664
4028,6768,2431,363,2210,2578,2434,1878,1164,286
4029,6768,1538,393,2914,568,2821,2443,1681,1341
4030,6768,2146,296,1075,921,1896,1681,2304,327
4031,1261,432,3127,3360,3399,1251,2487,2977,3144
4032,6768,2823,2444,3360,653,1251,2396,2572,1885
4033,6768,837,2444,3360,2214,2055,2674,3029,3029
4034,1261,432,1368,3360,2833,1251,1470,3251,1107
4035,6768,1975,282,2210,321,282,282,3190,282
4036,6768,1975,3492,2388,2040,1233,1395,2186,3492
4037,6462,2431,1919,756,1264,2790,2621,59,327
4038,6768,2935,1838,714,1443,2397,1391,156,1861
4039,6768,394,2148,6159,6021,1983,986,2379,2495
4040,6768,33,1401,2210,3016,2199,2443,1034,1341
4041,2980,601,1148,1658,2930,3201,3201,1471,2939
4042,6768,743,1918,239,2328,1773,1101,3251,291
4043,6815,1558,1923,2210,1038,2413,3201,1801,1452
4044,1261,59,2891,1894,2328,2903,672,2928,291
4045,6815,3613,6459,1190,628,3201,1204,3527,2792
4046,6768,2431,1919,1395,1495,1233,1395,1390,3515
4047,6768,2910,2319,3254,2237,3287,225,2043,3397
4048,6815,1558,1148,2879,1875,2111,3201,1471,2152
4049,6768,59,2891,3031,662,2055,2219,1803,2136
4050,6768,3289,2891,1894,3136,220,2303,3038,327
4051,6768,2823,1368,3360,423,3162,3192,1101,72
4052,6768,810,1401,1246,977,1745,2319,1888,291
4053,6768,95,2902,1169,2068,3162,1878,2892,1315
4054,6768,2598,2505,714,2167,2346,739,156,67
4055,6815,898,296,3353,321,1983,1333,1646,1780
4056,6768,601,1812,355,2812,1251,2351,3452,3165
4057,6462,2333,2159,474,2895,1251,2674,1346,516
4058,6768,837,363,2210,3244,2234,2674,2059,1082
4059,1261,432,732,1234,2895,1017,2396,1017,1885
4060,6768,3347,2505,2167,2167,2361,739,44,3358
4061,6815,2910,3163,756,1842,3287,807,3029,1793
4062,6768,1286,2891,1259,2254,1896,1354,3439,2959
4063,6815,1558,1031,619,2930,1233,909,681,327
4064,5376,1975,3527,2388,1231,1460,835,1789,1452
4065,6768,2910,363,170,2352,1837,1878,1164,1177
4066,1261,2333,1990,1378,1162,1745,986,3251,1939
4067,6768,3289,2596,1801,2368,2198,2350,1801,2571
4068,6768,2431,1977,2230,1179,3321,1878,946,2479
4069,6815,2935,2597,3417,2377,182,354,1646,327
4070,6815,59,3045,619,598,1080,681,2616,3515
4071,6815,3142,1923,2914,166,2479,1428,946,2479
4072,6768,1865,296,1782,3079,1233,2263,1789,1289
4073,6815,4715,2597,467,321,2223,1333,1646,1701
4074,6768,2431,1395,3254,307,2111,2303,1130,1605
4075,6768,3347,2505,1173,2167,2215,3412,156,67
4076,6815,1776,2891,3254,1842,2043,1878,2043,1473
